0:(0,0);(0,0);(0,0);(0,0)
1:(0,0),(0,0),(0,0),(0,0).
2:(0,0),(0,0),(0,0),(0,0).
3:(0,0),(0,0),(0,0),(0,0).
4:(-0.00070904,0.000365982),(-0.000103077,0.000802188),(0.000594175,0.000502038),(0.000782225,-0.000147795).
5:(-0.000723206,0.000347239),(-0.000111535,0.000806396),(0.000566514,0.000518596),(0.000810156,-0.000183485).
6:(-0.000756057,0.000350488),(-0.000158455,0.000793304),(0.000575301,0.000545082),(0.000804563,-0.000150187).
7:(-0.000738231,0.000333462),(-8.38232e-05,0.000750741),(0.000535477,0.000564687),(0.000776912,-0.000194882).
8:(-0.000721794,0.000338823),(-0.000112293,0.000768154),(0.000650415,0.000523392),(0.000768076,-0.00013502).
9:(-0.000699868,0.000343361),(-0.000156889,0.000801292),(0.00054649,0.000540387),(0.000833144,-0.000170979).
10:(-0.000746332,0.000357436),(-0.000138694,0.000770716),(0.000516813,0.000521137),(0.000723265,-0.000125354).
11:(-0.000662821,0.00031078),(-0.000144029,0.000794063),(0.000560786,0.000568427),(0.000800505,-0.000178383).
12:(-0.000701415,0.000295459),(-0.000175385,0.000791192),(0.000589012,0.000505843),(0.00080165,-0.000174314).
13:(-0.000769551,0.000304254),(-0.000130054,0.000802602),(0.00058573,0.000552493),(0.000778199,-0.000237026).
14:(-0.000731101,0.00033297),(-0.000158618,0.000773561),(0.000570163,0.000541103),(0.000743659,-0.000164688).
15:(-0.000724444,0.000336275),(-0.000124221,0.000691054),(0.000545426,0.000532563),(0.000790369,-0.000164806).
16:(-0.000729451,0.00033226),(-9.27183e-05,0.000781913),(0.000575935,0.000535182),(0.000769189,-0.000136574).
17:(-0.000727895,0.000339843),(-0.000158356,0.000789162),(0.000546612,0.000527621),(0.000803641,-0.000138249).
18:(-0.000692952,0.000313007),(-0.000111189,0.000749813),(0.000557212,0.000516823),(0.000759166,-0.000170064).
19:(-0.000715724,0.00035897),(-0.000133009,0.00084052),(0.000602985,0.000544414),(0.000828306,-0.000126983).
20:(-0.00073907,0.000397266),(-0.000171808,0.000813921),(0.000599691,0.000592588),(0.000794605,-0.000166808).
21:(-0.000708129,0.000375673),(-0.000123751,0.000779661),(0.000659685,0.000546934),(0.000757837,-0.000169287).
22:(-0.00069581,0.000352533),(-0.000125264,0.000807565),(0.000627377,0.000548014),(0.000770839,-0.000158551).
23:(-0.000762569,0.000374316),(-0.000141282,0.000818932),(0.000555023,0.000567938),(0.000776136,-0.000170097).
24:(-0.000731007,0.000313474),(-0.000128207,0.000799224),(0.000535106,0.000574277),(0.000828684,-0.000164922).
25:(-0.000687172,0.000359051),(-0.000156164,0.000743537),(0.000515865,0.000567167),(0.000803848,-0.000185259).
26:(-0.000749192,0.000318628),(-0.000140865,0.000737695),(0.000576178,0.000527541),(0.000786509,-0.00021666).
27:(-0.000753632,0.000295789),(-7.49904e-05,0.000819957),(0.000549939,0.000534999),(0.000791747,-0.000164494).
28:(-0.000740621,0.000337124),(-0.000149962,0.000766115),(0.000530022,0.000539112),(0.000756428,-0.000164658).
29:(-0.000744714,0.000336746),(-0.000110179,0.000798284),(0.000549891,0.000531863),(0.000803676,-0.000159731).
30:(-0.000748853,0.000328723),(-0.000142833,0.000742012),(0.000533903,0.000593037),(0.000789065,-0.000138635).
31:(-0.000698905,0.00034422),(-0.000175575,0.000775547),(0.000599319,0.000511283),(0.000781575,-0.000120399).
32:(0,0),(0,0),(0,0),(0,0).
33:(-0.00075409,0.000362477),(-0.000149441,0.000801718),(0.000555955,0.000550746),(0.000835445,-0.000155041).
34:(-0.000745144,0.000332331),(-0.000123558,0.000758184),(0.000579809,0.000502445),(0.00076736,-0.000215006).
35:(-0.000749957,0.000347546),(-0.000119438,0.000772966),(0.000538384,0.000516704),(0.000799165,-0.000152799).
36:(-0.000731571,0.000313065),(-0.000148926,0.000797968),(0.000565897,0.000468965),(0.000788867,-0.000227179).
37:(-0.000702143,0.00035534),(-0.000143753,0.000771891),(0.000515656,0.000552078),(0.000795135,-0.000154672).
38:(-0.000735783,0.000338313),(-0.000142773,0.000814685),(0.000523005,0.000542918),(0.000759313,-0.000186971).
39:(-0.000783247,0.000381824),(-0.000139885,0.000808734),(0.000544745,0.000529714),(0.000792595,-0.000184646).
40:(-0.000681724,0.000261705),(-0.000175897,0.000766573),(0.000587095,0.000566478),(0.000796835,-0.000197416).
41:(-0.000759501,0.000292618),(-0.0001301,0.000781722),(0.000561224,0.000549957),(0.000797894,-0.000150431).
42:(-0.000738703,0.000328298),(-7.86971e-05,0.000756974),(0.000521811,0.000588115),(0.00077471,-0.000160877).
43:(-0.000701299,0.00033918),(-0.000120814,0.000796221),(0.000561976,0.000507393),(0.000752268,-0.00015053).
44:(-0.000735602,0.00035458),(-0.000171806,0.0007766),(0.000595055,0.000508333),(0.000786579,-0.000165355).
45:(-0.000734727,0.000364931),(-0.000174025,0.000814152),(0.000559403,0.00055565),(0.000786875,-0.000194436).
46:(-0.000734786,0.000318095),(-0.000139607,0.0008043),(0.000612146,0.000544766),(0.00077715,-0.000181862).
47:(-0.000735198,0.000319614),(-0.000112276,0.00076172),(0.000543319,0.000479058),(0.000795809,-0.000192558).
48:(-0.000730189,0.000322459),(-0.000121305,0.000794605),(0.000540838,0.000520573),(0.000779405,-0.00014551).
49:(-0.000715968,0.000345968),(-0.000106855,0.000824376),(0.000567982,0.000557622),(0.000778867,-0.000178118).
50:(-0.000720394,0.000354188),(-8.8977e-05,0.000791052),(0.000570035,0.000552873),(0.000820997,-0.000170889).
51:(-0.000757269,0.000301155),(-8.94117e-05,0.000749519),(0.000598648,0.000511891),(0.000783562,-0.000163636).
52:(-0.000734622,0.000307669),(-9.75844e-05,0.000740375),(0.000549553,0.000586094),(0.000752954,-0.000186957).
53:(-0.000701157,0.000313478),(-0.000175212,0.000792975),(0.000545189,0.000573648),(0.000834762,-0.000128102).
54:(-0.000726223,0.000384722),(-0.000141097,0.000756302),(0.000523143,0.000519654),(0.000799441,-0.000109521).
55:(-0.000711155,0.000357153),(-0.000107745,0.000781086),(0.000501327,0.000536418),(0.000777946,-0.0001373).
56:(-0.000745207,0.000369684),(-0.000107377,0.000773376),(0.00057248,0.00051767),(0.000770523,-0.000140175).
57:(-0.000734547,0.000317482),(-0.000174706,0.000788944),(0.000513509,0.000526266),(0.000782158,-0.000155661).
58:(-0.000694478,0.000356733),(-0.000132264,0.000812693),(0.000516959,0.000526057),(0.00079136,-0.000162457).
59:(-0.000713938,0.000296545),(-0.000119496,0.000763665),(0.000516413,0.000529275),(0.000759523,-0.000178416).
60:(-0.000726255,0.000351447),(-0.000110759,0.000805394),(0.000574247,0.000527099),(0.000797332,-0.000159963).
61:(0,0),(0,0),(0,0),(0,0).
62:(0,0),(0,0),(0,0),(0,0).
63:(0,0),(0,0),(0,0),(0,0).
0:(0,0),(0,0),(0,0),(0,0).
1:(0,0),(0,0),(0,0),(0,0).
2:(0,0),(0,0),(0,0),(0,0).
3:(0,0),(0,0),(0,0),(0,0).
4:(0.000523194,-0.000579895),(-0.000169383,-0.000819746),(-0.000774324,-0.000327252),(-0.000721228,0.000468079).
5:(0.000579553,-0.000566316),(-0.000141321,-0.000772689),(-0.000736474,-0.000321998),(-0.00062712,0.000445108).
6:(0.000562581,-0.000549208),(-0.000114103,-0.00073101),(-0.000684537,-0.000373149),(-0.000650337,0.00045255).
7:(0.000614806,-0.000551234),(-0.000156636,-0.000738834),(-0.000716055,-0.000295044),(-0.000686321,0.000363799).
8:(0.000565695,-0.000537456),(-0.000170979,-0.00078412),(-0.000749654,-0.000292788),(-0.000705167,0.000447966).
9:(0.000620311,-0.000516874),(-0.000166592,-0.000796006),(-0.000719099,-0.00032197),(-0.000680162,0.000409626).
10:(0.00054173,-0.000577591),(-0.000163056,-0.000794491),(-0.000692432,-0.000294092),(-0.000684313,0.000402103).
11:(0.000591943,-0.000580083),(-0.000153418,-0.000853264),(-0.000721552,-0.00030976),(-0.000635197,0.000418547).
12:(0.000575601,-0.000567574),(-0.000155159,-0.000759741),(-0.000763416,-0.000291457),(-0.000688168,0.000410228).
13:(0.000592125,-0.000584313),(-0.000136364,-0.000800351),(-0.000756575,-0.000323311),(-0.00068075,0.000438331).
14:(0.000553296,-0.000627638),(-0.000136109,-0.000793027),(-0.000721885,-0.00025734),(-0.000668101,0.00046488).
15:(0.000573149,-0.000550989),(-0.0001879,-0.000780179),(-0.000691663,-0.000313835),(-0.000711408,0.00043114).
16:(0.000590449,-0.000533308),(-0.000136063,-0.000784346),(-0.00074695,-0.000302129),(-0.000679738,0.000435267).
17:(0.000535092,-0.000550103),(-0.000158063,-0.000780047),(-0.000750473,-0.000270127),(-0.000687626,0.000389874).
18:(0.000548987,-0.000596787),(-0.000138715,-0.00079508),(-0.000710421,-0.000294102),(-0.000684772,0.000411032).
19:(0.000536115,-0.00056425),(-0.000152104,-0.000739531),(-0.000712644,-0.000315928),(-0.000660725,0.000452153).
20:(0.000538596,-0.000610229),(-0.000149454,-0.000781214),(-0.000755883,-0.000295213),(-0.000658651,0.000438135).
21:(0.000611073,-0.000566208),(-0.000181118,-0.000769375),(-0.000720706,-0.000334648),(-0.000684346,0.000400522).
22:(0.000535913,-0.00054114),(-0.000132022,-0.000814688),(-0.000729824,-0.000347685),(-0.000653047,0.000426021).
23:(0.000577596,-0.000546434),(-0.000199443,-0.000795964),(-0.000724794,-0.000319525),(-0.000680487,0.000441181).
24:(0.00052668,-0.000604371),(-0.000158337,-0.000851083),(-0.000735543,-0.000313858),(-0.000659345,0.000403013).
25:(0.000567067,-0.000581786),(-8.03221e-05,-0.000774211),(-0.000728847,-0.00028026),(-0.00064152,0.000427103).
26:(0.000562962,-0.000562448),(-0.000181757,-0.000753501),(-0.000705159,-0.000328483),(-0.00070948,0.000420003).
27:(0.000574727,-0.000537295),(-0.000179491,-0.000767804),(-0.00072343,-0.000254637),(-0.000672484,0.000442274).
28:(0.00053448,-0.000614257),(-0.000156057,-0.0007436),(-0.000705766,-0.000303233),(-0.000640462,0.000441458).
29:(0.000563093,-0.000553466),(-0.000170154,-0.000809752),(-0.000669739,-0.00032577),(-0.000658041,0.0004118).
30:(0.000561742,-0.000570815),(-0.000145725,-0.000746325),(-0.000722766,-0.00030587),(-0.0006648,0.000440181).
31:(0.000543145,-0.000532192),(-0.000197691,-0.00084308),(-0.000751391,-0.000278653),(-0.000648399,0.000393495).
32:(0,0),(0,0),(0,0),(0,0).
33:(0.000606373,-0.000545211),(-0.000235015,-0.000760237),(-0.000724307,-0.00030636),(-0.00063804,0.000391137).
34:(0.000589189,-0.000561121),(-0.000197015,-0.000773791),(-0.000723958,-0.00035851),(-0.000703749,0.000464066).
35:(0.000559618,-0.000557569),(-0.000155688,-0.000739522),(-0.00074646,-0.000329908),(-0.000651585,0.000371676).
36:(0.000547856,-0.000541991),(-0.000123991,-0.000772057),(-0.000710287,-0.000311441),(-0.000712493,0.000409946).
37:(0.00059531,-0.000555043),(-0.000170546,-0.000769652),(-0.000702752,-0.000338983),(-0.000708117,0.000362476).
38:(0.00052767,-0.00059354),(-0.00012484,-0.000770085),(-0.000714154,-0.000312114),(-0.000692932,0.000447915).
39:(0.00055476,-0.000563314),(-0.000204064,-0.000789542),(-0.000745728,-0.00028971),(-0.000705445,0.00043128).
40:(0.00053696,-0.000521468),(-0.000161638,-0.000796777),(-0.000711428,-0.00032009),(-0.000678391,0.0004575).
41:(0.000578503,-0.000557585),(-0.000163918,-0.000792066),(-0.000697346,-0.000311113),(-0.000655751,0.000475031).
42:(0.000570515,-0.000554419),(-0.000153857,-0.000756703),(-0.000778754,-0.000333218),(-0.000699292,0.000434317).
43:(0.000633681,-0.000559336),(-0.000205287,-0.000751676),(-0.000678538,-0.000289794),(-0.000686957,0.000411279).
44:(0.000566908,-0.000559809),(-0.000147416,-0.000798187),(-0.000740022,-0.000321),(-0.000677797,0.00045852).
45:(0.00057193,-0.000536468),(-0.000161146,-0.000784675),(-0.000688255,-0.000335894),(-0.000675634,0.000434003).
46:(0.00057951,-0.000592308),(-0.000171794,-0.000870769),(-0.000760352,-0.000280228),(-0.000602694,0.000445115).
47:(0.000536471,-0.000583237),(-0.000184131,-0.000784703),(-0.000709011,-0.0003222),(-0.000696564,0.000476715).
48:(0.000552625,-0.000571134),(-0.000108648,-0.0007809),(-0.000724965,-0.000332934),(-0.000663161,0.000411878).
49:(0.000551481,-0.000570421),(-0.000149704,-0.000792622),(-0.000715807,-0.00033418),(-0.000671278,0.000497243).
50:(0.000574166,-0.000535819),(-0.000102363,-0.000720031),(-0.000713625,-0.000266897),(-0.000639068,0.000438178).
51:(0.000582845,-0.000567142),(-0.000144313,-0.000819114),(-0.000718438,-0.000305946),(-0.000671307,0.000418138).
52:(0.000555705,-0.000579631),(-0.000180718,-0.000778711),(-0.000770713,-0.000323484),(-0.000655906,0.000415372).
53:(0.000521593,-0.000577853),(-0.000180445,-0.000749072),(-0.000710466,-0.000326709),(-0.000650254,0.000481282).
54:(0.000481133,-0.000570272),(-0.000123096,-0.000770313),(-0.000701622,-0.000295389),(-0.000709504,0.000458245).
55:(0.000571903,-0.000554854),(-0.000166573,-0.000811627),(-0.000742787,-0.000317115),(-0.000642189,0.000421359).
56:(0.000627102,-0.000553325),(-0.000134888,-0.000781898),(-0.000733795,-0.000309199),(-0.000686129,0.000444636).
57:(0.000532759,-0.000589304),(-0.000181411,-0.00079476),(-0.000722854,-0.000334738),(-0.000645449,0.000433379).
58:(0.000539024,-0.000603527),(-0.000112879,-0.000769427),(-0.000697378,-0.000294458),(-0.000712606,0.000372438).
59:(0.000563975,-0.000604338),(-0.000160979,-0.000798866),(-0.000751768,-0.000339759),(-0.000664783,0.000410917).
60:(0.000571987,-0.000585005),(-0.000174976,-0.000833518),(-0.000736948,-0.000287954),(-0.000660293,0.000411906).
61:(0,0),(0,0),(0,0),(0,0).
62:(0,0),(0,0),(0,0),(0,0).
63:(0,0),(0,0),(0,0),(0,0).
0:(0,0),(0,0),(0,0),(0,0).
1:(0,0),(0,0),(0,0),(0,0).
2:(0,0),(0,0),(0,0),(0,0).
3:(0,0),(0,0),(0,0),(0,0).
4:(-0.000237628,0.000774507),(0.000512552,0.000626318),(0.000790845,-0.000130236),(0.000398095,-0.000731771).
5:(-0.000223608,0.000798204),(0.000556414,0.000602913),(0.000775792,-0.000139534),(0.000380971,-0.000730359).
6:(-0.00016426,0.000786191),(0.000549275,0.000596695),(0.000766285,-0.000129044),(0.000376478,-0.000699114).
7:(-0.000222001,0.000745466),(0.000599882,0.000552877),(0.00076198,-0.000140471),(0.000387385,-0.00070794).
8:(-0.00021554,0.000743185),(0.000517202,0.000617284),(0.000767372,-0.000129548),(0.000359074,-0.000747599).
9:(-0.000239521,0.000765047),(0.000598428,0.000571138),(0.000789732,-0.000111625),(0.000404129,-0.000730867).
10:(-0.000169275,0.000801105),(0.000524101,0.00059303),(0.000760117,-0.000102008),(0.000325806,-0.000746884).
11:(-0.000213626,0.000826793),(0.000539318,0.000629851),(0.000758483,-9.59235e-05),(0.000336577,-0.000707992).
12:(-0.000136345,0.000795061),(0.00055728,0.000591455),(0.000826425,-0.000105982),(0.0003339,-0.000708657).
13:(-0.000182037,0.000788618),(0.000491857,0.000593423),(0.000727423,-8.05956e-05),(0.000356255,-0.000700648).
14:(-0.000192209,0.00070596),(0.000565026,0.000551344),(0.000741603,-7.60586e-05),(0.000387001,-0.000742782).
15:(-0.00017834,0.000781282),(0.000553015,0.000596301),(0.00074184,-5.73637e-05),(0.000363244,-0.000669506).
16:(-0.000200646,0.000781658),(0.000504564,0.000597127),(0.000802944,-0.000157823),(0.000416134,-0.000660328).
17:(-0.000180888,0.00077182),(0.000530478,0.000589072),(0.000791091,-6.17304e-05),(0.000392042,-0.00075464).
18:(-0.000216867,0.000776305),(0.000539537,0.000566862),(0.000769705,-8.25802e-05),(0.000379814,-0.000701477).
19:(-0.000180123,0.000805545),(0.000515018,0.000633302),(0.000822527,-0.000114459),(0.000322177,-0.000746802).
20:(-0.000221162,0.000780642),(0.000543061,0.000609179),(0.00071922,-7.5804e-05),(0.000327462,-0.000721065).
21:(-0.000180216,0.000734986),(0.000497325,0.000591952),(0.000795997,-0.00010978),(0.00039935,-0.000692436).
22:(-0.000168118,0.000789749),(0.000532336,0.000558527),(0.000825369,-0.000150364),(0.000381569,-0.000688288).
23:(-0.000205222,0.000750625),(0.000515204,0.000596892),(0.0007675,-0.000129501),(0.00037066,-0.000729061).
24:(-0.00024238,0.000731373),(0.000494859,0.000613085),(0.000725042,-9.70022e-05),(0.0003754,-0.000713754).
25:(-0.000162596,0.000770135),(0.00050518,0.000594302),(0.000749617,-0.000105489),(0.000340786,-0.000723604).
26:(-0.000226735,0.000788819),(0.000541478,0.000566639),(0.00077037,-0.000169507),(0.000354117,-0.000715528).
27:(-0.000217956,0.000764878),(0.000533625,0.000650208),(0.000769269,-0.000132324),(0.000341826,-0.000745687).
28:(-0.000119656,0.000737068),(0.000493747,0.000585966),(0.000757826,-7.58564e-05),(0.000409906,-0.00068892).
29:(-0.000258491,0.000796227),(0.000539271,0.00056959),(0.000803924,-0.000158043),(0.000322284,-0.000734938).
30:(-0.000180529,0.000764863),(0.000554074,0.000590911),(0.00081568,-7.63467e-05),(0.000352091,-0.000723189).
31:(-0.000210504,0.000779734),(0.000515538,0.000644321),(0.000807418,-0.000143523),(0.000417839,-0.000732318).
32:(0,0),(0,0),(0,0),(0,0).
33:(-0.000194619,0.000789731),(0.000547002,0.000581012),(0.000785255,-0.000100374),(0.000404589,-0.000698021).
34:(-0.000195786,0.000754331),(0.000578615,0.000579188),(0.000723585,-0.0001495),(0.00030595,-0.000738436).
35:(-0.000203756,0.000789566),(0.000583047,0.000587412),(0.000780517,-0.000107398),(0.000414951,-0.000689113).
36:(-0.000178663,0.000766004),(0.000504191,0.000611775),(0.000720713,-0.000123309),(0.000359202,-0.000712033).
37:(-0.00016235,0.000783469),(0.000530906,0.000614118),(0.000790323,-9.60825e-05),(0.000384727,-0.000718169).
38:(-0.000185492,0.000825613),(0.00050636,0.000583651),(0.000782743,-8.731e-05),(0.000372871,-0.000741832).
39:(-0.000194267,0.000817277),(0.000541141,0.000576311),(0.000807781,-0.000101247),(0.000361296,-0.000773113).
40:(-0.000186854,0.000790769),(0.000483047,0.000571774),(0.000778067,-7.93329e-05),(0.000382913,-0.000720022).
41:(-0.000150748,0.000745473),(0.000548413,0.000606599),(0.000768303,-0.000105854),(0.000357024,-0.000746588).
42:(-0.00021262,0.000762712),(0.000563035,0.00064833),(0.000794355,-0.00013698),(0.000382446,-0.000745341).
43:(-0.000131269,0.000817136),(0.000496156,0.000631783),(0.000767156,-5.97966e-05),(0.000419443,-0.000706676).
44:(-0.000244328,0.000777555),(0.000590198,0.000591324),(0.000804938,-9.91981e-05),(0.000350046,-0.000695251).
45:(-0.000189115,0.000734977),(0.000517507,0.000614595),(0.000733459,-0.00012529),(0.000367612,-0.000737806).
46:(-0.000170425,0.000800287),(0.000546074,0.000597238),(0.000710589,-6.95343e-05),(0.000353744,-0.000711779).
47:(-0.000137534,0.000741503),(0.000520625,0.000594687),(0.000779913,-0.000105834),(0.000336723,-0.000709708).
48:(-0.000136378,0.000737062),(0.000550191,0.000599958),(0.000792455,-8.39022e-05),(0.000363865,-0.000731224).
49:(-0.000206888,0.000726422),(0.000535385,0.000555813),(0.000754757,-0.000107101),(0.000348028,-0.00068054).
50:(-0.000187558,0.000766208),(0.000526714,0.000621691),(0.000782339,-9.90916e-05),(0.00038859,-0.000748477).
51:(-0.00019612,0.000810627),(0.000532856,0.000536532),(0.000792029,-0.000137399),(0.00035388,-0.00071432).
52:(-0.000165679,0.000784131),(0.000590546,0.00058534),(0.000777186,-0.000128505),(0.000326424,-0.000723929).
53:(-0.00017789,0.000770584),(0.000572269,0.000554086),(0.000780822,-7.09067e-05),(0.000365259,-0.000677671).
54:(-0.00018679,0.00079231),(0.000546641,0.000566833),(0.0007654,-0.00012737),(0.000379792,-0.000667301).
55:(-0.000175188,0.000751788),(0.000549834,0.000616498),(0.000796688,-0.000121685),(0.000359434,-0.000661446).
56:(-0.000192362,0.000805102),(0.000538185,0.000535428),(0.000772103,-0.000109218),(0.000346097,-0.00068048).
57:(-0.000188562,0.000785778),(0.000518576,0.000622913),(0.000742039,-0.000118535),(0.000370876,-0.000750974).
58:(-0.000206946,0.00073934),(0.00055687,0.000678459),(0.000741959,-9.95426e-05),(0.000362619,-0.000710536).
59:(-0.000175996,0.000806499),(0.000558215,0.000590416),(0.00080059,-7.19889e-05),(0.000406356,-0.000697879).
60:(-0.000165338,0.000747858),(0.000516493,0.000573636),(0.000778724,-9.10016e-05),(0.000380742,-0.000709077).
61:(0,0),(0,0),(0,0),(0,0).
62:(0,0),(0,0),(0,0),(0,0).
63:(0,0),(0,0),(0,0),(0,0).
0:(0,0),(0,0),(0,0),(0,0).
1:(0,0),(0,0),(0,0),(0,0).
2:(0,0),(0,0),(0,0),(0,0).
3:(0,0),(0,0),(0,0),(0,0).
4:(-0.000104649,-0.000805834),(-0.000758387,-0.000344311),(-0.000753889,0.000333243),(-0.000108073,0.000792332).
5:(-3.84299e-05,-0.000802832),(-0.000725172,-0.000412757),(-0.000750583,0.000326357),(-0.00011783,0.00083047).
6:(-0.000104725,-0.000770116),(-0.000671827,-0.000374765),(-0.000689902,0.000368686),(-8.27791e-05,0.000841956).
7:(-6.52383e-05,-0.000763467),(-0.000705552,-0.000381172),(-0.000704031,0.00035944),(-0.000158495,0.000759972).
8:(-6.76441e-05,-0.000771219),(-0.000667803,-0.000399931),(-0.000737758,0.000385823),(-6.62887e-05,0.00076741).
9:(-9.32925e-05,-0.000790974),(-0.000703014,-0.000348736),(-0.000734554,0.000371892),(-3.58403e-05,0.000831867).
10:(-7.96912e-05,-0.000787101),(-0.000713868,-0.000397914),(-0.000716984,0.00034174),(-8.83629e-05,0.000751222).
11:(-5.14896e-05,-0.000774997),(-0.000681316,-0.000387165),(-0.000634565,0.000363169),(-0.000102285,0.000795808).
12:(-6.42849e-05,-0.000798145),(-0.000672568,-0.000381786),(-0.000697221,0.000337632),(-7.90477e-05,0.00078272).
13:(-8.884e-05,-0.000775667),(-0.000670603,-0.000398532),(-0.000660748,0.000388805),(-8.82444e-05,0.000720527).
14:(-2.32757e-05,-0.000863121),(-0.000669108,-0.000400941),(-0.000742806,0.000363682),(-0.000120832,0.000793021).
15:(-7.73061e-05,-0.000801185),(-0.000681134,-0.00034523),(-0.000704315,0.000348331),(-0.000101399,0.000778753).
16:(-7.57345e-05,-0.00070096),(-0.000704587,-0.000382605),(-0.000703256,0.00036294),(-0.000132249,0.000752724).
17:(-0.000108563,-0.000794979),(-0.000685228,-0.000411715),(-0.000701611,0.000379896),(-0.000105309,0.000806053).
18:(-4.18536e-05,-0.000765287),(-0.000690414,-0.000384491),(-0.00071617,0.000400263),(-0.000141014,0.000761614).
19:(-7.9603e-05,-0.000743357),(-0.000636521,-0.0003629),(-0.00069793,0.000349723),(-0.000108218,0.000787766).
20:(-8.85199e-05,-0.000792493),(-0.000686942,-0.000382087),(-0.000717548,0.000318957),(-7.57847e-05,0.000832755).
21:(-9.45642e-05,-0.000784653),(-0.000671133,-0.000407007),(-0.000663099,0.000384086),(-0.000107972,0.000790322).
22:(-5.77298e-05,-0.000787096),(-0.000675218,-0.000350625),(-0.000698573,0.000418158),(-0.000106922,0.000791399).
23:(-6.42819e-05,-0.000766227),(-0.000740329,-0.000394044),(-0.000628063,0.000374802),(-0.000120566,0.00078334).
24:(-4.47537e-05,-0.000782731),(-0.000656359,-0.000392188),(-0.000713482,0.000375952),(-9.84319e-05,0.00076638).
25:(-8.02788e-05,-0.000827156),(-0.000723068,-0.000370214),(-0.000678278,0.000381999),(-0.000122106,0.000794082).
26:(-9.03641e-05,-0.000802538),(-0.000732618,-0.000341297),(-0.000695322,0.00034399),(-9.5193e-05,0.000790104).
27:(-8.46338e-05,-0.000796758),(-0.000663676,-0.000400391),(-0.000747868,0.000365247),(-9.68483e-05,0.00078259).
28:(-8.64113e-05,-0.000758442),(-0.000665588,-0.000390874),(-0.000698951,0.000363663),(-0.000151697,0.000789067).
29:(-5.90204e-05,-0.000761346),(-0.000710917,-0.000378267),(-0.000694132,0.000368986),(-0.000106075,0.000787762).
30:(-8.47632e-05,-0.00076247),(-0.000661495,-0.000380836),(-0.000779523,0.00036032),(-0.000152867,0.00080836).
31:(-3.55734e-05,-0.000788988),(-0.000660162,-0.000391079),(-0.000724323,0.000350636),(-0.00012178,0.000718149).
32:(0,0),(0,0),(0,0),(0,0).
33:(-2.94824e-05,-0.000809075),(-0.000650424,-0.0003711),(-0.00074275,0.000342154),(-8.36782e-05,0.000788626).
34:(-6.18773e-05,-0.000782071),(-0.000732622,-0.000360677),(-0.000708299,0.000351595),(-0.00014669,0.000796909).
35:(-8.88829e-05,-0.000768593),(-0.000656259,-0.000365725),(-0.000698751,0.000318586),(-0.000109979,0.000784854).
36:(-5.89082e-05,-0.000809981),(-0.000674017,-0.000366951),(-0.000727575,0.000372237),(-9.80454e-05,0.000774753).
37:(-0.000103719,-0.000821042),(-0.000658969,-0.000399774),(-0.000706801,0.000373723),(-9.28424e-05,0.000808786).
38:(-6.62206e-05,-0.00080025),(-0.000691313,-0.000402561),(-0.000707951,0.000339338),(-0.000100468,0.00076836).
39:(-8.38644e-05,-0.000797257),(-0.000713505,-0.000434683),(-0.000700282,0.00036713),(-9.23217e-05,0.000799485).
40:(-8.67782e-05,-0.000757455),(-0.000679332,-0.000375473),(-0.000716843,0.000359002),(-0.000134169,0.000793164).
41:(-6.50774e-05,-0.000784868),(-0.000745237,-0.000397545),(-0.000729568,0.000339232),(-9.6439e-05,0.000843739).
42:(-0.000102144,-0.000805116),(-0.000671087,-0.000388246),(-0.000770614,0.00034811),(-0.000125202,0.000792047).
43:(-3.7378e-05,-0.000803374),(-0.000712795,-0.000350962),(-0.000676106,0.000336369),(-0.00012131,0.000785336).
44:(-9.48945e-05,-0.000796335),(-0.000705473,-0.000387399),(-0.000767053,0.00041581),(-8.8651e-05,0.000795315).
45:(-7.84952e-05,-0.000756666),(-0.000724882,-0.000409793),(-0.000683796,0.000379916),(-0.000101265,0.000808392).
46:(-9.51878e-05,-0.000767945),(-0.000710975,-0.000373205),(-0.000711948,0.00037942),(-9.17149e-05,0.000775278).
47:(-4.16985e-05,-0.000809816),(-0.000669648,-0.000377812),(-0.000733261,0.000343641),(-0.000144281,0.000789654).
48:(-8.51113e-05,-0.000805258),(-0.000700637,-0.00035644),(-0.000720938,0.000375209),(-9.95795e-05,0.000752557).
49:(-7.42484e-05,-0.000812626),(-0.000706704,-0.000367933),(-0.000695752,0.000366696),(-0.000103795,0.000770506).
50:(-0.000172323,-0.000816407),(-0.000713355,-0.000409503),(-0.000719627,0.000397827),(-9.55046e-05,0.000760829).
51:(-7.09095e-05,-0.000774151),(-0.000697473,-0.000427963),(-0.000729679,0.000373289),(-7.94638e-05,0.000747364).
52:(-8.6172e-05,-0.000796934),(-0.000690175,-0.000385304),(-0.000712096,0.000352511),(-6.86649e-05,0.000836974).
53:(-6.93416e-05,-0.000843136),(-0.00067073,-0.000434107),(-0.000661297,0.000392065),(-0.000105048,0.000765597).
54:(-9.83884e-05,-0.000866068),(-0.000638082,-0.000403146),(-0.00068226,0.000343655),(-5.42861e-05,0.000755449).
55:(-4.79145e-05,-0.000731767),(-0.000713559,-0.000386145),(-0.000702603,0.000327125),(-9.80122e-05,0.000735637).
56:(-5.28548e-05,-0.000790938),(-0.000714763,-0.000432475),(-0.000746427,0.000334729),(-0.000143815,0.000783755).
