0:(0,0);(0,0);(0,0);(0,0)

17:24:04.259, 1, 1, 64.(0,0),(0,0),(0,0),(0,0),(-3.93663,3.75397),(-0.847312,1.01868),(-1.95389,2.48595),(-0.693176,2.16226),(-1.70447,0.874712),(-0.853714,1.81317),(-2.29418,1.86599),(-3.60594,2.24672),(-3.68022,2.94556),(-4.72463,3.22392),(-2.72953,4.61267),(-3.77621,3.57555),(-0.505234,6.84921),(-2.2705,6.28009),(0.818234,5.94217),(-2.4357,6.21646),(-2.0636,4.86913),(-0.702196,4.01211),(2.42245,7.88657),(0.938497,5.03206),(-0.142909,5.96423),(-1.36381,4.61449),(0.217068,5.67696),(1.21282,6.48722),(-1.56154,5.9855),(4.52656,5.27871),(1.57249,3.91234),(0.136262,1.57488),(0,0),(3.60776,6.83249),(3.93018,5.49869),(6.25165,4.43693),(4.35021,3.83501),(4.82199,4.41909),(5.59057,4.04824),(2.51107,3.47748),(4.81278,3.60754),(5.68989,2.01832),(9.30705,0.655571),(7.54935,1.33818),(2.41619,0.877131),(6.27148,-0.786729),(4.82014,-0.165088),(4.42422,1.10913),(4.5042,-0.633625),(3.22911,-0.077631),(2.87968,3.58698),(2.83077,1.00214),(2.94644,0.808715),(6.47403,-1.28315),(5.86457,-2.70529),(4.71281,0.804302),(4.8344,-1.66032),(4.15016,-2.49141),(5.3556,-1.0253),(1.11715,-1.32228),(4.83753,-1.75394),(0,0),(0,0),(0,0).

17:24:04.883, 1, 1, 64.(0,0),(0,0),(0,0),(0,0),(5.41004,-0.400031),(2.43201,-2.65133),(0.352798,-3.31815),(-0.223348,2.60558),(2.77057,-5.13758),(3.36258,-1.47901),(2.36338,0.615981),(2.86922,-0.739141),(5.67823,-1.25175),(1.13811,-1.03602),(0.3875,-3.93053),(3.3379,-5.18343),(0.675985,-4.88592),(3.23588,-5.70174),(0.697918,-5.39495),(0.643447,-6.08319),(3.96862,-3.76318),(1.03626,-4.87726),(1.94593,-6.99008),(0.208001,-2.01407),(1.1117,-3.10193),(2.63304,-5.51978),(1.94217,-3.93486),(0.962699,-5.34248),(1.61301,-9.35085),(-2.32281,-5.135),(0.00492963,-4.18263),(-0.743304,-4.2192),(0,0),(-2.99349,-5.25948),(-3.09536,-3.37285),(0.873409,-3.85021),(-5.94796,-3.18764),(-2.20868,-2.48779),(-5.68295,-3.13195),(-4.11526,-3.29183),(-6.55438,-3.90749),(-9.49265,-4.39875),(-5.53632,-4.98533),(-6.05324,-2.01308),(-5.66237,1.25356),(-5.09797,1.85999),(-6.00811,-2.25121),(-0.792079,-2.41696),(-6.59035,0.512986),(-5.87664,-2.18957),(-8.23718,-2.00388),(-4.46004,-1.78639),(-2.38417,-2.90027),(-4.51659,-2.95524),(-2.90945,-0.223912),(-4.53744,1.04599),(-4.78723,0.733201),(-5.68191,-1.45513),(-5.09128,1.02496),(-3.24742,1.02661),(-4.35323,4.71101),(0,0),(0,0),(0,0).

17:24:04.985, 1, 1, 64.(0,0),(0,0),(0,0),(0,0),(-0.418442,1.69923),(-2.31523,2.67867),(0.77714,5.29682),(-0.841059,1.21604),(-1.15158,5.68846),(-0.22137,0.778849),(1.38546,3.40226),(-1.52864,2.88493),(1.01108,4.38095),(5.14265,5.75436),(0.980198,5.98266),(-0.0661376,6.69214),(2.60848,7.71654),(3.33386,3.97172),(5.02321,6.03722),(4.85993,5.514),(3.4195,2.66769),(5.13566,5.19649),(1.73233,3.28199),(0.996487,2.24598),(2.41913,5.40801),(3.76208,5.05503),(4.52924,2.94297),(3.31925,2.30691),(3.96448,2.60594),(2.15129,2.32592),(3.47842,0.714191),(4.73653,1.67039),(0,0),(6.87902,1.02828),(5.35171,1.34906),(8.24058,1.7981),(6.87609,-0.308487),(5.15423,0.417797),(6.02087,0.479924),(5.39988,-1.04292),(4.70662,-1.54264),(3.39959,-1.0404),(6.64171,-5.27703),(3.72703,-7.33798),(1.39102,-1.82556),(4.44139,-3.33633),(3.37992,-2.84855),(4.22618,-3.68292),(1.60204,-0.177129),(1.50949,-6.03444),(-0.675851,-2.12773),(4.11084,-3.56361),(2.92247,-4.30644),(3.05214,-0.651741),(3.81547,-1.88963),(4.53826,-4.02702),(3.2412,-5.48839),(2.07819,-3.21081),(0.397319,-2.55568),(0.926515,-4.26523),(0.359348,-3.29098),(0,0),(0,0),(0,0).

17:24:10.705, 1, 1, 64.(0,0),(0,0),(0,0),(0,0),(4.84944,4.93341),(1.46924,4.23496),(4.63284,3.92615),(2.6589,5.45172),(4.04832,4.77039),(3.68004,1.45733),(4.19119,2.271),(5.05651,1.38977),(6.58306,1.15264),(1.9631,1.87916),(2.84891,1.07178),(3.73501,2.77346),(7.64486,-1.1254),(7.91659,-0.418742),(4.42242,-3.34771),(6.2286,-1.18695),(2.22882,-0.487209),(5.95844,0.785485),(2.51743,-3.34303),(3.61601,1.05142),(5.60572,-5.42828),(5.16538,-1.78535),(1.60549,-1.26429),(4.55704,-2.13405),(4.18551,-2.02385),(2.66195,-3.59943),(4.74278,-1.56622),(1.76973,-0.202159),(0,0),(4.78891,-3.0961),(4.99981,-5.39681),(0.976132,-3.28731),(4.324,-3.48141),(2.97768,-5.85889),(-0.156248,-6.33524),(1.65611,-1.76147),(1.24609,-3.43155),(4.05509,-4.98701),(2.00801,-8.48081),(-2.70974,-4.55738),(-0.779134,-5.18595),(-1.33672,-4.97781),(-2.40993,-6.66145),(-4.02317,-4.2444),(-2.66692,-6.5201),(-3.49416,-4.0985),(-0.0642982,-3.85371),(-2.39913,-3.74074),(-2.84108,-3.7154),(-5.23572,-5.28355),(-2.03914,-7.58911),(-3.33992,-4.40042),(-1.60078,-6.68738),(-2.57642,-1.61637),(-3.64406,-4.20881),(-4.16624,-3.17797),(-0.409886,-6.61177),(0,0),(0,0),(0,0).

17:24:10.788, 1, 1, 64.(0,0),(0,0),(0,0),(0,0),(4.84944,4.93341),(1.46924,4.23496),(4.63284,3.92615),(2.6589,5.45172),(4.04832,4.77039),(3.68004,1.45733),(4.19119,2.271),(5.05651,1.38977),(6.58306,1.15264),(1.9631,1.87916),(2.84891,1.07178),(3.73501,2.77346),(7.64486,-1.1254),(7.91659,-0.418742),(4.42242,-3.34771),(6.2286,-1.18695),(2.22882,-0.487209),(5.95844,0.785485),(2.51743,-3.34303),(3.61601,1.05142),(5.60572,-5.42828),(5.16538,-1.78535),(1.60549,-1.26429),(4.55704,-2.13405),(4.18551,-2.02385),(2.66195,-3.59943),(4.74278,-1.56622),(1.76973,-0.202159),(0,0),(4.78891,-3.0961),(4.99981,-5.39681),(0.976132,-3.28731),(4.324,-3.48141),(2.97768,-5.85889),(-0.156248,-6.33524),(1.65611,-1.76147),(1.24609,-3.43155),(4.05509,-4.98701),(2.00801,-8.48081),(-2.70974,-4.55738),(-0.779134,-5.18595),(-1.33672,-4.97781),(-2.40993,-6.66145),(-4.02317,-4.2444),(-2.66692,-6.5201),(-3.49416,-4.0985),(-0.0642982,-3.85371),(-2.39913,-3.74074),(-2.84108,-3.7154),(-5.23572,-5.28355),(-2.03914,-7.58911),(-3.33992,-4.40042),(-1.60078,-6.68738),(-2.57642,-1.61637),(-3.64406,-4.20881),(-4.16624,-3.17797),(-0.409886,-6.61177),(0,0),(0,0),(0,0).

17:24:11.460, 1, 1, 64.(0,0),(0,0),(0,0),(0,0),(-2.63211,-5.55006),(1.14053,-1.10941),(-2.53257,-4.69591),(-0.191468,-2.03133),(-2.20378,-5.35878),(-4.306,-2.79556),(-3.06194,-4.5167),(-2.07856,-3.69473),(-4.84386,-2.92284),(-1.71685,-2.86564),(-2.83555,-3.43566),(-1.36924,-1.8649),(-5.18564,-3.27567),(-6.63164,1.95684),(-4.83356,-0.271865),(-6.81741,-0.228256),(-3.07197,0.00483286),(-4.63356,-0.531821),(-4.86065,0.0090313),(-4.49671,1.02569),(-3.39982,-0.497117),(-4.95515,-1.56472),(-4.69272,-2.54066),(-4.84886,-0.265929),(-3.97331,-0.412848),(-4.9551,1.08709),(-4.49397,2.00216),(-2.88406,-0.231523),(0,0),(-6.82379,1.18368),(-4.90289,1.59825),(-1.77269,3.67542),(-1.52703,3.57263),(-2.99883,2.10993),(-6.11147,3.90961),(-5.9193,3.4938),(-4.29159,5.17512),(-3.16963,3.87609),(-4.55595,6.01663),(-2.87817,8.75513),(-1.56649,2.66592),(-1.62897,5.51552),(-2.60551,3.46201),(-1.39787,2.82063),(-0.76394,5.03201),(0.00930858,6.14135),(1.04021,3.93064),(0.0662644,2.07184),(-1.08566,3.5222),(-0.448181,6.07829),(-0.681523,4.33814),(-1.42989,2.46334),(2.12323,6.02664),(1.56251,4.08529),(1.12397,6.69604),(0.748613,4.35998),(4.49814,4.30465),(0,0),(0,0),(0,0).

17:24:11.559, 1, 1, 64.(0,0),(0,0),(0,0),(0,0),(-3.38161,3.19225),(-4.45184,-1.18724),(-3.32209,1.54369),(-0.347744,-0.603481),(-6.41882,0.456156),(-3.69666,0.523994),(-3.78732,-0.775162),(-5.88603,2.01733),(-7.42643,5.79255),(-4.32235,3.3757),(-2.80467,3.08589),(-0.7096,-0.0586836),(-3.57668,4.22492),(-3.21426,4.3335),(-3.74088,6.53111),(-3.07089,6.02735),(-1.8407,4.76944),(-4.30964,6.39411),(-2.73916,1.70848),(-4.97929,-1.32634),(-1.83149,4.71812),(-1.74757,3.37148),(-1.53311,0.709243),(-2.41158,1.1853),(-3.74798,4.25386),(1.01549,3.09687),(-0.799149,3.5211),(-3.3021,4.15051),(0,0),(0.346061,8.1312),(1.26324,5.82862),(-0.364205,4.00269),(0.725455,8.56157),(-0.454656,2.04441),(0.99412,6.97445),(-1.49597,3.60343),(-2.04213,7.09778),(0.706045,5.64329),(5.72231,8.50072),(5.10862,4.62129),(3.23266,4.70208),(4.5134,3.24598),(4.8979,5.06168),(5.11371,6.40216),(4.92261,2.17975),(5.3598,2.43758),(6.57501,2.60369),(4.66745,1.02307),(0.943987,2.5376),(3.88149,-0.472487),(3.27527,1.7774),(1.84901,2.29219),(7.56519,0.390193),(3.16778,-0.178132),(6.13502,0.694032),(3.23121,-1.90612),(2.81891,2.74742),(0,0),(0,0),(0,0).

17:24:12.258, 1, 1, 64.(0,0),(0,0),(0,0),(0,0),(-1.94036,2.73991),(-2.3208,5.89009),(-3.24144,4.80989),(-2.43282,4.87648),(-2.28696,4.79441),(-0.30091,5.34016),(-1.88685,4.66596),(-1.75776,3.0581),(0.423578,4.55393),(-1.07256,2.16263),(-0.733868,4.26259),(-1.24823,1.87694),(0.694387,7.7391),(2.15124,4.62219),(2.18912,8.27169),(3.21047,4.58769),(0.590505,4.31561),(2.2055,4.71946),(-0.0961461,5.85571),(-0.359665,5.88998),(2.56687,3.80271),(1.49912,4.0691),(0.939723,2.18605),(3.47204,3.39637),(4.87873,2.92121),(1.62271,5.23377),(2.03717,1.92888),(2.36508,1.36222),(0,0),(5.13094,1.70071),(4.59288,1.86611),(5.01877,3.46972),(7.23157,3.01315),(3.41018,1.53153),(7.35272,-1.79669),(4.79976,0.0174825),(6.42033,1.32705),(5.24209,0.71584),(7.53383,-1.18833),(6.82351,0.00740528),(2.85472,0.663303),(6.58372,-1.44297),(7.0947,-0.594359),(6.74771,-0.475034),(5.88327,-3.57656),(3.73159,-5.23015),(3.95576,-1.6207),(3.68796,-4.2243),(6.38356,-1.21354),(6.86576,-2.85355),(4.86464,-3.40453),(3.49879,-4.62049),(4.09136,-1.35409),(4.57768,-3.97085),(4.74947,-1.80822),(1.51248,-1.83068),(4.50934,-5.00057),(0,0),(0,0),(0,0).

17:24:12.358, 1, 1, 64.(0,0),(0,0),(0,0),(0,0),(-3.42825,-1.3135),(-3.93994,-1.29111),(-4.69572,-1.39918),(-5.13039,-0.709864),(-3.99537,-1.90424),(-4.76218,-1.53039),(-3.83451,0.741837),(-5.14995,-1.22111),(-6.18629,-0.809969),(-4.47171,-1.7196),(-7.19302,-0.469503),(-1.62496,1.93445),(-5.87082,1.27815),(-6.86844,2.96822),(-4.80364,2.47219),(-4.31941,3.48813),(-2.69468,2.5964),(-3.72208,3.04192),(-3.93447,2.40894),(-4.54512,0.76789),(-3.94745,3.64355),(-3.66998,2.22647),(-4.70663,3.9775),(-3.23578,3.77639),(-3.17558,5.57772),(-4.47476,3.35119),(-2.31486,1.42166),(-1.42402,4.01492),(0,0),(-2.43468,4.35398),(0.360772,4.72098),(-0.927419,7.49605),(-0.573926,7.08536),(-1.48068,5.08638),(2.15897,4.66303),(-1.78311,4.84928),(-1.42478,5.77698),(1.32829,5.61067),(2.34193,8.94038),(3.62621,7.05367),(0.401385,3.75656),(3.469,7.9114),(0.307124,3.35237),(4.7989,5.96269),(2.11319,2.58617),(2.09775,5.2038),(2.59019,2.17197),(4.83817,5.37317),(3.03233,3.78328),(1.94655,1.86235),(2.10224,4.69192),(5.91635,4.35754),(2.78183,4.62776),(1.52444,2.19336),(4.1272,3.4049),(1.87835,-0.0803916),(0.864041,3.75897),(0,0),(0,0),(0,0).

17:24:18.590, 1, 1, 64.(0,0),(0,0),(0,0),(0,0),(2.00476,4.94807),(5.01595,4.40258),(3.23133,3.02028),(3.2676,2.88205),(5.65228,1.76342),(1.01794,1.73308),(3.21033,1.46882),(5.81253,1.5097),(4.36459,-0.513827),(1.90779,-0.400125),(-0.0862288,0.335951),(2.96747,-1.86188),(1.79269,1.54448),(5.21103,2.11488),(4.90238,1.35374),(2.44674,-0.175768),(3.44824,0.0863652),(3.03001,2.61016),(2.21834,1.40716),(5.91592,-0.664711),(6.56416,-3.4515),(5.23386,0.972036),(4.19348,1.52603),(3.63844,1.11351),(1.51189,-1.52942),(1.1794,-1.75287),(6.44217,-3.3955),(5.25455,-3.30619),(0,0),(2.79785,-2.16952),(1.93251,0.914568),(7.06833,-3.24548),(8.66575,-6.53625),(5.7151,-4.84835),(1.39513,-9.47494),(3.32444,-7.91181),(2.69338,-5.51714),(0.673271,-5.17955),(-0.407512,-10.4718),(-3.24578,-8.99513),(-1.93777,-5.85353),(-5.65803,-6.06136),(-3.63395,-3.34996),(-3.48933,-3.17393),(-5.05017,-3.14151),(-1.69171,-1.06981),(-1.60345,-1.12215),(2.3336,-1.96298),(-0.542705,-3.46611),(0.380264,-1.42581),(0.694427,-3.78245),(-1.10114,-1.95789),(-1.09017,-2.6751),(-0.854921,-2.56865),(-3.39283,-4.13965),(-2.67248,1.05798),(-1.93999,-4.11046),(0,0),(0,0),(0,0).

17:24:18.678, 1, 1, 64.(0,0),(0,0),(0,0),(0,0),(-2.19575,5.1693),(-0.702165,3.73241),(4.55988,9.00046),(1.16165,2.05985),(4.24091,3.91215),(1.68202,4.85871),(0.22774,2.99559),(1.3522,0.496366),(6.33667,6.02159),(5.00344,0.683408),(2.71138,-0.668691),(4.72843,4.69213),(0.319315,4.41572),(3.88626,3.3912),(0.703319,1.2779),(3.60434,3.02157),(0.434401,-0.522779),(0.0834826,0.991353),(3.66891,2.76863),(6.61185,4.25307),(4.44376,3.05093),(5.4211,1.83601),(2.76856,0.00906956),(3.09736,0.480977),(-0.0114236,-2.36325),(4.17342,5.32292),(3.71172,-1.39475),(6.70908,2.74118),(0,0),(0.803429,0.0255541),(1.40699,3.63737),(8.31615,3.43892),(6.26203,-3.51759),(3.80311,2.47328),(9.87061,-1.22934),(7.1002,0.823924),(4.53737,-2.61407),(3.27786,-3.0518),(4.77325,-6.73018),(6.66626,-6.90779),(1.14909,-2.51858),(3.50075,-6.06338),(2.87927,-5.55252),(0.59618,-5.97021),(2.12552,-2.88253),(1.16811,-3.64319),(-2.49672,-2.16529),(-0.372542,-3.92527),(-1.21995,-1.1226),(-1.62771,-3.27278),(2.22575,-1.67978),(2.84312,-3.49347),(3.54056,-1.75969),(-2.64367,-2.56184),(0.0591147,-3.19216),(2.51687,1.44167),(-2.03633,-3.11959),(0,0),(0,0),(0,0).

17:24:19.576, 1, 1, 64.(0,0),(0,0),(0,0),(0,0),(-2.3923,-3.3925),(-3.40265,-1.57476),(-2.30898,-2.72361),(-4.66658,-1.06018),(-6.39825,-0.978714),(-2.72463,2.2072),(-3.22722,-1.75062),(-1.46966,1.08504),(-2.60535,2.8279),(-2.41412,-2.02409),(1.41677,0.980393),(-2.57246,-0.834255),(-1.02078,-1.16367),(0.401552,0.0633781),(-4.98526,-1.91358),(-6.46464,-1.13651),(-3.60732,1.76075),(-2.12674,-2.82731),(-7.20918,0.752813),(-2.04053,-1.0766),(-6.98108,3.36218),(-5.25594,-0.647076),(-2.03263,-0.33023),(-1.2156,-0.67391),(-3.17403,0.528921),(-4.5814,1.64674),(-5.34563,2.13128),(-7.92173,3.27895),(0,0),(-3.43869,2.96874),(-4.39703,3.15742),(-3.84302,4.18224),(-7.0867,7.0976),(-7.91595,3.47173),(-7.36531,8.62254),(-2.29436,9.62079),(-4.90044,7.43423),(-1.61231,6.46837),(2.24463,7.83482),(3.48577,10.1072),(0.898077,6.08336),(1.0532,8.1443),(3.93345,4.02659),(3.69374,3.27967),(2.5547,3.74731),(1.92642,3.18706),(1.7793,1.29858),(2.43054,0.0696524),(0.398595,3.999),(-0.514203,2.8611),(0.376975,3.39346),(1.8179,3.54701),(4.40764,1.22439),(-0.194008,2.24224),(-1.11505,1.41861),(2.20812,1.77574),(0.172088,4.67422),(0,0),(0,0),(0,0).

17:24:19.700, 1, 1, 64.(0,0),(0,0),(0,0),(0,0),(-2.64277,5.44499),(-4.64309,2.13488),(0.141618,7.45677),(-1.19329,5.27201),(-0.132184,6.836),(3.75712,4.85844),(3.33283,5.49016),(0.109655,3.518),(4.71142,3.14673),(-0.0699639,-1.64674),(2.69824,0.433224),(-1.3969,0.246266),(0.756249,5.64422),(4.09921,2.34049),(1.35704,4.97892),(3.12926,5.1894),(1.88763,2.54462),(2.05871,3.61442),(4.67657,4.59848),(1.9388,2.24064),(5.54124,5.21453),(3.82904,4.55502),(3.17097,0.553197),(0.445222,-0.399956),(1.78886,2.17329),(3.34078,2.45479),(2.10091,-0.0956389),(5.71616,3.39962),(0,0),(0.328388,-0.91609),(0.705001,0.850732),(4.04009,2.41941),(5.13845,1.83001),(6.00436,2.85067),(6.15425,1.4786),(6.00258,1.72096),(8.42034,0.124236),(6.05203,-0.522354),(5.52347,-5.15482),(7.59218,-5.16147),(3.81269,-2.64903),(7.21169,-2.00836),(1.60357,-3.56223),(5.5539,-3.86143),(1.5739,-0.613056),(0.485923,-1.77171),(0.887841,-2.2506),(4.0011,-1.73867),(4.03809,-1.77144),(-0.133484,0.0924014),(2.17862,-2.13062),(4.45086,-3.56111),(-1.02041,-1.65088),(2.46954,0.695115),(0.426479,-2.67085),(0.327811,0.813991),(4.00018,-3.46605),(0,0),(0,0),(0,0).

17:24:20.488, 1, 1, 64.(0,0),(0,0),(0,0),(0,0),(-0.0967413,0.161289),(-2.15945,-2.20774),(-5.5702,-1.12787),(-2.99294,-4.02073),(-2.58868,-2.45506),(-2.60138,-0.945708),(-3.72177,1.19137),(-1.59998,1.38484),(-3.31136,3.34671),(0.273647,0.789802),(2.90691,2.90355),(-2.922,0.852356),(-4.13575,-1.10599),(-5.08678,2.83089),(-2.19739,-1.07472),(-4.07104,3.05002),(-2.68722,-0.246139),(-1.52645,0.293411),(-3.06639,-0.522562),(-2.49016,2.2752),(-5.00361,4.85647),(-5.04734,3.73448),(-3.72661,1.52846),(1.21377,0.228801),(-3.12644,3.35121),(-3.01468,3.59836),(-0.620186,4.8315),(-3.57051,3.57386),(0,0),(-5.00411,2.14845),(-1.33341,2.65896),(-2.41653,4.38053),(-1.39312,6.52115),(-2.39121,5.97043),(-3.25148,11.8434),(-2.00472,5.9237),(0.572989,7.2541),(2.69015,9.9189),(4.28778,4.35849),(3.98894,8.82537),(2.4721,3.36049),(4.54745,9.63501),(5.98895,3.62523),(6.72428,1.96179),(6.63521,3.15384),(1.53626,-1.81768),(1.35669,0.148463),(3.07674,0.638405),(0.480165,3.56268),(1.33224,1.86291),(4.08987,0.738016),(4.52305,5.68149),(2.78857,0.570757),(3.68125,-0.427032),(2.98898,-0.217022),(3.93886,0.140005),(5.48833,1.65246),(0,0),(0,0),(0,0).

17:24:20.588, 1, 1, 64.(0,0),(0,0),(0,0),(0,0),(-3.33224,6.2631),(-3.15914,2.3458),(-2.55172,6.33225),(0.114396,3.49084),(1.05773,4.91138),(1.73323,5.18189),(-0.185953,4.28486),(2.99175,5.15095),(5.55133,3.63204),(-0.19483,-0.551455),(3.97427,-0.758432),(1.36244,0.218063),(-2.69329,4.4023),(3.22835,2.08514),(1.26245,5.09935),(3.72243,4.88474),(-0.247022,0.843772),(-0.0697186,2.79248),(5.26565,5.86914),(0.604977,2.82429),(6.70628,3.46583),(3.3539,1.50793),(0.929316,-2.28238),(0.483063,-0.384636),(1.71757,-0.452497),(1.54952,4.88102),(1.42207,-1.90055),(8.3551,3.37891),(0,0),(-0.367599,1.24517),(-0.661171,2.28058),(4.38469,1.83233),(3.25598,2.07683),(6.8696,2.18163),(5.62578,2.0012),(4.83932,2.28324),(7.3865,3.93588),(6.26358,0.230746),(4.21695,-4.38245),(7.62094,-5.56288),(3.08276,-1.23185),(7.89074,-4.29811),(-0.0845325,-2.83838),(3.1371,-4.03747),(1.2093,-0.600543),(0.948244,-2.49446),(2.12922,-0.279913),(1.76076,-1.86813),(2.14286,-2.3081),(-0.247505,-1.19148),(1.31094,-1.46785),(4.06121,-1.94881),(0.543941,-0.0124128),(-0.671648,0.58772),(3.21075,-0.0284312),(1.89108,1.85703),(4.3365,-4.64668),(0,0),(0,0),(0,0).

17:24:27.029, 1, 1, 64.(0,0),(0,0),(0,0),(0,0),(2.59643,2.1493),(0.938802,3.24182),(0.37468,3.4936),(2.58269,-0.0512462),(2.38408,2.78971),(1.5399,1.30851),(1.9473,-0.264161),(2.4072,-0.684674),(2.90537,1.81964),(-0.736733,-0.633941),(1.59387,-2.04979),(0.0218749,0.452818),(4.26325,-3.2468),(2.53506,-3.04308),(0.815165,-1.74421),(-0.0927219,-5.66609),(-1.03342,-3.18759),(1.69997,-7.60693),(-2.51461,-4.84913),(-2.68838,-4.88372),(0.238302,-0.0698943),(-4.51487,-0.83211),(-3.29237,1.25175),(-2.4777,1.4),(-3.71876,1.06682),(-2.31149,3.35421),(-2.25764,2.86072),(0.881098,1.82426),(0,0),(0.164361,3.40004),(4.51335,1.36563),(3.19855,2.02112),(6.7451,-2.19866),(7.4222,-0.091611),(9.88605,-3.65231),(6.16771,-3.26287),(1.07824,-8.43301),(0.450144,-6.57165),(-1.702,-11.0527),(-4.16346,-10.2006),(-3.67478,-6.73143),(-5.12231,-6.59931),(-3.7886,-3.68426),(-4.54533,-2.23618),(-5.85235,-3.24894),(-5.46837,-0.03807),(-7.46834,1.44792),(-2.98917,-1.36737),(-6.2867,-0.0384989),(-3.78176,2.70892),(-3.16921,2.32622),(-1.26465,-3.67374),(-3.30865,2.4117),(0.0903728,-0.707306),(0.697548,-1.71162),(0.191925,0.0847936),(-1.85301,-0.569318),(0,0),(0,0),(0,0).

17:24:27.160, 1, 1, 64.(0,0),(0,0),(0,0),(0,0),(-0.813406,-0.490194),(-1.97269,-2.28828),(-2.17408,2.66676),(0.434389,3.21849),(-3.35619,-0.820965),(-2.44564,1.17171),(-2.1027,-0.527544),(-6.62584,4.70427),(-1.13498,2.71234),(-0.544135,0.416055),(-0.131472,-0.0814205),(-2.35675,2.83051),(0.407666,1.40886),(-2.26353,4.93865),(-3.82685,2.46657),(0.1103,4.75692),(0.23121,0.990112),(-0.926406,4.38314),(1.34892,3.47889),(2.49056,3.27283),(1.4623,0.555274),(2.80952,-0.0112301),(3.3779,-1.80624),(1.49869,-1.6289),(2.42296,-4.93071),(1.12232,-1.54908),(0.873702,-2.90297),(-1.34068,-2.2179),(0,0),(-7.29297,-1.45085),(-4.84934,0.841041),(-5.90818,2.86319),(-4.89455,6.19291),(-5.23428,3.92949),(-5.06052,9.48749),(-1.83964,6.5175),(-0.168205,7.29534),(-1.10626,8.60447),(6.53575,5.91329),(9.0922,6.91732),(6.9041,2.97047),(6.42525,5.44216),(8.52878,-1.74702),(8.42455,1.56503),(4.76693,-2.22108),(5.52594,-3.34942),(5.75156,-3.0192),(4.22741,-1.88263),(2.47845,0.967557),(1.23357,-1.87157),(2.27096,-1.0022),(0.146334,-2.74355),(-0.244366,-4.6077),(-0.00591683,-1.23249),(3.00788,-3.20642),(0.778882,-0.384807),(-0.666024,3.03266),(0,0),(0,0),(0,0).

17:24:27.916, 1, 1, 64.(0,0),(0,0),(0,0),(0,0),(-2.92498,-2.6944),(-0.824695,-3.28722),(-3.15466,-2.7384),(-2.20123,0.169487),(-3.29111,-1.64601),(-5.49956,-1.81841),(-4.40507,-6.09003),(-1.69409,-0.40916),(-3.41514,1.33835),(-2.38699,0.831878),(-4.49456,2.89606),(-1.69685,0.759903),(-5.44676,2.07642),(-1.81368,0.892958),(-4.80732,0.613083),(-0.70897,3.01023),(-2.14632,1.63742),(-2.06413,4.33854),(2.68094,5.72513),(0.356078,0.0837215),(-0.128694,5.4569),(1.72716,3.42678),(0.149438,0.150687),(0.883171,2.54133),(6.0581,-0.0645479),(1.03439,-0.877754),(-0.0292121,-3.10019),(0.434696,-3.89498),(0,0),(-1.06275,-3.83539),(-1.54235,-3.9324),(-4.18814,-4.80554),(-8.02381,-0.809626),(-7.38859,2.59491),(-9.34817,2.0346),(-6.48034,1.90792),(-7.91688,4.72643),(-3.18795,7.22647),(-1.81657,9.78628),(0.332048,12.7641),(1.64657,5.94698),(2.65442,6.98852),(2.2401,3.82539),(2.80074,4.65994),(5.10001,2.30171),(6.03832,2.73591),(3.48982,-0.597279),(3.01309,0.883444),(3.08287,-1.79129),(3.915,-1.8525),(3.10951,-2.75939),(0.0973446,0.00363863),(1.40486,-1.39452),(2.10259,-2.36038),(-0.100043,1.40556),(2.4339,-2.23291),(1.17608,3.72822),(0,0),(0,0),(0,0).

17:24:28.048, 1, 1, 64.(0,0),(0,0),(0,0),(0,0),(3.40374,-4.54645),(1.91971,-1.26347),(-0.274374,0.0880299),(-2.13675,-1.56308),(1.68926,-3.17214),(-5.48609,-0.491182),(-1.58505,-1.60868),(-4.63242,-4.99479),(-3.25922,-3.27365),(0.479243,-0.259687),(-1.30523,0.51663),(-1.86331,-0.984584),(-1.8421,-0.215216),(-4.96325,-2.44125),(-3.5897,-4.13791),(-2.85223,-0.480567),(-5.36945,1.2555),(-4.62508,-0.613858),(-4.9685,4.39446),(-1.70591,2.51712),(-4.0265,0.672738),(-3.77388,3.77828),(-0.632434,4.2729),(0.54315,6.83996),(4.52015,0.103539),(3.82312,1.81167),(1.50453,-0.600295),(2.90533,-0.170281),(0,0),(2.34052,-1.68364),(1.62735,-4.8498),(-3.96655,-8.267),(-5.15022,-4.22128),(-3.65856,-5.432),(-10.2137,-4.32874),(-4.98972,-1.89561),(-7.91028,-2.57028),(-5.83543,-0.0547577),(-10.2382,5.21149),(-6.545,5.87491),(-3.70601,6.71184),(-4.98439,7.35909),(-0.801789,3.23054),(-0.974513,8.06625),(-0.799768,4.02417),(-0.115139,2.89217),(3.85625,4.26131),(3.51167,2.14789),(-0.186157,-1.29073),(2.3734,3.2335),(6.53123,1.62599),(3.52499,1.34646),(2.22212,3.04777),(2.65181,0.992974),(1.0144,-0.274916),(0.233397,0.401232),(-0.376437,1.69907),(0,0),(0,0),(0,0).

