(-0.800637,-1.46533);(-1.96264,-1.85388);(-1.42687,0.180478);(-1.23522,0.492783);
18:52:53.054, 	1, 	2, 	22.0826, 	26.1534, 	1, 	1.38778e-15, 	1.52, 	(0.922928,0.164705);17:25:01.705, 	1, 	1, 	9.65129, 	5.41974, 	0, 	8, 	2.736, 	(-0.131877,0.126838);(-0.067927,-0.223421);(0.0694345,-0.0540806);(0.0785714,0.0764708);
17:25:18.075, 	1, 	2, 	10.4092, 	15.8883, 	1, 	4, 	2.736, 	(-0.0310471,-0.144038);
17:25:22.483, 	1, 	2, 	21.9071, 	23.5026, 	1, 	9.71445e-15, 	3.04, 	(0.280104,-0.484395);
17:25:22.524, 	1, 	2, 	29.0243, 	23.2593, 	1, 	9.71445e-15, 	3.04, 	(-0.302989,0.354226);
17:25:22.544, 	1, 	2, 	21.3624, 	24.4234, 	1, 	9.71445e-15, 	3.04, 	(-0.216172,-0.372528);
17:25:22.564, 	1, 	2, 	24.0639, 	20.2835, 	1, 	9.71445e-15, 	3.04, 	(0.0458917,-0.0144209);
17:25:22.584, 	1, 	2, 	25.3862, 	23.2794, 	1, 	9.71445e-15, 	3.04, 	(-0.0584682,-0.435111);
17:25:22.604, 	1, 	2, 	28.6853, 	23.7251, 	1, 	9.71445e-15, 	3.04, 	(0.51563,-0.0683034);
17:25:22.624, 	0, 	2, 	21.8718, 	23.7251, 	1, 	9.71445e-15, 	3.04, 	(0.51563,-0.0683034);
17:25:22.645, 	1, 	2, 	27.2674, 	24.7527, 	1, 	4, 	2.736, 	(-0.569368,0.261297);
17:25:22.663, 	1, 	1, 	24.7588, 	17.9188, 	0, 	4, 	2.432, 	(0.889822,0.394131);(0.381209,0.242948);(0.606299,-0.46286);(-0.954219,-0.425335);
17:25:22.685, 	1, 	2, 	22.836, 	20.3748, 	1, 	4, 	2.432, 	(0.373607,-0.443599);
17:25:22.705, 	1, 	2, 	29.7538, 	26.3651, 	1, 	4, 	2.432, 	(-0.506903,0.467368);
17:25:22.728, 	0, 	2, 	19.922, 	12.6454, 	1, 	4, 	2.432, 	(-0.261366,0.436189);
17:25:22.745, 	1, 	2, 	20.7159, 	19.032, 	1, 	8, 	2.128, 	(-0.338682,-0.429127);
17:25:22.763, 	1, 	1, 	23.3216, 	18.2944, 	0, 	8, 	1.824, 	(0.0962498,-0.222106);(1.15974,1.38432);(0.84946,-3.41644);(-2.09083,1.78856);
17:25:22.785, 	1, 	2, 	28.7302, 	25.0407, 	1, 	8, 	1.824, 	(0.51827,0.0107315);
17:25:22.805, 	1, 	2, 	30.1787, 	24.6604, 	1, 	8, 	1.824, 	(-0.688026,-0.17982);
17:25:22.826, 	1, 	2, 	26.4511, 	25.6971, 	1, 	8, 	2.128, 	(-0.386538,0.433493);
17:25:22.846, 	1, 	2, 	30.1861, 	26.1062, 	1, 	8, 	2.128, 	(0.273304,-0.633985);
17:25:22.866, 	1, 	2, 	27.0057, 	25.2535, 	1, 	8, 	2.432, 	(0.170606,-0.711813);
17:25:22.889, 	1, 	2, 	26.9944, 	25.3064, 	1, 	8, 	2.432, 	(0.690136,-0.175649);
17:25:22.907, 	1, 	2, 	24.9281, 	25.5046, 	1, 	8, 	2.432, 	(-0.0744983,0.199277);
17:25:22.926, 	1, 	2, 	24.1774, 	24.537, 	1, 	8, 	2.736, 	(0.303986,0.567822);
17:25:22.947, 	1, 	2, 	30.5603, 	27.0635, 	1, 	8, 	2.736, 	(-0.907483,-0.0694987);
17:25:22.967, 	1, 	2, 	31.6395, 	25.8831, 	1, 	8, 	3.04, 	(0.552149,-0.543795);
17:25:22.987, 	1, 	2, 	29.9105, 	25.137, 	1, 	8, 	3.04, 	(-0.317417,0.612858);
17:25:23.007, 	1, 	2, 	27.6318, 	26.1808, 	1, 	8, 	3.04, 	(-0.427357,0.89169);
17:25:23.027, 	1, 	2, 	29.382, 	25.7906, 	1, 	8, 	3.04, 	(0.295094,0.430193);
17:25:23.047, 	1, 	2, 	32.2584, 	25.9582, 	1, 	8, 	3.04, 	(-0.193912,-0.852046);
17:25:23.068, 	1, 	2, 	24.3878, 	25.7856, 	1, 	8, 	3.04, 	(0.986033,-0.0820077);
17:25:23.088, 	1, 	2, 	29.4292, 	25.4408, 	1, 	8, 	3.04, 	(0.566691,-0.0950682);
17:25:23.108, 	1, 	2, 	28.4138, 	26.151, 	1, 	8, 	3.04, 	(0.43303,0.232187);
17:25:23.128, 	1, 	2, 	30.8462, 	25.3175, 	1, 	4, 	3.04, 	(0.435003,-0.779414);
17:25:23.148, 	1, 	2, 	32.1263, 	26.2535, 	1, 	4, 	3.04, 	(-0.727063,0.343238);
17:25:23.168, 	1, 	2, 	30.3542, 	26.2535, 	1, 	4, 	3.04, 	(-0.727063,0.343238);
17:25:23.188, 	1, 	2, 	20.5164, 	24.6244, 	1, 	4, 	3.04, 	(0.247267,-1.21884);
17:25:23.209, 	1, 	2, 	32.5404, 	26.2885, 	1, 	4, 	3.04, 	(-0.230176,-1.01591);
17:25:23.229, 	1, 	2, 	27.6027, 	27.2322, 	1, 	9.71445e-15, 	3.04, 	(-0.24994,1.25693);
17:25:23.249, 	1, 	2, 	34.2943, 	26.5615, 	1, 	9.71445e-15, 	3.04, 	(1.20954,-0.0186671);
17:25:23.269, 	1, 	2, 	31.978, 	25.3995, 	1, 	9.71445e-15, 	3.04, 	(0.860694,0.384946);
17:25:23.289, 	1, 	2, 	25.6836, 	25.3386, 	1, 	9.71445e-15, 	3.04, 	(-0.800405,-0.410017);
17:25:23.310, 	1, 	2, 	29.5711, 	26.6818, 	1, 	9.71445e-15, 	3.04, 	(0.41113,-0.759461);
17:25:23.330, 	1, 	2, 	20.0556, 	23.2463, 	1, 	9.71445e-15, 	3.04, 	(0.630841,-0.23662);
17:25:23.350, 	1, 	2, 	24.0191, 	25.6854, 	1, 	9.71445e-15, 	3.04, 	(0.42002,-0.456551);
17:25:23.370, 	1, 	2, 	27.0644, 	21.7344, 	1, 	9.71445e-15, 	3.04, 	(-0.256992,-0.255896);
17:25:23.390, 	1, 	2, 	26.1493, 	21.8365, 	1, 	9.71445e-15, 	3.04, 	(0.351202,0.0984177);
17:25:23.410, 	1, 	2, 	22.6972, 	20.4324, 	1, 	9.71445e-15, 	3.04, 	(-0.00513504,0.140434);
17:25:23.430, 	1, 	2, 	22.0694, 	21.0649, 	1, 	9.71445e-15, 	3.04, 	(-0.0455558,0.32533);
17:25:23.451, 	1, 	2, 	19.1403, 	17.653, 	1, 	9.71445e-15, 	3.04, 	(0.0269047,0.125541);
17:25:23.471, 	1, 	2, 	16.9869, 	17.2668, 	1, 	9.71445e-15, 	3.04, 	(0.145071,0.12904);
17:25:23.491, 	1, 	2, 	19.4139, 	17.3942, 	1, 	9.71445e-15, 	3.04, 	(0.0326167,-0.169361);
17:25:23.511, 	0, 	2, 	17.9783, 	14.4781, 	1, 	9.71445e-15, 	3.04, 	(-0.0499478,-0.0575887);
17:25:23.531, 	1, 	2, 	17.2754, 	18.047, 	1, 	4, 	2.736, 	(0.141107,0.125504);
17:25:23.547, 	1, 	1, 	17.2647, 	13.5405, 	0, 	4, 	2.432, 	(-0.160622,-0.570285);(0.315815,0.090757);(-0.0539181,-0.712934);(-0.0414279,-0.040767);
17:25:23.572, 	1, 	2, 	17.3543, 	16.2317, 	1, 	4, 	2.432, 	(0.0549989,0.138468);
17:25:23.592, 	0, 	2, 	14.0634, 	9.77564, 	1, 	4, 	2.432, 	(0.039791,0.0133772);
17:25:23.612, 	1, 	2, 	16.9425, 	16.1241, 	1, 	8, 	2.128, 	(0.155565,0.00446373);
17:25:23.627, 	1, 	1, 	15.2113, 	12.1547, 	0, 	8, 	1.824, 	(-0.557458,0.331564);(0.234949,-0.363486);(-0.653943,0.141072);(0.0556486,-0.218585);
17:25:23.652, 	1, 	2, 	11.6885, 	13.9836, 	1, 	8, 	1.824, 	(0.0834073,0.0513522);
17:25:23.673, 	0, 	2, 	13.1596, 	7.74558, 	1, 	8, 	1.824, 	(0.0376698,0.00221642);
17:25:23.693, 	0, 	2, 	12.781, 	10.8831, 	0, 	12, 	1.52, 	(-0.0124771,0.092938);
17:25:23.710, 	0, 	1, 	14.503, 	-0.644745, 	0, 	16, 	1.216, 	(0.325058,0.0876138);(0.0955995,-0.312851);(0.216841,0.146382);(-0.0964446,-0.117489);
17:25:23.728, 	0, 	1, 	9.12463, 	7.14717, 	0, 	20, 	1.216, 	(0.118915,0.151639);(0.094946,-0.109564);(0.0202525,0.49069);(-0.0169222,-0.0885276);
17:25:23.748, 	1, 	1, 	13.7294, 	14.1206, 	0, 	24, 	0.912, 	(-0.0403744,-0.0162803);(-0.20097,-0.255671);(0.015506,0.000728374);(-0.0430153,0.00705807);
17:25:23.796, 	0, 	2, 	7.51452, 	0.458399, 	0, 	24, 	0.912, 	(-0.0392129,-0.00534731);
17:25:23.849, 	0, 	1, 	11.9509, 	-0.479263, 	0, 	28, 	0.608, 	(0.116158,-0.0438111);(0.0822496,-0.0157117);(0.0174307,0.0499264);(-0.0195405,0.0338846);
17:25:23.868, 	0, 	1, 	12.1861, 	11.655, 	0, 	32, 	0.608, 	(0.00589509,-0.105751);(0.122072,-0.182014);(0.173069,-0.04113);(0.132933,-0.0672285);
17:25:23.889, 	0, 	1, 	12.5104, 	12.2535, 	0, 	36, 	0.304, 	(0.0142056,0.0994019);(0.0348767,0.15479);(-0.0283069,0.0191152);(-0.0457276,0.0494436);
17:25:23.931, 	0, 	1, 	13.5636, 	-1.00495, 	0, 	40, 	0.304, 	(0.165533,0.0597292);(-0.00791447,0.265491);(0.0102803,0.28077);(-0.131526,0.360849);
17:25:23.949, 	0, 	1, 	16.8655, 	16.2878, 	0, 	44, 	-7.10543e-17, 	(-0.0107347,0.252919);(-0.222746,0.180874);(-0.154092,0.0669755);(-0.183584,-0.0488166);
17:25:23.969, 	0, 	1, 	14.0823, 	12.0888, 	0, 	48, 	-7.10543e-17, 	(-0.0969427,-0.148847);(0.00212192,-0.418675);(0.0996211,-0.263328);(0.113501,-0.269853);
17:25:23.989, 	0, 	1, 	15.7613, 	17.264, 	0, 	52, 	-7.10543e-17, 	(0.269851,0.187171);(-0.100082,0.239009);(-0.221167,0.10398);(-0.256253,-0.0626289);
17:25:24.009, 	0, 	1, 	14.1914, 	13.5893, 	0, 	56, 	-7.10543e-17, 	(-0.131977,0.0582457);(-0.261498,-0.249756);(-0.290994,-0.154143);(-0.150708,-0.299683);
17:25:24.029, 	0, 	1, 	15.5991, 	15.7026, 	0, 	60, 	-7.10543e-17, 	(0.161911,0.0706012);(-0.125432,0.280163);(-0.380014,0.167076);(-0.520507,0.0246072);
17:25:24.049, 	1, 	1, 	18.3369, 	19.8723, 	0, 	64, 	-7.10543e-17, 	(0.146735,0.274579);(-0.253672,0.275747);(-0.215152,0.0873941);(-0.256259,-0.0235464);
17:25:24.069, 	1, 	1, 	17.4876, 	17.2541, 	0, 	64, 	-7.10543e-17, 	(0.095642,0.331378);(-0.250885,0.260571);(-0.433534,-0.0561365);(-0.34023,-0.243951);
17:25:24.096, 	0, 	2, 	17.6438, 	11.227, 	0, 	64, 	-7.10543e-17, 	(0.0466565,-0.028527);
17:25:24.116, 	1, 	2, 	16.1894, 	19.0147, 	1, 	64, 	0.304, 	(0.240726,-0.0184513);
17:25:24.130, 	1, 	1, 	20.0091, 	19.6129, 	0, 	64, 	0.304, 	(-0.382699,0.120288);(-0.340392,-0.418413);(-0.0223323,-0.31212);(0.133645,-0.274375);
17:25:24.156, 	1, 	2, 	20.0404, 	21.1488, 	1, 	64, 	0.608, 	(-0.321132,0.0316037);
17:25:24.176, 	1, 	2, 	18.9603, 	21.5678, 	1, 	60, 	0.912, 	(0.371057,0.0155584);
17:25:24.197, 	1, 	2, 	22.1157, 	21.1508, 	1, 	60, 	1.216, 	(-0.262922,0.232314);
17:25:24.216, 	1, 	2, 	23.6787, 	22.4608, 	1, 	60, 	1.52, 	(0.269376,-0.0338581);
17:25:24.237, 	1, 	2, 	25.862, 	20.2459, 	1, 	60, 	1.824, 	(-0.292231,0.23761);
17:25:24.257, 	1, 	2, 	20.0849, 	23.6507, 	1, 	56, 	2.128, 	(0.2703,-0.496647);
17:25:24.277, 	1, 	2, 	26.6442, 	24.8563, 	1, 	52, 	2.432, 	(0.177745,-0.398574);
17:25:24.297, 	1, 	2, 	27.5632, 	25.5851, 	1, 	48, 	2.736, 	(-0.632573,0.0521539);
17:25:24.318, 	1, 	2, 	20.1564, 	23.6657, 	1, 	44, 	2.736, 	(0.598521,-0.382008);
17:25:24.338, 	1, 	2, 	23.9607, 	25.1347, 	1, 	44, 	3.04, 	(-0.774586,-0.12684);
17:25:24.358, 	1, 	2, 	27.4442, 	25.2493, 	1, 	40, 	3.04, 	(-0.63622,0.423752);
17:25:24.378, 	1, 	2, 	27.8893, 	24.5959, 	1, 	36, 	3.04, 	(-0.564379,0.437596);
17:25:24.398, 	1, 	2, 	20.916, 	24.2341, 	1, 	32, 	3.04, 	(-0.224994,-0.731575);
17:25:24.418, 	1, 	2, 	24.9624, 	25.8325, 	1, 	28, 	3.04, 	(-0.671455,-0.0441385);
17:25:24.439, 	1, 	2, 	25.9485, 	24.5051, 	1, 	24, 	3.04, 	(-0.322487,0.168378);
17:25:24.458, 	1, 	2, 	19.4095, 	24.2216, 	1, 	20, 	3.04, 	(0.373158,-0.433234);
17:25:24.479, 	1, 	2, 	24.5714, 	24.7566, 	1, 	16, 	3.04, 	(0.248103,0.36254);
17:25:24.499, 	1, 	2, 	24.774, 	24.0652, 	1, 	12, 	3.04, 	(-0.35464,0.00947179);
17:25:24.519, 	1, 	2, 	25.0382, 	24.4248, 	1, 	8, 	3.04, 	(0.524445,0.223023);
17:25:24.539, 	1, 	2, 	21.0298, 	23.5665, 	1, 	4, 	3.04, 	(0.255694,0.484641);
17:25:24.559, 	1, 	2, 	22.7754, 	23.8543, 	1, 	4, 	3.04, 	(-0.042336,0.496172);
17:25:24.580, 	1, 	2, 	21.7152, 	22.5825, 	1, 	4, 	3.04, 	(0.334861,-0.243998);
17:25:24.600, 	1, 	2, 	19.4824, 	22.4256, 	1, 	9.71445e-15, 	3.04, 	(-0.0892759,0.396283);
17:25:24.620, 	1, 	2, 	21.2487, 	22.7883, 	1, 	9.71445e-15, 	3.04, 	(-0.351961,0.218959);
17:25:24.640, 	1, 	2, 	21.9955, 	22.549, 	1, 	9.71445e-15, 	3.04, 	(-0.0089381,-0.372081);
17:25:24.660, 	1, 	2, 	19.8746, 	22.3948, 	1, 	9.71445e-15, 	3.04, 	(0.141527,0.272572);
17:25:24.681, 	1, 	2, 	20.1103, 	20.8997, 	1, 	9.71445e-15, 	3.04, 	(0.213225,-0.18136);
17:25:24.706, 	1, 	2, 	19.457, 	20.7687, 	1, 	9.71445e-15, 	3.04, 	(-0.180829,-0.289291);
17:25:24.721, 	1, 	2, 	19.6346, 	22.8588, 	1, 	9.71445e-15, 	3.04, 	(0.242766,-0.19964);
17:25:24.741, 	1, 	2, 	16.0846, 	19.8174, 	1, 	9.71445e-15, 	3.04, 	(0.28452,0.00483884);
17:25:24.761, 	1, 	2, 	18.0729, 	19.9143, 	1, 	9.71445e-15, 	3.04, 	(-0.190176,0.0126152);
17:25:24.781, 	1, 	2, 	17.403, 	19.3705, 	1, 	9.71445e-15, 	3.04, 	(-0.236213,-0.0224248);
17:25:24.801, 	1, 	2, 	15.0895, 	18.6252, 	1, 	9.71445e-15, 	3.04, 	(0.140513,-0.177449);
17:25:24.821, 	1, 	2, 	15.4509, 	18.9399, 	1, 	9.71445e-15, 	3.04, 	(-0.104211,-0.170917);
17:25:24.842, 	1, 	2, 	15.5156, 	17.6192, 	1, 	9.71445e-15, 	3.04, 	(0.189274,0.0615001);
17:25:24.862, 	1, 	2, 	14.4693, 	17.843, 	1, 	9.71445e-15, 	3.04, 	(0.0495795,-0.174432);
17:25:24.883, 	1, 	2, 	14.007, 	16.0419, 	1, 	9.71445e-15, 	3.04, 	(-0.143376,0.0344544);
17:25:24.902, 	1, 	2, 	12.7448, 	17.3899, 	1, 	9.71445e-15, 	3.04, 	(-0.147008,-0.0521633);
17:25:24.922, 	1, 	2, 	12.2879, 	15.2995, 	1, 	9.71445e-15, 	3.04, 	(-0.132533,-0.0513878);
17:25:24.942, 	0, 	2, 	11.1438, 	14.9505, 	1, 	9.71445e-15, 	3.04, 	(0.05691,0.0975519);
17:25:24.963, 	1, 	2, 	11.4418, 	13.3447, 	1, 	4, 	2.736, 	(0.0232936,-0.123588);
17:25:24.976, 	1, 	1, 	11.2811, 	10.6204, 	0, 	4, 	2.432, 	(0.168809,0.184713);(-0.351241,0.0822162);(-0.123837,-0.222032);(0.239566,-0.218843);
17:25:25.003, 	1, 	2, 	11.862, 	14.631, 	1, 	4, 	2.432, 	(0.128786,0.0180939);
17:25:25.023, 	1, 	2, 	11.2919, 	14.5417, 	1, 	4, 	2.432, 	(-0.141408,0.00030058);
17:25:25.043, 	1, 	2, 	10.3955, 	13.1299, 	1, 	4, 	2.432, 	(0.00568456,0.0833635);
17:25:25.063, 	1, 	2, 	10.0588, 	12.4175, 	1, 	4, 	2.432, 	(-0.0119744,0.117711);
17:25:25.083, 	1, 	2, 	9.81948, 	13.5154, 	1, 	4, 	2.432, 	(0.0805918,0.0826746);
17:25:25.105, 	1, 	2, 	11.0551, 	14.4113, 	1, 	4, 	2.432, 	(0.11137,-0.0556759);
17:25:25.124, 	0, 	2, 	9.67513, 	14.4102, 	1, 	4, 	2.432, 	(0.0420306,0.0948314);
17:25:25.144, 	0, 	2, 	10.2151, 	13.0274, 	0, 	8, 	2.128, 	(0.0619941,-0.0884075);
17:25:25.157, 	0, 	1, 	10.3203, 	-1.46114, 	0, 	12, 	2.128, 	(0.115586,-0.0357823);(0.11728,0.135277);(0.0291758,0.0379623);(0.0293168,0.0403715);
17:25:25.177, 	0, 	2, 	11.0382, 	-1.97643, 	0, 	16, 	1.824, 	(-0.0036211,0.018528);
17:25:25.215, 	0, 	1, 	9.09846, 	9.04559, 	0, 	20, 	1.824, 	(-0.0075373,0.180729);(-0.214855,-0.156207);(0.08312,-0.137297);(0.170794,0.112138);
17:25:25.235, 	0, 	1, 	9.18498, 	8.60238, 	0, 	24, 	1.52, 	(0.0233697,-0.0915455);(0.0699065,-0.0364499);(0.0225283,-0.0677047);(0.110935,-0.104913);
17:25:25.255, 	0, 	1, 	8.88297, 	7.76402, 	0, 	28, 	1.216, 	(-0.0443933,-0.142943);(0.198189,0.0310393);(-0.0100724,0.0683812);(-0.0738962,0.000995947);
17:25:25.276, 	0, 	1, 	8.75665, 	7.72968, 	0, 	32, 	0.912, 	(0.103097,0.123418);(-0.204791,-0.0267001);(0.00491233,-0.193508);(0.213323,0.00559001);
17:25:25.296, 	0, 	1, 	9.08296, 	7.41182, 	0, 	36, 	0.608, 	(-0.078782,0.119977);(-0.014552,-0.215374);(0.266939,-0.0272852);(0.0287173,0.299415);
17:25:25.316, 	0, 	1, 	8.87455, 	6.62471, 	0, 	40, 	0.304, 	(0.0462891,-0.191983);(0.237656,0.144836);(-0.1256,0.120551);(-0.191034,-0.117737);
17:25:25.336, 	0, 	1, 	9.59657, 	6.72752, 	0, 	44, 	-7.10543e-17, 	(0.0741852,0.154909);(-0.229055,-0.00772684);(0.0260862,-0.181999);(0.218404,0.0172739);
17:25:25.355, 	0, 	1, 	9.69514, 	13.4156, 	0, 	48, 	-7.10543e-17, 	(0.110481,-0.000932721);(-0.156666,0.106091);(-0.17012,-0.19956);(0.221112,-0.180699);
17:25:25.376, 	0, 	1, 	7.90385, 	10.0366, 	0, 	52, 	-7.10543e-17, 	(-0.0810808,0.0910575);(-0.106565,-0.035316);(-0.00169617,-0.0420181);(-0.0475652,0.0119711);
17:25:25.396, 	0, 	1, 	9.05027, 	9.774, 	0, 	56, 	-7.10543e-17, 	(-0.0759865,0.0800158);(-0.0821815,-0.00858723);(-0.0230589,-0.0115445);(-0.0548873,-0.0106827);
17:25:25.416, 	0, 	1, 	8.06013, 	3.94525, 	0, 	60, 	-7.10543e-17, 	(0.014614,-0.0680781);(0.119439,-0.0253809);(0.0450786,-0.00977486);(0.112701,-0.0588285);
17:25:25.456, 	0, 	1, 	8.31448, 	4.11304, 	0, 	64, 	-7.10543e-17, 	(0.107394,0.100772);(-0.199425,0.0319559);(-0.0549315,-0.111153);(0.13725,-0.0355806);
17:25:25.478, 	0, 	1, 	7.89789, 	-1.61769, 	0, 	68, 	-7.10543e-17, 	(-0.0731918,0.00240753);(-0.0909492,-0.0687485);(-0.116538,-0.0768586);(-0.107604,-0.106676);
17:25:25.498, 	0, 	1, 	10.2155, 	-1.27516, 	0, 	68, 	-7.10543e-17, 	(0.0222576,0.165026);(-0.156476,-0.171368);(0.106998,-0.170529);(0.185781,0.142116);
17:25:25.518, 	0, 	1, 	9.84257, 	-0.871139, 	0, 	72, 	-7.10543e-17, 	(-0.0809264,-0.00135347);(-0.1145,-0.0748221);(-0.0702721,-0.107321);(-0.0366819,-0.0932258);
17:25:25.539, 	0, 	1, 	11.2048, 	-1.38284, 	0, 	76, 	-7.10543e-17, 	(0.171954,-0.088814);(-0.0647944,0.263363);(-0.248666,-0.0147619);(0.0215237,-0.271305);
17:25:25.557, 	0, 	1, 	10.0558, 	6.97098, 	0, 	80, 	-7.10543e-17, 	(-0.0884683,-0.129356);(0.218528,-0.00565264);(0.0275218,0.074769);(-0.0804121,0.0553282);
17:25:25.577, 	0, 	1, 	10.5574, 	9.14906, 	0, 	84, 	-7.10543e-17, 	(0.158927,-0.0727463);(-0.0714274,0.269303);(-0.220427,0.0107667);(-0.0168732,-0.236211);
17:25:25.597, 	0, 	1, 	10.0186, 	12.518, 	0, 	88, 	-7.10543e-17, 	(-0.0316275,0.1485);(-0.170255,-0.239705);(0.164379,-0.224139);(0.295695,0.195096);
17:25:25.617, 	1, 	1, 	9.32242, 	6.77952, 	0, 	92, 	-7.10543e-17, 	(0.057223,0.154817);(-0.221261,-0.0649296);(0.000951903,-0.12248);(0.167796,0.0144637);
17:25:25.638, 	1, 	2, 	8.93975, 	14.2368, 	1, 	92, 	0.304, 	(-0.121917,0.000462751);
17:25:25.658, 	1, 	2, 	9.27744, 	13.2534, 	1, 	88, 	0.608, 	(0.0839049,-0.0638972);
17:25:25.678, 	1, 	2, 	10.7193, 	15.3384, 	1, 	84, 	0.912, 	(-0.0519276,0.0730279);
17:25:25.698, 	1, 	2, 	12.5959, 	15.1414, 	1, 	80, 	1.216, 	(0.0487598,-0.0715004);
17:25:25.718, 	1, 	2, 	11.1828, 	15.4913, 	1, 	76, 	1.52, 	(0.00932215,-0.140103);
17:25:25.744, 	1, 	2, 	11.6679, 	16.6504, 	1, 	72, 	1.824, 	(0.0650254,-0.161788);
17:25:25.759, 	1, 	2, 	12.3364, 	16.986, 	1, 	68, 	2.128, 	(0.151153,0.0496185);
17:25:25.779, 	1, 	2, 	12.4208, 	16.3795, 	1, 	64, 	2.432, 	(-0.169146,0.0737883);
17:25:25.799, 	1, 	2, 	14.2271, 	16.5722, 	1, 	60, 	2.736, 	(0.036459,-0.14842);
17:25:25.819, 	1, 	2, 	14.7777, 	17.3903, 	1, 	56, 	3.04, 	(-0.143799,-0.00529478);
17:25:25.839, 	1, 	2, 	14.4673, 	17.4172, 	1, 	52, 	3.04, 	(0.0950673,-0.0726023);
17:25:25.860, 	1, 	2, 	15.3789, 	19.5685, 	1, 	48, 	3.04, 	(0.0685622,-0.192837);
17:25:25.880, 	1, 	2, 	15.0214, 	17.2379, 	1, 	44, 	3.04, 	(-0.127609,0.0592924);
17:25:25.900, 	1, 	2, 	16.8288, 	20.2983, 	1, 	40, 	3.04, 	(-0.0845395,-0.25731);
17:25:25.920, 	1, 	2, 	16.9173, 	19.0332, 	1, 	36, 	3.04, 	(-0.063495,0.126589);
17:25:25.940, 	1, 	2, 	17.2802, 	20.1819, 	1, 	32, 	3.04, 	(-0.0106671,0.251985);
17:25:25.960, 	1, 	2, 	18.1383, 	20.2571, 	1, 	28, 	3.04, 	(-0.284433,0.063587);
17:25:25.981, 	1, 	2, 	16.8808, 	20.3657, 	1, 	24, 	3.04, 	(0.02198,-0.165706);
17:25:26.000, 	1, 	2, 	18.2908, 	21.5, 	1, 	20, 	3.04, 	(0.0196072,-0.286332);
17:25:26.021, 	1, 	2, 	18.4854, 	21.6502, 	1, 	16, 	3.04, 	(-0.08199,-0.24732);
17:25:26.041, 	1, 	2, 	20.3857, 	21.7476, 	1, 	12, 	3.04, 	(0.238224,-0.00518641);
17:25:26.061, 	1, 	2, 	19.6964, 	22.0071, 	1, 	8, 	3.04, 	(-0.31457,-0.146286);
17:25:26.081, 	1, 	2, 	20.0125, 	23.1496, 	1, 	4, 	3.04, 	(0.286409,-0.119062);
17:25:26.102, 	1, 	2, 	19.7526, 	22.549, 	1, 	9.71445e-15, 	3.04, 	(-0.221515,0.109144);
17:25:26.121, 	1, 	2, 	20.5297, 	22.508, 	1, 	9.71445e-15, 	3.04, 	(-0.319928,-0.107997);
17:25:26.147, 	1, 	2, 	22.0689, 	23.8326, 	1, 	9.71445e-15, 	3.04, 	(-0.325533,0.12868);
17:25:26.162, 	1, 	2, 	18.856, 	22.8097, 	1, 	9.71445e-15, 	3.04, 	(-0.243578,-0.301318);
17:25:26.182, 	1, 	2, 	20.3743, 	23.2263, 	1, 	9.71445e-15, 	3.04, 	(0.386285,0.034782);
17:25:26.202, 	1, 	2, 	21.1147, 	23.3996, 	1, 	9.71445e-15, 	3.04, 	(-0.126869,0.343705);
17:25:26.223, 	1, 	2, 	18.1901, 	21.5032, 	1, 	9.71445e-15, 	3.04, 	(0.229207,0.282442);
17:25:26.242, 	1, 	2, 	20.5456, 	21.8306, 	1, 	9.71445e-15, 	3.04, 	(0.28975,-0.0622732);
17:25:26.263, 	1, 	2, 	22.2452, 	22.7391, 	1, 	9.71445e-15, 	3.04, 	(0.42377,0.086901);
17:25:26.283, 	1, 	2, 	22.5431, 	24.7516, 	1, 	9.71445e-15, 	3.04, 	(-0.0369656,0.244872);
17:25:26.303, 	1, 	2, 	23.6282, 	23.2744, 	1, 	9.71445e-15, 	3.04, 	(-0.375976,0.226375);
17:25:26.323, 	1, 	2, 	21.2149, 	23.4222, 	1, 	9.71445e-15, 	3.04, 	(0.51851,-0.015447);
17:25:26.343, 	1, 	2, 	21.7908, 	23.5833, 	1, 	9.71445e-15, 	3.04, 	(0.0257336,0.283197);
17:25:26.363, 	1, 	2, 	23.1058, 	23.4499, 	1, 	9.71445e-15, 	3.04, 	(-0.27292,-0.360379);
17:25:26.383, 	1, 	2, 	22.5156, 	24.3564, 	1, 	9.71445e-15, 	3.04, 	(0.354693,0.0637819);
17:25:26.403, 	1, 	2, 	22.9972, 	22.2146, 	1, 	9.71445e-15, 	3.04, 	(-0.146137,0.285952);
17:25:26.424, 	1, 	2, 	22.8356, 	22.8628, 	1, 	9.71445e-15, 	3.04, 	(-0.214617,0.153785);
17:25:26.444, 	1, 	2, 	19.9693, 	23.3097, 	1, 	9.71445e-15, 	3.04, 	(0.557127,0.105641);
17:25:26.464, 	1, 	2, 	25.6615, 	22.4497, 	1, 	9.71445e-15, 	3.04, 	(0.0415368,0.390007);
17:25:26.484, 	1, 	2, 	25.0985, 	24.0895, 	1, 	9.71445e-15, 	3.04, 	(0.135847,-0.387669);
17:25:26.504, 	1, 	2, 	27.7997, 	24.6339, 	1, 	9.71445e-15, 	3.04, 	(-0.0591272,0.693001);
17:25:26.524, 	1, 	2, 	21.1701, 	24.969, 	1, 	9.71445e-15, 	3.04, 	(0.166084,0.718143);
17:25:26.545, 	1, 	2, 	24.8138, 	26.8332, 	1, 	9.71445e-15, 	3.04, 	(0.0617086,-0.695459);
