(-0.800637,-1.46533);(-1.96264,-1.85388);(-1.42687,0.180478);(-1.23522,0.492783);
18:52:53.054, 	1, 	2, 	22.0826, 	26.1534, 	1, 	1.38778e-15, 	1.52, 	(0.922928,0.164705);17:26:20.244, 	0, 	1, 	11.2382, 	16.0568, 	1, 	9.71445e-15, 	3.04, 	(-0.10798,-0.0961942);(0.295806,-0.0126096);(0.0537458,0.306816);(-0.385658,0.10622);
17:26:35.743, 	1, 	2, 	13.5067, 	17.7893, 	1, 	4, 	2.736, 	(0.143685,-0.136314);
17:26:39.944, 	1, 	2, 	30.1771, 	16.1296, 	1, 	16, 	2.432, 	(-0.214,0.103902);
17:26:39.965, 	1, 	2, 	23.1602, 	25.5945, 	1, 	12, 	2.432, 	(-0.338509,-0.507872);
17:26:39.985, 	1, 	2, 	29.9805, 	22.4363, 	1, 	12, 	2.432, 	(-0.203308,-0.391533);
17:26:40.005, 	1, 	2, 	23.7751, 	24.1327, 	1, 	12, 	2.432, 	(0.432161,-0.866403);
17:26:40.046, 	1, 	2, 	30.1128, 	24.2078, 	1, 	12, 	2.736, 	(-0.362838,0.57044);
17:26:40.066, 	1, 	2, 	20.9995, 	23.1288, 	1, 	12, 	2.736, 	(0.134771,0.644502);
17:26:40.086, 	1, 	2, 	22.6627, 	22.9225, 	1, 	12, 	3.04, 	(0.565986,-0.0882408);
17:26:40.106, 	1, 	2, 	27.6974, 	25.5193, 	1, 	8, 	3.04, 	(0.68155,-0.417076);
17:26:40.126, 	1, 	2, 	25.8225, 	25.773, 	1, 	8, 	3.04, 	(0.506061,0.460738);
17:26:40.147, 	1, 	2, 	22.1741, 	22.6875, 	1, 	8, 	3.04, 	(0.544602,-0.508876);
17:26:40.166, 	1, 	2, 	28.6715, 	25.186, 	1, 	8, 	3.04, 	(-0.224875,0.603335);
17:26:40.186, 	1, 	2, 	24.7497, 	25.9929, 	1, 	8, 	3.04, 	(-0.704654,-0.302369);
17:26:40.206, 	1, 	2, 	27.8557, 	25.8675, 	1, 	8, 	3.04, 	(-0.248534,0.306715);
17:26:40.227, 	1, 	2, 	31.6521, 	25.6438, 	1, 	4, 	3.04, 	(-0.199437,-0.818379);
17:26:40.247, 	1, 	2, 	25.1273, 	26.2407, 	1, 	4, 	3.04, 	(0.540389,-0.771326);
17:26:40.267, 	1, 	2, 	28.4453, 	26.2592, 	1, 	4, 	3.04, 	(0.30044,0.365655);
17:26:40.287, 	1, 	2, 	33.1902, 	26.3881, 	1, 	4, 	3.04, 	(-0.393909,-0.799622);
17:26:40.307, 	1, 	2, 	22.5464, 	26.08, 	1, 	4, 	3.04, 	(-0.713232,-0.426937);
17:26:40.328, 	1, 	2, 	30.0569, 	25.314, 	1, 	4, 	3.04, 	(-0.272221,-0.69817);
17:26:40.348, 	1, 	2, 	19.2846, 	22.3344, 	1, 	9.71445e-15, 	3.04, 	(-0.992733,0.026311);
17:26:40.368, 	1, 	2, 	20.2725, 	24.7945, 	1, 	9.71445e-15, 	3.04, 	(0.147906,0.967949);
17:26:40.388, 	1, 	2, 	24.5928, 	26.7827, 	1, 	9.71445e-15, 	3.04, 	(-0.0152163,1.02846);
17:26:40.408, 	1, 	2, 	29.5842, 	26.4866, 	1, 	9.71445e-15, 	3.04, 	(0.592355,0.728085);
17:26:40.428, 	1, 	2, 	31.4686, 	25.7264, 	1, 	9.71445e-15, 	3.04, 	(0.480945,0.709757);
17:26:40.448, 	1, 	2, 	21.9887, 	25.3898, 	1, 	9.71445e-15, 	3.04, 	(-0.695884,0.730241);
17:26:40.468, 	1, 	2, 	31.0657, 	25.8071, 	1, 	9.71445e-15, 	3.04, 	(0.121833,0.771297);
17:26:40.489, 	1, 	2, 	32.3097, 	27.6015, 	1, 	9.71445e-15, 	3.04, 	(-1.00874,-0.890608);
17:26:40.509, 	1, 	2, 	20.4325, 	24.5465, 	1, 	9.71445e-15, 	3.04, 	(-0.416886,1.17214);
17:26:40.529, 	1, 	2, 	32.9281, 	18.2737, 	1, 	9.71445e-15, 	3.04, 	(0.014933,0.500675);
17:26:40.549, 	1, 	2, 	31.005, 	24.4891, 	1, 	9.71445e-15, 	3.04, 	(-0.232251,0.762254);
17:26:40.569, 	1, 	2, 	19.0298, 	22.6287, 	1, 	9.71445e-15, 	3.04, 	(-0.340408,-1.14221);
17:26:40.589, 	1, 	2, 	34.1225, 	25.8017, 	1, 	9.71445e-15, 	3.04, 	(0.530385,0.813441);
17:26:40.599, 	1, 	2, 	24.2924, 	25.3606, 	1, 	9.71445e-15, 	3.04, 	(-0.282982,0.995287);
17:26:40.620, 	1, 	2, 	27.4613, 	25.5165, 	1, 	9.71445e-15, 	3.04, 	(-0.761689,-0.47045);
17:26:40.640, 	1, 	2, 	19.1061, 	22.3621, 	1, 	9.71445e-15, 	3.04, 	(-0.690676,-0.371813);
17:26:40.660, 	1, 	2, 	22.0929, 	24.5044, 	1, 	9.71445e-15, 	3.04, 	(-0.0600662,-0.669269);
17:26:40.681, 	1, 	2, 	27.4994, 	24.7761, 	1, 	9.71445e-15, 	3.04, 	(-0.32894,0.349628);
17:26:40.701, 	1, 	2, 	27.2804, 	23.2091, 	1, 	9.71445e-15, 	3.04, 	(0.258551,-0.416677);
17:26:40.721, 	1, 	2, 	26.8811, 	22.8698, 	1, 	9.71445e-15, 	3.04, 	(0.244512,-0.252942);
17:26:40.741, 	1, 	2, 	25.7069, 	22.4993, 	1, 	9.71445e-15, 	3.04, 	(-0.166811,0.293049);
17:26:40.761, 	1, 	2, 	21.8064, 	20.415, 	1, 	9.71445e-15, 	3.04, 	(-0.261452,-0.091399);
17:26:40.782, 	1, 	2, 	18.2072, 	16.9368, 	1, 	9.71445e-15, 	3.04, 	(0.0217909,-0.1818);
17:26:40.802, 	1, 	2, 	16.3379, 	17.7595, 	1, 	9.71445e-15, 	3.04, 	(-0.0549961,-0.15448);
17:26:40.822, 	1, 	2, 	21.3032, 	19.8001, 	1, 	9.71445e-15, 	3.04, 	(0.244504,0.0519204);
17:26:40.842, 	0, 	2, 	17.248, 	15.1986, 	1, 	9.71445e-15, 	3.04, 	(-0.0882443,0.0115392);
17:26:40.861, 	1, 	1, 	18.5934, 	16.8761, 	0, 	4, 	2.432, 	(0.532806,-0.306023);(-0.147287,-0.261362);(0.699699,-0.204142);(-0.497363,-0.301877);
17:26:40.882, 	1, 	1, 	17.6205, 	15.0221, 	0, 	4, 	2.128, 	(-0.0739589,0.0649338);(0.343349,-0.438056);(-0.177017,-0.120287);(-0.20327,-0.221354);
17:26:40.902, 	1, 	2, 	18.4984, 	17.6082, 	1, 	4, 	2.128, 	(-0.114213,0.0664115);
17:26:40.922, 	1, 	2, 	14.9212, 	14.8164, 	1, 	4, 	2.128, 	(-0.0306194,0.110858);
17:26:40.948, 	0, 	2, 	16.1841, 	7.46728, 	1, 	4, 	2.128, 	(-0.144676,-0.0105123);
17:26:40.962, 	0, 	2, 	16.2285, 	12.572, 	0, 	8, 	1.824, 	(-0.0446682,-0.047755);
17:26:40.981, 	1, 	1, 	18.3082, 	14.8184, 	0, 	12, 	1.216, 	(-0.29987,0.525266);(0.742639,-0.0155844);(-0.285688,0.378635);(0.65844,-0.198677);
17:26:41.001, 	0, 	1, 	11.8827, 	10.5593, 	0, 	12, 	1.216, 	(0.0495676,-0.294602);(0.210328,0.323565);(0.0548237,-0.0709742);(-0.00548006,-0.011651);
17:26:41.021, 	1, 	1, 	13.6179, 	11.0417, 	0, 	16, 	0.608, 	(0.194959,-0.318409);(-0.613782,0.319936);(0.146027,-0.00538009);(-0.142882,0.407746);
17:26:41.041, 	0, 	1, 	14.7922, 	16.0291, 	0, 	16, 	0.608, 	(-0.415279,0.429942);(0.135102,-0.133471);(-0.19675,0.176774);(0.104389,-0.0555693);
17:26:41.062, 	0, 	1, 	11.0713, 	5.52032, 	0, 	20, 	0.608, 	(0.405934,-0.076338);(-0.445979,-0.196552);(0.563243,0.438835);(-0.649439,0.111853);
17:26:41.084, 	0, 	1, 	13.154, 	-1.41453, 	0, 	24, 	0.608, 	(0.0304432,0.401647);(0.210109,-0.107389);(-0.0849869,0.279357);(0.0125261,-0.189991);
17:26:41.103, 	1, 	1, 	10.5629, 	10.6575, 	0, 	28, 	0.304, 	(-0.114838,-0.20121);(-0.150516,0.078845);(0.195403,-0.503085);(0.0585906,0.119329);
17:26:41.122, 	1, 	1, 	12.8782, 	10.9392, 	0, 	28, 	-7.10543e-17, 	(-0.0102855,0.0305524);(0.354295,-0.252495);(-0.125404,0.0913368);(0.0590807,-0.169452);
17:26:41.144, 	0, 	2, 	7.15283, 	3.37728, 	0, 	28, 	-7.10543e-17, 	(-0.015194,0.00580651);
17:26:41.164, 	0, 	2, 	10.5503, 	3.56574, 	0, 	32, 	-7.10543e-17, 	(6.84004e-05,0.0237388);
17:26:41.222, 	0, 	1, 	11.3394, 	4.614, 	0, 	36, 	-7.10543e-17, 	(0.0274546,-0.026621);(0.161387,-0.179932);(0.0729767,0.0874686);(0.0329877,0.0278099);
17:26:41.249, 	0, 	1, 	9.41364, 	8.26574, 	0, 	40, 	-7.10543e-17, 	(0.00932237,0.0859243);(0.018285,0.119174);(0.00692533,0.0703985);(0.13529,0.0868685);
17:26:41.263, 	1, 	1, 	13.8783, 	13.2502, 	0, 	44, 	-7.10543e-17, 	(-0.0801608,0.262688);(-0.158685,0.0314708);(-0.210214,0.0142056);(-0.0730047,-0.0539772);
17:26:41.283, 	0, 	1, 	10.2294, 	-0.65222, 	0, 	44, 	-7.10543e-17, 	(-0.112435,0.0346711);(-0.0539932,0.0112679);(-0.00504084,-0.0330248);(0.0235489,-0.0217151);
17:26:41.303, 	0, 	1, 	6.76482, 	7.80817, 	0, 	48, 	-7.10543e-17, 	(-0.0167412,-0.077149);(0.15331,0.0167475);(0.0612738,0.0451505);(0.106665,0.149533);
17:26:41.323, 	0, 	1, 	13.9857, 	14.3434, 	0, 	52, 	-7.10543e-17, 	(0.0473919,-0.164951);(0.267153,-0.0616593);(0.156514,-0.0556541);(0.201949,0.0183261);
17:26:41.343, 	1, 	1, 	17.1692, 	11.8275, 	0, 	56, 	-7.10543e-17, 	(-0.236972,0.0927907);(-0.221749,-0.126805);(-0.0768804,-0.105757);(-0.00213391,-0.148334);
17:26:41.363, 	1, 	1, 	19.6066, 	15.4729, 	0, 	56, 	-7.10543e-17, 	(0.258349,-0.0220146);(0.176584,0.367806);(-0.027996,0.285863);(-0.0808884,0.322542);
17:26:41.385, 	0, 	2, 	15.4104, 	16.1378, 	0, 	56, 	-7.10543e-17, 	(-0.0751684,0.0846898);
17:26:41.406, 	0, 	2, 	15.686, 	15.0361, 	0, 	56, 	-7.10543e-17, 	(-0.0196827,0.119838);
17:26:41.423, 	1, 	1, 	16.9778, 	14.5483, 	0, 	60, 	-7.10543e-17, 	(-0.0634444,-0.259263);(0.288786,-0.104125);(0.380712,0.106081);(0.340288,0.300281);
17:26:41.444, 	0, 	1, 	14.1827, 	11.2973, 	0, 	60, 	-7.10543e-17, 	(0.21333,-0.117184);(0.260249,0.106575);(0.095899,0.176524);(0.0194435,0.170412);
17:26:41.464, 	1, 	1, 	18.0665, 	16.3989, 	0, 	64, 	-7.10543e-17, 	(0.257234,-0.0184067);(0.169695,0.350947);(-0.269395,0.382878);(-0.383799,0.246044);
17:26:41.483, 	1, 	1, 	17.5504, 	15.484, 	0, 	60, 	-7.10543e-17, 	(-0.0685619,-0.377956);(0.401891,-0.0445961);(0.430145,0.148155);(0.369921,0.435352);
17:26:41.507, 	1, 	2, 	17.6339, 	20.3675, 	1, 	56, 	0.304, 	(-0.0599886,-0.209792);
17:26:41.526, 	1, 	2, 	19.027, 	20.1191, 	1, 	56, 	0.608, 	(-0.240318,-0.0850426);
17:26:41.547, 	1, 	2, 	22.5468, 	21.1699, 	1, 	52, 	0.912, 	(-0.197019,-0.0147342);
17:26:41.567, 	1, 	2, 	18.7138, 	19.8635, 	1, 	52, 	1.216, 	(0.0823987,0.288387);
17:26:41.592, 	1, 	2, 	23.1106, 	21.6649, 	1, 	48, 	1.52, 	(-0.201642,0.201419);
17:26:41.610, 	1, 	2, 	22.778, 	22.129, 	1, 	44, 	1.824, 	(-0.198588,0.134354);
17:26:41.627, 	1, 	2, 	23.7572, 	23.4801, 	1, 	40, 	2.128, 	(0.120397,0.190069);
17:26:41.648, 	1, 	2, 	20.1936, 	23.1968, 	1, 	40, 	2.432, 	(0.428867,0.173248);
17:26:41.668, 	1, 	2, 	26.0642, 	23.7035, 	1, 	40, 	2.736, 	(-0.13528,0.375307);
17:26:41.688, 	1, 	2, 	25.4299, 	23.4131, 	1, 	36, 	3.04, 	(-0.10011,-0.510333);
17:26:41.708, 	1, 	2, 	20.3043, 	22.7932, 	1, 	32, 	3.04, 	(0.083116,0.581823);
17:26:41.729, 	1, 	2, 	22.8207, 	25.5699, 	1, 	28, 	3.04, 	(-0.893445,-0.000272048);
17:26:41.749, 	1, 	2, 	27.8769, 	26.2474, 	1, 	24, 	3.04, 	(-0.191876,0.592283);
17:26:41.769, 	1, 	2, 	19.1492, 	23.4014, 	1, 	24, 	3.04, 	(-0.881849,-0.0625171);
17:26:41.789, 	1, 	2, 	21.8691, 	24.3335, 	1, 	20, 	3.04, 	(-0.771019,-0.449948);
17:26:41.809, 	1, 	2, 	25.6211, 	26.5136, 	1, 	16, 	3.04, 	(-0.0733111,-0.8731);
17:26:41.830, 	1, 	2, 	26.1475, 	25.2091, 	1, 	12, 	3.04, 	(-0.233569,-0.395413);
17:26:41.850, 	1, 	2, 	26.8667, 	25.2565, 	1, 	12, 	3.04, 	(-0.472934,-0.330287);
17:26:41.870, 	1, 	2, 	23.5257, 	21.7847, 	1, 	12, 	3.04, 	(0.408228,-0.277653);
17:26:41.890, 	1, 	2, 	23.58, 	25.6696, 	1, 	8, 	3.04, 	(-0.144186,-0.612195);
17:26:41.910, 	1, 	2, 	24.1686, 	25.2347, 	1, 	4, 	3.04, 	(0.462498,-0.3919);
17:26:41.930, 	1, 	2, 	25.281, 	24.0446, 	1, 	4, 	3.04, 	(0.342139,0.38614);
17:26:41.951, 	1, 	2, 	24.7337, 	24.3964, 	1, 	9.71445e-15, 	3.04, 	(0.422221,0.155521);
17:26:41.970, 	1, 	2, 	23.8724, 	25.6884, 	1, 	9.71445e-15, 	3.04, 	(-0.470621,0.449468);
17:26:41.991, 	1, 	2, 	23.837, 	23.3513, 	1, 	9.71445e-15, 	3.04, 	(-0.453293,-0.306934);
17:26:42.010, 	1, 	2, 	20.7655, 	23.2444, 	1, 	9.71445e-15, 	3.04, 	(-0.446206,0.225117);
17:26:42.031, 	1, 	2, 	21.5538, 	23.1228, 	1, 	9.71445e-15, 	3.04, 	(0.167505,0.423375);
17:26:42.052, 	1, 	2, 	22.264, 	24.1953, 	1, 	9.71445e-15, 	3.04, 	(0.0426202,-0.226648);
17:26:42.071, 	1, 	2, 	19.0877, 	23.149, 	1, 	9.71445e-15, 	3.04, 	(-0.36014,0.305183);
17:26:42.091, 	1, 	2, 	23.0194, 	23.939, 	1, 	9.71445e-15, 	3.04, 	(-0.105891,0.340739);
17:26:42.111, 	1, 	2, 	22.1122, 	23.0306, 	1, 	9.71445e-15, 	3.04, 	(0.0715085,-0.413804);
17:26:42.131, 	1, 	2, 	23.5714, 	21.9964, 	1, 	9.71445e-15, 	3.04, 	(0.321646,-0.108615);
17:26:42.152, 	1, 	2, 	21.1259, 	21.6982, 	1, 	9.71445e-15, 	3.04, 	(0.296869,-0.0394341);
17:26:42.172, 	1, 	2, 	20.59, 	21.6868, 	1, 	9.71445e-15, 	3.04, 	(-0.186179,0.358138);
17:26:42.192, 	1, 	2, 	21.2329, 	22.0766, 	1, 	9.71445e-15, 	3.04, 	(0.0818089,-0.180362);
17:26:42.212, 	1, 	2, 	19.7103, 	22.6029, 	1, 	9.71445e-15, 	3.04, 	(-0.24523,-0.215949);
17:26:42.232, 	1, 	2, 	20.382, 	22.7012, 	1, 	9.71445e-15, 	3.04, 	(0.193643,-0.322171);
17:26:42.252, 	1, 	2, 	18.8804, 	21.9798, 	1, 	9.71445e-15, 	3.04, 	(0.328306,0.0126324);
17:26:42.272, 	1, 	2, 	16.8938, 	20.9561, 	1, 	9.71445e-15, 	3.04, 	(0.113645,-0.31001);
17:26:42.292, 	1, 	2, 	19.3269, 	22.4765, 	1, 	9.71445e-15, 	3.04, 	(0.242745,-0.0931881);
17:26:42.313, 	1, 	2, 	17.9773, 	20.2967, 	1, 	9.71445e-15, 	3.04, 	(-0.158105,-0.13231);
17:26:42.333, 	1, 	2, 	15.6199, 	20.9287, 	1, 	9.71445e-15, 	3.04, 	(-0.24027,-0.177972);
17:26:42.353, 	1, 	2, 	15.9826, 	21.0183, 	1, 	9.71445e-15, 	3.04, 	(-0.0203557,-0.296882);
17:26:42.373, 	1, 	2, 	18.11, 	20.5061, 	1, 	9.71445e-15, 	3.04, 	(-0.0700846,0.187467);
17:26:42.393, 	1, 	2, 	15.8938, 	19.1624, 	1, 	9.71445e-15, 	3.04, 	(0.219915,-0.180707);
17:26:42.413, 	1, 	2, 	17.6396, 	19.7169, 	1, 	9.71445e-15, 	3.04, 	(0.186315,0.139155);
17:26:42.434, 	1, 	2, 	16.722, 	18.8426, 	1, 	9.71445e-15, 	3.04, 	(0.118042,-0.238667);
17:26:42.454, 	1, 	2, 	15.2373, 	20.434, 	1, 	9.71445e-15, 	3.04, 	(-0.111293,0.231015);
17:26:42.474, 	1, 	2, 	14.4622, 	19.813, 	1, 	9.71445e-15, 	3.04, 	(0.112108,0.0297577);
17:26:42.494, 	1, 	2, 	14.9555, 	19.2376, 	1, 	9.71445e-15, 	3.04, 	(-0.204755,0.0458391);
17:26:42.514, 	1, 	2, 	15.5622, 	20.2, 	1, 	9.71445e-15, 	3.04, 	(0.10452,-0.236357);
17:26:42.535, 	1, 	2, 	15.3595, 	19.6065, 	1, 	9.71445e-15, 	3.04, 	(0.00729494,-0.12772);
17:26:42.555, 	1, 	2, 	15.1803, 	19.2701, 	1, 	9.71445e-15, 	3.04, 	(-0.0782163,-0.185656);
17:26:42.576, 	1, 	2, 	13.9013, 	19.1359, 	1, 	9.71445e-15, 	3.04, 	(0.0661869,-0.151525);
17:26:42.595, 	1, 	2, 	14.643, 	17.9897, 	1, 	9.71445e-15, 	3.04, 	(0.209578,0.0574632);
17:26:42.615, 	1, 	2, 	12.6039, 	19.0842, 	1, 	9.71445e-15, 	3.04, 	(-0.0370744,0.0870227);
17:26:42.636, 	1, 	2, 	12.2036, 	17.463, 	1, 	9.71445e-15, 	3.04, 	(0.000987598,0.170998);
17:26:42.655, 	1, 	2, 	13.3175, 	17.5447, 	1, 	9.71445e-15, 	3.04, 	(-0.133768,-0.0116934);
17:26:42.677, 	1, 	2, 	12.9805, 	17.6025, 	1, 	9.71445e-15, 	3.04, 	(0.20326,0.0430229);
17:26:42.697, 	1, 	2, 	12.9007, 	16.398, 	1, 	9.71445e-15, 	3.04, 	(-0.130451,0.16511);
17:26:42.716, 	1, 	2, 	13.0976, 	17.617, 	1, 	9.71445e-15, 	3.04, 	(-0.137211,-0.0314157);
17:26:42.736, 	1, 	2, 	12.8783, 	17.9618, 	1, 	9.71445e-15, 	3.04, 	(-0.0591707,0.10224);
17:26:42.756, 	1, 	2, 	12.3383, 	17.8166, 	1, 	9.71445e-15, 	3.04, 	(0.167742,0.0297744);
17:26:42.776, 	1, 	2, 	12.1484, 	17.2826, 	1, 	9.71445e-15, 	3.04, 	(0.174427,-0.0065391);
17:26:42.797, 	1, 	2, 	12.9187, 	15.6669, 	1, 	9.71445e-15, 	3.04, 	(-0.062967,-0.0934321);
17:26:42.816, 	1, 	2, 	11.0784, 	17.2431, 	1, 	9.71445e-15, 	3.04, 	(0.0346562,0.143126);
17:26:42.837, 	1, 	2, 	12.6777, 	17.1666, 	1, 	9.71445e-15, 	3.04, 	(-0.00330443,0.0694142);
17:26:42.857, 	0, 	2, 	11.671, 	17.1666, 	1, 	9.71445e-15, 	3.04, 	(-0.00330443,0.0694142);
17:26:42.877, 	1, 	2, 	12.8334, 	17.1542, 	1, 	4, 	2.736, 	(-0.012117,-0.171764);
17:26:42.891, 	0, 	1, 	12.1886, 	15.6806, 	1, 	4, 	2.736, 	(-0.00395529,-0.251054);(0.32073,0.21115);(-0.094526,0.244643);(-0.268467,-0.113241);
17:26:42.918, 	1, 	2, 	12.8851, 	16.2451, 	1, 	8, 	2.432, 	(-0.175824,-0.0331465);
17:26:42.932, 	0, 	1, 	12.9908, 	7.96767, 	1, 	8, 	2.432, 	(-0.203293,-0.0446317);(0.177289,-0.19841);(0.0902596,0.0629271);(-0.0912964,0.134388);
17:26:42.958, 	1, 	2, 	11.3897, 	16.5231, 	1, 	12, 	2.128, 	(-0.127551,-0.107624);
17:26:42.971, 	1, 	1, 	11.659, 	10.8813, 	0, 	12, 	1.824, 	(-0.0626993,0.236859);(-0.227577,-0.313314);(0.333324,-0.252989);(0.366641,0.369935);
17:26:42.998, 	1, 	2, 	11.6754, 	16.8222, 	1, 	12, 	1.824, 	(-0.161985,0.0265416);
17:26:43.018, 	1, 	2, 	11.1436, 	17.1722, 	1, 	12, 	1.824, 	(-0.0195471,0.0964488);
17:26:43.039, 	1, 	2, 	12.5998, 	17.0796, 	1, 	12, 	1.824, 	(0.0125169,-0.163093);
17:26:43.058, 	1, 	2, 	12.7449, 	17.3755, 	1, 	12, 	2.128, 	(-0.0317491,0.156157);
17:26:43.079, 	1, 	2, 	12.6489, 	17.7571, 	1, 	12, 	2.128, 	(0.0339967,-0.131028);
17:26:43.099, 	1, 	2, 	13.9107, 	18.8339, 	1, 	12, 	2.432, 	(-0.0930405,0.0634622);
17:26:43.120, 	1, 	2, 	15.0369, 	18.4094, 	1, 	12, 	2.432, 	(-0.0399056,0.185214);
17:26:43.145, 	1, 	2, 	13.7119, 	17.8436, 	1, 	12, 	2.736, 	(-0.206434,-0.0128589);
17:26:43.160, 	1, 	2, 	14.1275, 	19.7572, 	1, 	12, 	2.736, 	(-0.0373992,0.119211);
17:26:43.179, 	1, 	2, 	15.421, 	18.8719, 	1, 	12, 	3.04, 	(-0.10124,0.0566107);
17:26:43.201, 	1, 	2, 	15.1034, 	18.5894, 	1, 	12, 	3.04, 	(-0.19024,0.0267991);
17:26:43.220, 	1, 	2, 	15.4935, 	19.3079, 	1, 	12, 	3.04, 	(-0.0140153,-0.25557);
17:26:43.241, 	1, 	2, 	14.6918, 	19.603, 	1, 	12, 	3.04, 	(-0.156303,0.00299754);
17:26:43.260, 	1, 	2, 	13.6398, 	18.2027, 	1, 	12, 	3.04, 	(-0.210349,0.142929);
17:26:43.280, 	1, 	2, 	14.3728, 	18.7314, 	1, 	12, 	3.04, 	(-0.236451,-0.0741165);
17:26:43.301, 	1, 	2, 	17.1394, 	19.026, 	1, 	12, 	3.04, 	(-0.199054,0.147247);
17:26:43.321, 	1, 	2, 	16.106, 	20.2999, 	1, 	12, 	3.04, 	(-0.127146,0.0586916);
17:26:43.341, 	0, 	2, 	17.2965, 	20.2999, 	1, 	12, 	3.04, 	(-0.127146,0.0586916);
17:26:43.361, 	1, 	2, 	18.0043, 	21.4404, 	1, 	12, 	2.736, 	(0.208559,0.22464);
17:26:43.375, 	1, 	1, 	17.789, 	16.3831, 	0, 	12, 	2.432, 	(0.339657,0.24916);(-0.381451,0.106156);(0.381451,-0.106156);(0.339657,0.24916);
17:26:43.401, 	1, 	2, 	19.6319, 	21.7257, 	1, 	8, 	2.432, 	(-0.00720994,-0.307061);
17:26:43.421, 	1, 	2, 	19.3802, 	23.0298, 	1, 	8, 	2.432, 	(0.158546,-0.24612);
17:26:43.445, 	1, 	2, 	20.3284, 	21.8053, 	1, 	4, 	2.432, 	(0.202959,-0.128763);
17:26:43.462, 	1, 	2, 	19.1706, 	22.489, 	1, 	4, 	2.432, 	(-0.250354,-0.213984);
17:26:43.482, 	1, 	2, 	17.7945, 	23.2358, 	1, 	4, 	2.432, 	(-0.160816,-0.284837);
17:26:43.502, 	1, 	2, 	19.8052, 	22.4495, 	1, 	4, 	2.432, 	(-0.250529,-0.12537);
17:26:43.522, 	1, 	2, 	22.7024, 	23.7562, 	1, 	4, 	2.432, 	(0.355703,-0.191563);
17:26:43.542, 	1, 	2, 	21.1333, 	23.0632, 	1, 	4, 	2.736, 	(0.00418005,0.214314);
17:26:43.563, 	1, 	2, 	19.9622, 	23.1353, 	1, 	4, 	2.736, 	(-0.412277,0.173355);
17:26:43.582, 	1, 	2, 	20.8504, 	22.4939, 	1, 	4, 	3.04, 	(-0.275725,0.327433);
17:26:43.602, 	1, 	2, 	21.4403, 	22.6622, 	1, 	4, 	3.04, 	(-0.358651,0.22031);
17:26:43.623, 	1, 	2, 	21.5277, 	23.5664, 	1, 	4, 	3.04, 	(-0.354675,0.220356);
17:26:43.643, 	1, 	2, 	22.9938, 	23.5151, 	1, 	4, 	3.04, 	(-0.163251,-0.374657);
17:26:43.663, 	1, 	2, 	23.5183, 	24.3847, 	1, 	4, 	3.04, 	(0.0425486,-0.374421);
17:26:43.683, 	1, 	2, 	22.622, 	24.3159, 	1, 	4, 	3.04, 	(0.280298,-0.0747267);
17:26:43.703, 	1, 	2, 	19.3714, 	23.384, 	1, 	4, 	3.04, 	(-0.385539,0.355447);
17:26:43.724, 	1, 	2, 	24.0008, 	24.1102, 	1, 	4, 	3.04, 	(-0.322406,0.168275);
17:26:43.744, 	1, 	2, 	23.3892, 	25.143, 	1, 	4, 	3.04, 	(-0.455584,-0.191776);
17:26:43.764, 	1, 	2, 	24.7954, 	23.5536, 	1, 	4, 	3.04, 	(-0.494255,-0.056208);
17:26:43.784, 	1, 	2, 	26.1583, 	25.0652, 	1, 	4, 	3.04, 	(0.282477,0.428753);
17:26:43.804, 	1, 	2, 	26.4835, 	25.5027, 	1, 	4, 	3.04, 	(-0.294691,0.397076);
17:26:43.824, 	1, 	2, 	27.0607, 	21.3399, 	1, 	4, 	3.04, 	(0.245768,-0.462549);
17:26:43.844, 	1, 	2, 	20.5085, 	23.6457, 	1, 	9.71445e-15, 	3.04, 	(0.773507,0.283446);
17:26:43.865, 	1, 	2, 	26.747, 	25.024, 	1, 	9.71445e-15, 	3.04, 	(0.255838,0.397217);
17:26:43.885, 	1, 	2, 	26.5351, 	24.3037, 	1, 	9.71445e-15, 	3.04, 	(-0.38599,-0.0354595);
17:26:43.905, 	1, 	2, 	27.4691, 	27.0206, 	1, 	9.71445e-15, 	3.04, 	(0.448956,-0.528284);
17:26:43.925, 	1, 	2, 	27.5028, 	26.0489, 	1, 	9.71445e-15, 	3.04, 	(0.506411,0.34495);
17:26:43.945, 	1, 	2, 	25.489, 	26.0489, 	1, 	9.71445e-15, 	3.04, 	(0.506411,0.34495);
17:26:43.966, 	1, 	2, 	25.3829, 	24.6597, 	1, 	9.71445e-15, 	3.04, 	(0.318329,-0.126118);
17:26:43.985, 	1, 	2, 	19.0351, 	24.3823, 	1, 	9.71445e-15, 	3.04, 	(0.507636,-0.121733);
17:26:44.006, 	1, 	2, 	20.5471, 	24.2146, 	1, 	9.71445e-15, 	3.04, 	(-0.464479,-0.0211142);
17:26:44.026, 	1, 	2, 	21.8212, 	23.6115, 	1, 	9.71445e-15, 	3.04, 	(0.263039,0.0402175);
17:26:44.049, 	1, 	2, 	22.0337, 	22.7393, 	1, 	9.71445e-15, 	3.04, 	(-0.215384,0.255432);
17:26:44.066, 	1, 	2, 	20.0939, 	21.1188, 	1, 	9.71445e-15, 	3.04, 	(-0.00441275,-0.319925);
17:26:44.086, 	1, 	2, 	18.659, 	20.3244, 	1, 	9.71445e-15, 	3.04, 	(-0.255984,-0.0558408);
