(-0.800637,-1.46533);(-1.96264,-1.85388);(-1.42687,0.180478);(-1.23522,0.492783);
18:52:53.054, 	1, 	2, 	22.0826, 	26.1534, 	1, 	1.38778e-15, 	1.52, 	(0.922928,0.164705);19:18:49.495, 	0, 	1, 	8.56872, 	4.94448, 	1, 	-1.38778e-15, 	3.04, 	(-0.169616,-0.0215474);(0.15899,0.0586582);(0.00077193,0.300954);(-0.330685,-0.0100411);
19:19:03.919, 	1, 	2, 	12.8884, 	16.0633, 	1, 	4, 	2.736, 	(0.0935162,-0.0842484);
19:19:21.548, 	1, 	2, 	19.3669, 	23.1396, 	1, 	8, 	3.04, 	(0.237693,-0.450019);
19:19:21.568, 	1, 	2, 	22.0582, 	24.1069, 	1, 	8, 	3.04, 	(-0.28719,-0.212446);
19:19:21.588, 	1, 	2, 	22.3767, 	23.1137, 	1, 	8, 	3.04, 	(-0.251609,0.140169);
19:19:21.608, 	1, 	2, 	23.101, 	18.5953, 	1, 	8, 	3.04, 	(0.051617,-0.0863304);
19:19:21.629, 	0, 	2, 	21.2779, 	20.0737, 	1, 	8, 	3.04, 	(0.101802,0.215298);
19:19:21.649, 	0, 	2, 	22.3214, 	19.573, 	0, 	12, 	2.736, 	(-0.0735999,0.163399);
19:19:21.666, 	1, 	1, 	23.797, 	20.7655, 	0, 	16, 	2.128, 	(-0.839322,-0.21362);(0.287629,-0.86164);(0.460053,-0.236367);(0.515341,0.24229);
19:19:21.689, 	1, 	2, 	20.7965, 	21.3401, 	1, 	16, 	2.128, 	(-0.0926224,0.411268);
19:19:21.710, 	1, 	2, 	24.2091, 	24.5921, 	1, 	16, 	2.128, 	(-0.145559,0.511676);
19:19:21.730, 	1, 	2, 	24.7213, 	23.2075, 	1, 	16, 	2.128, 	(-0.225464,0.226501);
19:19:21.749, 	1, 	2, 	24.5902, 	24.8684, 	1, 	12, 	2.128, 	(-0.403687,0.309908);
19:19:21.770, 	1, 	2, 	26.2628, 	18.3333, 	1, 	8, 	2.128, 	(0.039402,0.0823285);
19:19:21.790, 	1, 	2, 	26.3849, 	23.6482, 	1, 	8, 	2.128, 	(-0.235995,0.237653);
19:19:21.810, 	1, 	2, 	25.7111, 	24.582, 	1, 	8, 	2.128, 	(-0.167597,-0.236497);
19:19:21.830, 	1, 	2, 	21.0258, 	22.9622, 	1, 	8, 	2.432, 	(0.0753435,0.547233);
19:19:21.850, 	0, 	2, 	24.4299, 	16.2127, 	1, 	8, 	2.432, 	(-0.054318,0.0695131);
19:19:21.867, 	1, 	1, 	27.1521, 	22.7598, 	0, 	12, 	2.432, 	(0.227415,-1.38842);(1.63957,0.1948);(0.764433,0.765455);(0.1029,1.18009);
19:19:21.887, 	1, 	1, 	27.994, 	25.4744, 	0, 	12, 	2.128, 	(-1.05951,-0.843859);(1.10086,-1.37616);(1.71908,-0.322638);(1.62488,0.862625);
19:19:21.911, 	1, 	2, 	27.3575, 	25.0559, 	1, 	12, 	2.128, 	(0.093763,0.556873);
19:19:21.931, 	1, 	2, 	27.5202, 	25.624, 	1, 	12, 	2.128, 	(0.467416,-0.130618);
19:19:21.951, 	1, 	2, 	26.1302, 	23.3826, 	1, 	12, 	2.128, 	(-0.0233166,-0.253959);
19:19:21.971, 	0, 	2, 	20.3011, 	15.7693, 	1, 	12, 	2.128, 	(-0.0526758,0.0283899);
19:19:21.991, 	0, 	2, 	27.9378, 	17.8487, 	0, 	16, 	1.824, 	(-0.0412869,-0.160455);
19:19:22.008, 	1, 	1, 	28.1867, 	22.4302, 	0, 	20, 	1.216, 	(0.67148,1.16579);(-1.34101,0.97463);(-1.22213,-0.0750598);(-1.10296,-0.878047);
19:19:22.032, 	1, 	2, 	28.5013, 	17.7493, 	1, 	20, 	1.216, 	(0.0168675,-0.126183);
19:19:22.051, 	1, 	2, 	27.2094, 	22.1287, 	1, 	20, 	1.52, 	(-0.281687,0.00367355);
19:19:22.072, 	1, 	2, 	26.6309, 	21.8303, 	1, 	20, 	1.824, 	(-0.0338423,0.246187);
19:19:22.092, 	1, 	2, 	25.6646, 	21.7074, 	1, 	20, 	2.128, 	(-0.140434,-0.162593);
19:19:22.112, 	1, 	2, 	19.6973, 	21.9151, 	1, 	20, 	2.128, 	(-0.565934,-0.0534073);
19:19:22.132, 	1, 	2, 	27.3361, 	23.6756, 	1, 	16, 	2.128, 	(0.47485,0.0607564);
19:19:22.153, 	1, 	2, 	24.2668, 	24.3758, 	1, 	12, 	2.128, 	(0.393868,-0.0357254);
19:19:22.173, 	1, 	2, 	24.4928, 	24.5793, 	1, 	12, 	2.432, 	(0.24304,-0.160427);
19:19:22.193, 	1, 	2, 	25.6446, 	25.9158, 	1, 	12, 	2.736, 	(0.449121,-0.0823312);
19:19:22.213, 	1, 	2, 	22.5878, 	25.1185, 	1, 	12, 	3.04, 	(0.513673,0.123311);
19:19:22.233, 	1, 	2, 	23.624, 	24.7188, 	1, 	12, 	3.04, 	(-0.481139,-0.0492435);
19:19:22.253, 	1, 	2, 	23.009, 	23.0599, 	1, 	12, 	3.04, 	(0.0133073,-0.426008);
19:19:22.273, 	1, 	2, 	24.1723, 	23.8113, 	1, 	12, 	3.04, 	(0.134101,0.363174);
19:19:22.293, 	1, 	2, 	22.6198, 	15.6719, 	1, 	12, 	3.04, 	(-0.151841,-0.0641085);
19:19:22.315, 	1, 	2, 	22.5282, 	15.3784, 	1, 	12, 	3.04, 	(0.0198111,0.00882118);
19:19:22.334, 	1, 	2, 	20.3555, 	15.2366, 	1, 	12, 	3.04, 	(0.060669,-0.11985);
19:19:22.354, 	0, 	2, 	22.4909, 	11.317, 	1, 	12, 	3.04, 	(0.0889266,0.00845765);
19:19:22.370, 	1, 	1, 	20.2823, 	21.52, 	0, 	12, 	2.432, 	(-0.465424,-0.0899157);(-0.208718,-0.659011);(0.490618,-0.850902);(0.750783,-0.530613);
19:19:22.390, 	1, 	1, 	22.2276, 	21.5732, 	0, 	12, 	2.128, 	(-0.48315,0.0721127);(-0.252954,-0.602616);(0.145365,-0.437977);(0.317286,-0.354);
19:19:22.415, 	1, 	2, 	19.403, 	21.7061, 	1, 	12, 	2.128, 	(0.14735,-0.276661);
19:19:22.435, 	1, 	2, 	19.8619, 	19.8004, 	1, 	12, 	2.128, 	(-0.123948,0.267118);
19:19:22.455, 	1, 	2, 	20.3382, 	20.34, 	1, 	12, 	2.128, 	(-0.0951255,-0.130887);
19:19:22.475, 	0, 	2, 	19.1629, 	12.4015, 	1, 	12, 	2.128, 	(-0.0744093,-0.043742);
19:19:22.495, 	0, 	2, 	17.8518, 	12.8829, 	0, 	12, 	1.824, 	(-0.0851583,0.0185286);
19:19:22.511, 	1, 	1, 	18.8391, 	18.9822, 	0, 	12, 	1.216, 	(0.315381,0.270953);(-0.106309,0.427952);(-0.379211,0.258823);(-0.515028,0.0377522);
19:19:22.536, 	1, 	2, 	16.7967, 	18.4216, 	1, 	12, 	1.216, 	(0.0385482,0.201916);
19:19:22.559, 	1, 	2, 	17.8241, 	18.6536, 	1, 	12, 	1.52, 	(-0.100772,0.088654);
19:19:22.576, 	1, 	2, 	19.4952, 	19.4009, 	1, 	12, 	1.824, 	(0.0732779,0.118513);
19:19:22.596, 	0, 	2, 	19.2311, 	19.4296, 	1, 	12, 	1.824, 	(-0.170591,-0.0216967);
19:19:22.616, 	1, 	2, 	16.4046, 	18.201, 	1, 	16, 	1.824, 	(-0.143939,0.0771516);
19:19:22.631, 	1, 	1, 	19.4036, 	18.201, 	0, 	16, 	1.52, 	(-0.143939,0.0771516);
19:19:22.657, 	1, 	2, 	18.2423, 	19.9562, 	1, 	16, 	1.52, 	(0.1296,-0.0396195);
19:19:22.676, 	0, 	2, 	16.6875, 	18.5156, 	1, 	16, 	1.52, 	(0.0354133,-0.0923677);
19:19:22.697, 	0, 	2, 	11.7949, 	11.0583, 	0, 	20, 	1.52, 	(-0.0562509,0.032901);
19:19:22.711, 	1, 	1, 	15.3186, 	16.5078, 	0, 	24, 	1.52, 	(-0.221311,0.090309);(-0.191378,-0.208394);(-7.66298e-05,-0.394604);(0.171508,-0.361105);
19:19:22.731, 	1, 	1, 	14.1103, 	11.8827, 	0, 	24, 	1.216, 	(0.098024,-0.177314);(0.33409,-0.109463);(0.0839758,0.0148466);(0.152764,0.0790862);
19:19:22.758, 	0, 	2, 	15.6753, 	5.88863, 	0, 	24, 	1.216, 	(0.0307999,-0.00853429);
19:19:22.778, 	0, 	2, 	16.8198, 	9.55711, 	0, 	28, 	0.912, 	(0.0197178,-0.0259534);
19:19:22.792, 	1, 	1, 	18.1917, 	17.4755, 	0, 	32, 	0.608, 	(0.15977,-0.276125);(0.36345,-0.0250345);(0.258182,0.184036);(0.201554,0.194847);
19:19:22.812, 	0, 	1, 	13.3644, 	9.4354, 	0, 	32, 	0.608, 	(0.234427,-0.0697855);(0.254748,-0.00496857);(0.112532,0.0652743);(0.038834,0.053452);
19:19:22.838, 	1, 	2, 	15.3409, 	16.4345, 	1, 	36, 	0.608, 	(-0.060142,-0.096343);
19:19:22.852, 	1, 	1, 	16.1298, 	15.4548, 	0, 	32, 	0.304, 	(-0.175781,-0.11572);(-0.0540472,-0.276202);(0.000889348,-0.128037);(0.0801632,-0.105583);
19:19:22.878, 	0, 	2, 	12.5847, 	10.6561, 	0, 	32, 	0.304, 	(0.0242649,-0.0511762);
19:19:22.899, 	0, 	2, 	11.262, 	9.44802, 	0, 	36, 	0.304, 	(0.0336121,0.015006);
19:19:22.913, 	0, 	1, 	10.0869, 	11.1123, 	0, 	40, 	0.304, 	(-0.035066,0.0428216);(-0.174676,0.106825);(-0.172434,0.0279679);(-0.234803,0.0583737);
19:19:22.933, 	0, 	1, 	8.36775, 	5.12068, 	0, 	44, 	0.304, 	(0.037752,-0.0357991);(0.179333,0.131028);(0.0170804,0.076094);(0.107104,0.214859);
19:19:22.953, 	0, 	1, 	6.78532, 	3.4668, 	0, 	48, 	0.304, 	(0.0182734,-0.0874785);(-0.0356351,-0.103313);(0.0586106,0.0645259);(-0.0050272,0.00978845);
19:19:22.972, 	0, 	1, 	11.605, 	13.7192, 	0, 	52, 	0.304, 	(-0.0283288,-0.182384);(0.206254,-0.00684513);(0.000980489,-0.0295105);(0.0417811,0.0210705);
19:19:22.992, 	1, 	1, 	14.5716, 	11.6159, 	0, 	48, 	0.304, 	(0.163464,-0.172236);(0.181275,0.0263767);(0.0907942,0.0242098);(0.0542605,0.0274823);
19:19:23.019, 	0, 	2, 	11.7948, 	6.57327, 	0, 	48, 	0.304, 	(-0.0106662,-0.0207946);
19:19:23.040, 	0, 	2, 	10.6936, 	8.50071, 	0, 	52, 	0.304, 	(-0.0287105,0.00785519);
19:19:23.054, 	0, 	1, 	12.8238, 	14.6272, 	0, 	56, 	-7.10543e-17, 	(0.00738701,0.140563);(0.0409063,0.161125);(-0.136062,0.0155828);(-0.0440072,-0.105571);
19:19:23.074, 	0, 	1, 	9.54921, 	0.18767, 	0, 	60, 	-7.10543e-17, 	(0.0381957,-0.0931353);(-0.0324849,-0.10112);(-0.0613905,-0.0034503);(0.0176714,-0.010567);
19:19:23.093, 	0, 	1, 	8.90243, 	6.3025, 	0, 	64, 	-7.10543e-17, 	(-0.0416454,0.0602043);(-0.00200221,0.106395);(0.00485342,0.0655141);(0.0497239,0.0140247);
19:19:23.113, 	0, 	1, 	7.30783, 	8.10005, 	0, 	64, 	-7.10543e-17, 	(0.0505132,-0.00263972);(0.0156946,-0.144714);(0.0350526,-0.0323572);(-0.0919236,-0.0206138);
19:19:23.153, 	0, 	1, 	10.8089, 	6.251, 	0, 	68, 	-7.10543e-17, 	(0.145356,-0.127859);(0.0115751,0.0399471);(0.239433,-0.0672894);(0.0763451,0.0617936);
19:19:23.216, 	0, 	1, 	9.04761, 	-1.64924, 	0, 	72, 	-7.10543e-17, 	(-0.0195366,-0.0338712);(0.120052,-0.0807224);(1.43578e-05,-0.0238405);(0.124661,0.00286929);
19:19:23.234, 	1, 	1, 	8.56982, 	8.97416, 	0, 	72, 	-7.10543e-17, 	(0.00663092,-0.0143825);(0.0626255,-0.146204);(-0.0667249,0.0130389);(0.0531292,-0.119492);
19:19:23.262, 	0, 	2, 	14.806, 	10.9125, 	0, 	72, 	-7.10543e-17, 	(-0.00431226,-0.0517163);
19:19:23.282, 	0, 	2, 	9.26667, 	10.8515, 	0, 	72, 	-7.10543e-17, 	(0.0132493,0.02768);
19:19:23.314, 	0, 	1, 	10.4294, 	10.4718, 	0, 	76, 	-7.10543e-17, 	(0.185505,-0.152836);(-0.301248,-0.0721397);(0.412821,0.0233885);(-0.453231,0.0377951);
19:19:23.335, 	0, 	1, 	15.0907, 	12.5201, 	0, 	80, 	-7.10543e-17, 	(0.347361,0.272307);(0.126603,-0.354313);(0.194412,0.454778);(-0.135724,-0.295935);
19:19:23.355, 	1, 	1, 	15.3297, 	11.4228, 	0, 	76, 	-7.10543e-17, 	(-0.132055,-0.205861);(0.00420996,0.667107);(-0.0138541,-0.507854);(0.201127,0.769731);
19:19:23.374, 	0, 	1, 	13.4795, 	8.89483, 	0, 	76, 	-7.10543e-17, 	(0.0318437,0.400667);(0.24903,-0.550919);(-0.332957,0.57144);(-0.13313,-0.620829);
19:19:23.403, 	0, 	2, 	13.47, 	13.9, 	0, 	80, 	-7.10543e-17, 	(0.0526694,0.0500024);
19:19:23.416, 	1, 	1, 	18.1855, 	12.6288, 	0, 	80, 	-7.10543e-17, 	(-0.535668,0.256992);(0.183668,0.146979);(-0.178496,0.114938);(0.0440915,0.03825);
19:19:23.443, 	0, 	2, 	14.2897, 	12.0095, 	0, 	80, 	-7.10543e-17, 	(-0.0956369,0.00416706);
19:19:23.463, 	1, 	2, 	13.7989, 	12.099, 	1, 	80, 	0.304, 	(0.01575,0.107677);
19:19:23.475, 	0, 	1, 	16.1033, 	10.7652, 	1, 	80, 	0.304, 	(-0.366431,-0.145198);(0.301232,0.593675);(-0.350293,-0.678438);(0.469185,0.296314);
19:19:23.495, 	1, 	1, 	14.8597, 	11.7195, 	0, 	76, 	0.304, 	(0.0319935,0.102211);(0.326561,-0.191441);(-0.748549,0.158141);(0.253345,-0.397165);
19:19:23.524, 	0, 	2, 	17.4887, 	13.3296, 	0, 	76, 	0.304, 	(0.0530686,0.0140751);
19:19:23.544, 	1, 	2, 	16.9685, 	14.3588, 	1, 	72, 	0.608, 	(-0.00683278,-0.0969853);
19:19:23.557, 	1, 	1, 	17.9162, 	12.9264, 	0, 	68, 	0.608, 	(-0.0392033,0.412264);(0.546021,-0.670629);(-0.656443,0.522928);(0.101686,-0.82711);
19:19:23.585, 	0, 	2, 	9.77115, 	10.7284, 	0, 	68, 	0.608, 	(0.0294386,0.0437315);
19:19:23.605, 	1, 	2, 	19.3788, 	14.65, 	1, 	68, 	0.912, 	(-0.0203667,-0.00599915);
19:19:23.616, 	0, 	1, 	19.0371, 	17.5707, 	1, 	68, 	0.912, 	(-0.299791,0.394569);(-0.299791,0.394569);(0.299791,-0.394569);(-0.299791,0.394569);
19:19:23.661, 	0, 	2, 	16.142, 	17.5707, 	0, 	68, 	0.912, 	(-0.299791,0.394569);(-0.299791,0.394569);(0.299791,-0.394569);(-0.299791,0.394569);
19:19:23.661, 	1, 	1, 	14.6207, 	17.5707, 	0, 	64, 	0.608, 	(-0.299791,0.394569);(-0.299791,0.394569);(0.299791,-0.394569);(-0.299791,0.394569);
19:19:23.676, 	1, 	1, 	18.9319, 	17.5707, 	0, 	60, 	0.608, 	(-0.299791,0.394569);(-0.299791,0.394569);(0.299791,-0.394569);(-0.299791,0.394569);
19:19:23.705, 	0, 	2, 	18.8485, 	7.50634, 	0, 	60, 	0.608, 	(-0.0026373,-0.00534971);
19:19:23.725, 	0, 	2, 	14.5109, 	14.3205, 	0, 	60, 	0.608, 	(-0.00418851,-0.0890836);
19:19:23.736, 	1, 	1, 	13.9321, 	12.7645, 	0, 	56, 	0.304, 	(-0.506472,-0.219427);(0.389048,-0.211462);(-0.459931,-0.315269);(0.00197306,0.0532936);
19:19:23.766, 	0, 	2, 	20.8529, 	13.4441, 	0, 	56, 	0.304, 	(-0.0490258,0.0942444);
19:19:23.786, 	1, 	2, 	18.8309, 	13.5195, 	1, 	56, 	0.608, 	(-0.0207465,0.106462);
19:19:23.796, 	1, 	1, 	13.258, 	9.99983, 	0, 	52, 	0.304, 	(-0.0220549,0.126013);(0.368262,0.0328836);(-0.645556,-0.295895);(0.244345,-0.223346);
19:19:23.826, 	0, 	2, 	18.6619, 	13.9688, 	0, 	52, 	0.304, 	(0.0946523,0.0382045);
19:19:23.846, 	1, 	2, 	23.0777, 	14.3498, 	1, 	48, 	0.608, 	(-0.0332476,-0.0551866);
19:19:23.857, 	1, 	1, 	20.5291, 	17.7387, 	0, 	48, 	0.608, 	(0.0699094,0.182841);(-0.486611,-0.937097);(-0.522449,0.401089);(-0.576802,0.0447308);
19:19:23.887, 	0, 	2, 	22.7704, 	12.8141, 	0, 	48, 	0.608, 	(0.0491886,0.0586115);
19:19:23.906, 	1, 	2, 	24.6634, 	19.2817, 	1, 	44, 	0.912, 	(0.168097,-0.0743356);
19:19:23.918, 	1, 	1, 	23.6839, 	20.7717, 	0, 	44, 	0.912, 	(0.212916,0.294413);(0.901375,0.53308);(0.285644,-0.0376941);(0.449568,-0.38832);
19:19:23.947, 	1, 	2, 	22.9798, 	20.5299, 	1, 	40, 	1.216, 	(-0.109219,-0.2735);
19:19:23.967, 	0, 	2, 	19.413, 	20.2272, 	1, 	40, 	1.216, 	(0.0742577,-0.260509);
19:19:23.987, 	1, 	2, 	21.1356, 	22.4919, 	1, 	40, 	1.216, 	(-0.366797,-0.106648);
19:19:24.001, 	1, 	1, 	25.1375, 	22.0612, 	0, 	40, 	1.216, 	(0.683632,-0.59043);(0.959052,-0.0270154);(0.546032,-0.866418);(-0.0945735,-0.782954);
19:19:24.027, 	1, 	2, 	27.5536, 	15.5905, 	1, 	36, 	1.52, 	(-0.0929291,0.0915907);
19:19:24.047, 	0, 	2, 	19.8132, 	15.1227, 	1, 	36, 	1.52, 	(0.0373612,0.0785762);
19:19:24.068, 	0, 	2, 	22.5279, 	13.4765, 	0, 	40, 	1.216, 	(-0.0458935,0.00212131);
19:19:24.081, 	1, 	1, 	24.2492, 	22.2624, 	0, 	40, 	1.216, 	(-0.977756,-0.418783);(-1.31743,-0.139921);(-1.25277,0.0831586);(-0.820443,1.64007);
19:19:24.108, 	1, 	2, 	29.8546, 	17.2808, 	1, 	40, 	1.216, 	(-0.109993,-0.120827);
19:19:24.128, 	1, 	2, 	29.2911, 	21.2455, 	1, 	36, 	1.52, 	(-0.22105,0.0964487);
19:19:24.148, 	1, 	2, 	30.271, 	25.5413, 	1, 	32, 	1.52, 	(0.125024,-0.643481);
19:19:24.168, 	1, 	2, 	29.5613, 	20.1316, 	1, 	32, 	1.824, 	(-0.0602287,0.0277553);
19:19:24.189, 	1, 	2, 	20.062, 	20.8047, 	1, 	32, 	1.824, 	(0.171133,0.268753);
19:19:24.202, 	0, 	2, 	28.5134, 	12.7059, 	1, 	32, 	1.824, 	(0.232229,0.0575498);
19:19:24.219, 	1, 	2, 	25.0044, 	17.6577, 	1, 	28, 	1.824, 	(-0.115827,-0.151279);
19:19:24.239, 	1, 	2, 	30.2043, 	19.8578, 	1, 	28, 	2.128, 	(0.214862,-0.03023);
19:19:24.259, 	1, 	2, 	32.9514, 	23.62, 	1, 	24, 	2.432, 	(-0.0326946,0.169559);
19:19:24.280, 	1, 	2, 	23.1485, 	19.2095, 	1, 	24, 	2.736, 	(-0.0703738,-0.195084);
19:19:24.299, 	1, 	2, 	26.2235, 	23.0399, 	1, 	24, 	2.736, 	(-0.455838,-0.193204);
19:19:24.320, 	1, 	2, 	31.9671, 	25.8072, 	1, 	20, 	2.736, 	(-0.564321,1.06489);
19:19:24.340, 	1, 	2, 	35.1445, 	19.3898, 	1, 	20, 	2.736, 	(-0.0704375,0.0477906);
19:19:24.361, 	1, 	2, 	30.6733, 	24.9627, 	1, 	20, 	2.736, 	(0.19073,-0.0184577);
19:19:24.380, 	1, 	2, 	30.1254, 	21.9286, 	1, 	16, 	2.736, 	(0.195143,-0.167541);
19:19:24.401, 	1, 	2, 	34.6305, 	27.0857, 	1, 	16, 	3.04, 	(0.532328,-0.933966);
19:19:24.420, 	1, 	2, 	32.2475, 	23.7975, 	1, 	16, 	3.04, 	(-0.226814,0.173365);
19:19:24.441, 	1, 	2, 	31.0568, 	20.8372, 	1, 	16, 	3.04, 	(0.0808466,0.114488);
19:19:24.461, 	1, 	2, 	29.4137, 	22.7303, 	1, 	12, 	3.04, 	(-0.0770895,0.0563373);
19:19:24.481, 	1, 	2, 	31.7341, 	26.003, 	1, 	12, 	3.04, 	(0.887657,0.237627);
19:19:24.501, 	1, 	2, 	25.0409, 	25.562, 	1, 	12, 	3.04, 	(0.696036,-0.695527);
19:19:24.521, 	1, 	2, 	28.3039, 	26.053, 	1, 	12, 	3.04, 	(-0.308546,0.81469);
19:19:24.541, 	1, 	2, 	19.2547, 	22.4606, 	1, 	8, 	3.04, 	(0.781257,-0.0312819);
19:19:24.562, 	1, 	2, 	22.2478, 	24.2488, 	1, 	4, 	3.04, 	(0.168097,-0.75725);
19:19:24.582, 	1, 	2, 	27.4344, 	19.1657, 	1, 	4, 	3.04, 	(0.204995,-0.0840164);
19:19:24.602, 	1, 	2, 	29.2469, 	17.5934, 	1, 	4, 	3.04, 	(-0.0242075,-0.00868614);
19:19:24.622, 	1, 	2, 	31.4499, 	21.4684, 	1, 	4, 	3.04, 	(0.210721,0.099241);
19:19:24.645, 	1, 	2, 	30.1531, 	25.8208, 	1, 	4, 	3.04, 	(0.630539,0.297867);
19:19:24.662, 	0, 	2, 	29.6923, 	13.8682, 	1, 	4, 	3.04, 	(-0.0721602,-0.104294);
19:19:24.683, 	1, 	2, 	28.3222, 	24.1548, 	1, 	8, 	2.736, 	(-0.149363,0.0646289);
19:19:24.701, 	1, 	1, 	31.8976, 	22.3621, 	0, 	4, 	2.432, 	(0.847089,2.57431);(1.32475,1.0434);(1.52564,0.909425);(1.16635,-2.09586);
19:19:24.723, 	1, 	2, 	28.2466, 	19.1699, 	1, 	4, 	2.432, 	(0.240714,0.171264);
19:19:24.743, 	1, 	2, 	27.2649, 	25.2944, 	1, 	4, 	2.432, 	(0.095828,-0.620184);
19:19:24.763, 	1, 	2, 	31.6454, 	24.1857, 	1, 	4, 	2.432, 	(-0.231252,-0.299764);
19:19:24.783, 	1, 	2, 	25.1205, 	19.2584, 	1, 	4, 	2.432, 	(-0.041614,0.247735);
19:19:24.804, 	1, 	2, 	26.2558, 	17.959, 	1, 	4, 	2.432, 	(-0.0860258,-0.180831);
19:19:24.824, 	0, 	2, 	28.9828, 	17.0799, 	1, 	4, 	2.432, 	(-0.0359117,-0.0602424);
19:19:24.844, 	1, 	2, 	23.6447, 	17.0799, 	1, 	8, 	2.128, 	(-0.0359117,-0.0602424);
19:19:24.862, 	1, 	1, 	32.2287, 	24.1524, 	0, 	8, 	2.128, 	(-0.839976,0.0323897);(-2.28024,1.52726);(1.25695,1.18529);(0.548572,-0.280343);
19:19:24.884, 	1, 	2, 	27.9102, 	24.335, 	1, 	8, 	2.128, 	(0.419229,0.205887);
19:19:24.904, 	1, 	2, 	32.6589, 	21.482, 	1, 	8, 	2.432, 	(-0.222844,0.530235);
19:19:24.925, 	1, 	2, 	22.8942, 	25.7307, 	1, 	8, 	2.432, 	(0.812877,0.348146);
19:19:24.945, 	1, 	2, 	26.525, 	21.9024, 	1, 	8, 	2.432, 	(-0.155408,0.162514);
19:19:24.965, 	0, 	2, 	21.5128, 	19.8389, 	1, 	8, 	2.432, 	(-0.0585298,-0.220253);
19:19:24.985, 	1, 	2, 	19.5511, 	18.0287, 	1, 	12, 	2.128, 	(-0.249674,-0.0268781);
19:19:25.002, 	1, 	1, 	31.9615, 	21.2773, 	0, 	12, 	1.824, 	(1.88413,1.16472);(1.4145,-0.856291);(0.404933,-0.384226);(-0.681007,-1.46712);
19:19:25.025, 	0, 	2, 	28.1706, 	15.1558, 	0, 	12, 	1.824, 	(-0.146581,0.0862347);
19:19:25.045, 	1, 	2, 	28.3952, 	20.7177, 	1, 	16, 	1.824, 	(0.234428,0.180967);
19:19:25.066, 	0, 	2, 	24.0431, 	16.5224, 	1, 	16, 	1.824, 	(0.111461,-0.0623291);
19:19:25.086, 	1, 	2, 	22.8053, 	24.8052, 	1, 	20, 	1.824, 	(-0.369084,0.37261);
19:19:25.103, 	1, 	1, 	31.7962, 	21.6355, 	0, 	20, 	1.52, 	(-1.47099,-1.61513);(-1.66529,0.79185);(-0.120392,0.277275);(0.373981,0.745717);
19:19:25.126, 	1, 	2, 	21.5185, 	24.4429, 	1, 	20, 	1.52, 	(0.203183,-0.670265);
19:19:25.146, 	1, 	2, 	25.7382, 	24.4489, 	1, 	20, 	1.52, 	(-0.075814,0.355726);
19:19:25.167, 	1, 	2, 	30.3294, 	24.8664, 	1, 	16, 	1.824, 	(-0.521748,0.392282);
19:19:25.186, 	1, 	2, 	28.5108, 	24.5332, 	1, 	16, 	1.824, 	(-0.539232,-0.223265);
19:19:25.207, 	0, 	2, 	26.0131, 	24.1095, 	1, 	16, 	1.824, 	(-0.230669,-0.248303);
19:19:25.223, 	1, 	1, 	28.2503, 	20.4727, 	0, 	20, 	1.824, 	(-1.55988,1.05838);(0.861691,1.96137);(0.179785,-0.46475);(1.75049,-0.280485);
19:19:25.243, 	1, 	1, 	27.8294, 	23.5627, 	0, 	20, 	1.52, 	(-0.332751,-0.478623);(-2.01188,1.26336);(2.36206,1.0811);(-0.564286,-0.770902);
19:19:25.267, 	1, 	2, 	20.8709, 	21.6132, 	1, 	20, 	1.824, 	(-0.217935,-0.276026);
19:19:25.287, 	1, 	2, 	30.5451, 	24.4335, 	1, 	20, 	1.824, 	(0.469856,0.41033);
19:19:25.308, 	1, 	2, 	20.8241, 	24.4606, 	1, 	20, 	2.128, 	(-0.419275,-1.06456);
19:19:25.348, 	1, 	2, 	26.3472, 	26.3696, 	1, 	16, 	2.128, 	(-0.22702,1.14026);
19:19:25.369, 	0, 	2, 	-0.423445, 	0.15137, 	1, 	16, 	2.128, 	(0.0797179,0.0183486);
19:19:25.388, 	1, 	2, 	21.3849, 	20.0974, 	1, 	20, 	1.824, 	(-0.320121,-0.115721);
19:19:25.404, 	1, 	1, 	30.1973, 	22.7187, 	0, 	20, 	1.52, 	(1.49039,-0.697996);(-1.15939,-2.43568);(-0.864604,1.77733);(0.35437,-0.14903);
19:19:25.428, 	1, 	2, 	20.707, 	23.1034, 	1, 	20, 	1.824, 	(0.433602,0.235407);
19:19:25.448, 	1, 	2, 	28.8917, 	21.9245, 	1, 	20, 	2.128, 	(0.213742,0.290119);
19:19:25.469, 	1, 	2, 	25.9411, 	25.0585, 	1, 	20, 	2.432, 	(-0.101795,-0.51132);
19:19:25.489, 	1, 	2, 	23.0172, 	23.7524, 	1, 	16, 	2.432, 	(-0.351941,-0.356218);
19:19:25.509, 	0, 	2, 	22.3637, 	18.6745, 	1, 	16, 	2.432, 	(-0.14591,-0.115634);
19:19:25.529, 	1, 	2, 	28.5904, 	25.1509, 	1, 	20, 	2.128, 	(-0.55397,-0.0403694);
19:19:25.545, 	1, 	1, 	24.3277, 	18.9453, 	0, 	16, 	1.824, 	(0.185955,-0.615999);(-0.377022,-0.876286);(-1.03147,0.250523);(0.396028,0.964415);
19:19:25.570, 	0, 	2, 	22.7578, 	12.5322, 	0, 	16, 	1.824, 	(-0.0225416,-0.0709335);
19:19:25.590, 	1, 	2, 	24.0033, 	23.7528, 	1, 	16, 	1.824, 	(-0.105479,0.259936);
