slot,id,beam,CRC,SNR
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,5,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,6,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,7,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,8,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,9,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,10,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,11,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,12,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,13,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,14,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,15,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,16,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,17,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,18,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,19,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,20,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,21,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,22,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,23,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,24,0,-10.0000
149,2,25,0,-10.0000
149,2,25,0,-10.0000
149,2,25,0,-10.0000
149,2,25,0,-10.0000
