(-0.800637,-1.46533);(-1.96264,-1.85388);(-1.42687,0.180478);(-1.23522,0.492783);
18:52:53.054, 	1, 	2, 	22.0826, 	26.1534, 	1, 	1.38778e-15, 	1.52, 	(0.922928,0.164705);18:49:37.141, 	1, 	1, 	19.017, 	13.4551, 	0, 	16, 	2.736, 	(0.751216,0.0211995);(-0.676042,-0.743156);(0.578553,1.42172);(-0.593315,-1.331);
18:49:57.634, 	1, 	2, 	20.0749, 	25.1003, 	1, 	12, 	2.736, 	(0.188335,-0.602386);
18:50:01.896, 	1, 	2, 	27.7718, 	24.8693, 	1, 	-1.38778e-15, 	3.04, 	(-0.183521,-0.424097);
18:50:01.916, 	1, 	2, 	19.8635, 	23.5424, 	1, 	-1.38778e-15, 	3.04, 	(-0.122578,-0.893344);
18:50:01.936, 	1, 	2, 	21.9542, 	26.323, 	1, 	-1.38778e-15, 	3.04, 	(0.836426,-0.426418);
18:50:01.956, 	1, 	2, 	28.2361, 	25.7883, 	1, 	-1.38778e-15, 	3.04, 	(-0.156486,-0.653862);
18:50:01.976, 	1, 	2, 	27.5827, 	26.6213, 	1, 	-1.38778e-15, 	3.04, 	(-0.891925,0.0511523);
18:50:01.997, 	1, 	2, 	29.2769, 	26.0449, 	1, 	-1.38778e-15, 	3.04, 	(0.166599,0.834091);
18:50:02.017, 	1, 	2, 	30.9551, 	26.1761, 	1, 	-1.38778e-15, 	3.04, 	(-0.494735,-0.516921);
18:50:02.037, 	1, 	2, 	24.5466, 	25.258, 	1, 	-1.38778e-15, 	3.04, 	(-0.621619,0.596657);
18:50:02.057, 	1, 	2, 	26.869, 	25.1132, 	1, 	-1.38778e-15, 	3.04, 	(-0.570767,0.0271239);
18:50:02.077, 	1, 	2, 	26.6047, 	26.3235, 	1, 	-1.38778e-15, 	3.04, 	(0.15969,0.481442);
18:50:02.097, 	1, 	2, 	20.4729, 	24.7388, 	1, 	-1.38778e-15, 	3.04, 	(-0.729386,-0.54957);
18:50:02.117, 	1, 	2, 	28.8658, 	25.2552, 	1, 	-1.38778e-15, 	3.04, 	(-0.707714,-0.21928);
18:50:02.138, 	1, 	2, 	28.0891, 	25.7123, 	1, 	-1.38778e-15, 	3.04, 	(0.521434,-0.364804);
18:50:02.158, 	1, 	2, 	27.1359, 	25.6687, 	1, 	-1.38778e-15, 	3.04, 	(-0.151673,-0.499495);
18:50:02.178, 	1, 	2, 	28.2522, 	26.3097, 	1, 	-1.38778e-15, 	3.04, 	(-0.147469,0.815736);
18:50:02.198, 	1, 	2, 	27.0727, 	25.002, 	1, 	-1.38778e-15, 	3.04, 	(-0.443311,-0.590688);
18:50:02.218, 	1, 	2, 	27.6025, 	25.7246, 	1, 	-1.38778e-15, 	3.04, 	(0.631344,0.228874);
18:50:02.238, 	1, 	2, 	27.3437, 	24.3224, 	1, 	-1.38778e-15, 	3.04, 	(0.3389,0.0732446);
18:50:02.259, 	1, 	2, 	27.6804, 	24.0286, 	1, 	-1.38778e-15, 	3.04, 	(-0.440449,0.249561);
18:50:02.279, 	1, 	2, 	27.8987, 	25.3234, 	1, 	-1.38778e-15, 	3.04, 	(-0.222332,-0.635369);
18:50:02.299, 	1, 	2, 	23.7665, 	25.8917, 	1, 	-1.38778e-15, 	3.04, 	(-0.413503,0.807385);
18:50:02.319, 	1, 	2, 	25.6575, 	26.4323, 	1, 	-1.38778e-15, 	3.04, 	(-0.871562,0.205278);
18:50:02.339, 	1, 	2, 	27.7075, 	24.551, 	1, 	-1.38778e-15, 	3.04, 	(-0.578415,0.358744);
18:50:02.360, 	1, 	2, 	28.4698, 	25.5243, 	1, 	-1.38778e-15, 	3.04, 	(-0.159297,0.67824);
18:50:02.379, 	1, 	2, 	24.8963, 	25.7489, 	1, 	-1.38778e-15, 	3.04, 	(0.728069,-0.396058);
18:50:02.400, 	1, 	2, 	25.1575, 	25.235, 	1, 	-1.38778e-15, 	3.04, 	(-0.729341,-0.286626);
18:50:02.420, 	1, 	2, 	25.5915, 	25.1945, 	1, 	-1.38778e-15, 	3.04, 	(0.184719,0.384272);
18:50:02.440, 	1, 	2, 	20.4287, 	22.2156, 	1, 	-1.38778e-15, 	3.04, 	(-0.480235,-0.276401);
18:50:02.460, 	1, 	2, 	25.8192, 	24.1769, 	1, 	-1.38778e-15, 	3.04, 	(-0.425095,-0.0899727);
18:50:02.480, 	1, 	2, 	24.1485, 	24.4655, 	1, 	-1.38778e-15, 	3.04, 	(-0.727315,-0.131643);
18:50:02.500, 	1, 	2, 	27.155, 	24.4728, 	1, 	-1.38778e-15, 	3.04, 	(-0.407497,-0.388193);
18:50:02.521, 	1, 	2, 	27.4009, 	24.8241, 	1, 	-1.38778e-15, 	3.04, 	(0.264471,-0.454396);
18:50:02.541, 	1, 	2, 	21.9032, 	25.0801, 	1, 	-1.38778e-15, 	3.04, 	(-0.797259,-0.272305);
18:50:02.561, 	1, 	2, 	25.5532, 	24.9197, 	1, 	-1.38778e-15, 	3.04, 	(0.394243,-0.194949);
18:50:02.581, 	1, 	2, 	24.8602, 	24.2722, 	1, 	-1.38778e-15, 	3.04, 	(-0.179667,0.315444);
18:50:02.601, 	1, 	2, 	19.4295, 	23.84, 	1, 	-1.38778e-15, 	3.04, 	(0.266719,-0.776937);
18:50:02.622, 	1, 	2, 	27.0479, 	24.6447, 	1, 	-1.38778e-15, 	3.04, 	(-0.00632857,0.682717);
18:50:02.648, 	1, 	2, 	25.9601, 	25.5498, 	1, 	-1.38778e-15, 	3.04, 	(-0.346117,-0.568034);
18:50:02.682, 	1, 	2, 	25.9087, 	25.5352, 	1, 	-1.38778e-15, 	3.04, 	(-0.640563,0.225709);
18:50:02.702, 	1, 	2, 	24.3649, 	24.0947, 	1, 	-1.38778e-15, 	3.04, 	(-0.424048,0.329977);
18:50:02.722, 	1, 	2, 	25.6929, 	24.3641, 	1, 	-1.38778e-15, 	3.04, 	(-0.245399,-0.419856);
18:50:02.742, 	1, 	2, 	25.383, 	24.3433, 	1, 	-1.38778e-15, 	3.04, 	(-0.617228,0.150705);
18:50:02.763, 	1, 	2, 	24.3054, 	25.6136, 	1, 	-1.38778e-15, 	3.04, 	(-0.282524,-0.35959);
18:50:02.784, 	1, 	2, 	24.9366, 	25.9547, 	1, 	-1.38778e-15, 	3.04, 	(0.644264,0.377771);
18:50:02.803, 	1, 	2, 	24.9241, 	25.9171, 	1, 	-1.38778e-15, 	3.04, 	(0.327579,-0.59062);
18:50:02.823, 	1, 	2, 	24.7376, 	22.744, 	1, 	-1.38778e-15, 	3.04, 	(-0.358701,0.0695567);
18:50:02.843, 	1, 	2, 	24.4336, 	23.7277, 	1, 	-1.38778e-15, 	3.04, 	(0.032954,0.220966);
18:50:02.863, 	1, 	2, 	25.0954, 	22.4778, 	1, 	-1.38778e-15, 	3.04, 	(0.281085,-0.0701244);
18:50:02.883, 	1, 	2, 	20.9683, 	25.7211, 	1, 	-1.38778e-15, 	3.04, 	(-0.188404,0.796618);
18:50:02.903, 	1, 	2, 	24.7895, 	25.1713, 	1, 	-1.38778e-15, 	3.04, 	(-0.438925,0.324165);
18:50:02.924, 	1, 	2, 	24.0207, 	25.1374, 	1, 	-1.38778e-15, 	3.04, 	(0.727105,0.236158);
18:50:02.944, 	1, 	2, 	22.975, 	21.8728, 	1, 	-1.38778e-15, 	3.04, 	(0.130422,0.191599);
18:50:02.964, 	1, 	2, 	20.8122, 	20.4645, 	1, 	-1.38778e-15, 	3.04, 	(-0.131015,0.248132);
18:50:02.984, 	1, 	2, 	24.159, 	22.508, 	1, 	-1.38778e-15, 	3.04, 	(-0.194601,-0.0155268);
18:50:03.004, 	0, 	2, 	22.1704, 	17.5592, 	1, 	-1.38778e-15, 	3.04, 	(-0.0543574,0.393693);
18:50:03.025, 	1, 	2, 	22.6453, 	24.8795, 	1, 	4, 	2.736, 	(0.378773,0.0861978);
18:50:03.043, 	1, 	1, 	22.9894, 	19.8933, 	0, 	4, 	2.432, 	(0.375964,1.26367);(-1.59997,-0.922404);(0.873387,-1.07148);(0.734419,0.978899);
18:50:03.065, 	1, 	2, 	22.3831, 	25.9899, 	1, 	4, 	2.432, 	(-0.104613,-0.514991);
18:50:03.085, 	1, 	2, 	21.1769, 	24.895, 	1, 	4, 	2.432, 	(0.671216,0.24616);
18:50:03.105, 	1, 	2, 	21.6388, 	25.26, 	1, 	4, 	2.432, 	(0.255572,0.30501);
18:50:03.125, 	1, 	2, 	23.8229, 	24.8002, 	1, 	4, 	2.432, 	(-0.628005,-0.238681);
18:50:03.146, 	1, 	2, 	22.4186, 	24.5394, 	1, 	4, 	2.432, 	(0.164829,0.477048);
18:50:03.166, 	1, 	2, 	20.907, 	25.3453, 	1, 	4, 	2.432, 	(0.339967,-0.532107);
18:50:03.186, 	1, 	2, 	21.7232, 	25.0494, 	1, 	4, 	2.432, 	(-0.706734,0.234279);
18:50:03.206, 	1, 	2, 	21.281, 	22.7616, 	1, 	4, 	2.736, 	(0.37528,-0.131744);
18:50:03.226, 	1, 	2, 	22.4621, 	23.909, 	1, 	4, 	2.736, 	(-0.22485,0.281062);
18:50:03.246, 	1, 	2, 	20.0808, 	22.7856, 	1, 	4, 	3.04, 	(-0.32171,0.320689);
18:50:03.266, 	1, 	2, 	20.1846, 	24.9618, 	1, 	4, 	3.04, 	(-0.138022,-0.582491);
18:50:03.286, 	1, 	2, 	21.4961, 	24.8135, 	1, 	4, 	3.04, 	(-0.142354,-0.623602);
18:50:03.306, 	1, 	2, 	20.4709, 	25.2422, 	1, 	4, 	3.04, 	(0.370166,-0.448933);
18:50:03.327, 	1, 	2, 	20.4393, 	24.6284, 	1, 	4, 	3.04, 	(0.57765,0.147332);
18:50:03.347, 	1, 	2, 	19.9616, 	25.1503, 	1, 	4, 	3.04, 	(-0.404494,0.28466);
18:50:03.367, 	1, 	2, 	19.5538, 	25.1267, 	1, 	4, 	3.04, 	(-0.226267,-0.31486);
18:50:03.392, 	1, 	2, 	20.2122, 	25.1068, 	1, 	4, 	3.04, 	(-0.469108,-0.404626);
18:50:03.407, 	1, 	2, 	18.4118, 	24.1979, 	1, 	4, 	3.04, 	(0.483155,0.166852);
18:50:03.468, 	1, 	2, 	16.5286, 	24.1847, 	1, 	4, 	3.04, 	(-0.366749,-0.612066);
18:50:03.488, 	1, 	2, 	18.7826, 	25.1398, 	1, 	4, 	3.04, 	(-0.558577,0.00185992);
18:50:03.530, 	1, 	2, 	18.6198, 	25.6574, 	1, 	4, 	3.04, 	(-0.148942,0.632535);
18:50:03.548, 	1, 	2, 	18.3236, 	25.586, 	1, 	4, 	3.04, 	(-0.453304,-0.411076);
18:50:03.670, 	1, 	2, 	16.8578, 	25.586, 	1, 	-1.38778e-15, 	3.04, 	(-0.453304,-0.411076);
18:50:03.690, 	1, 	2, 	16.8035, 	24.0859, 	1, 	-1.38778e-15, 	3.04, 	(-0.305601,-0.326046);
18:50:03.710, 	1, 	2, 	17.5306, 	25.6044, 	1, 	-1.38778e-15, 	3.04, 	(0.209328,0.621557);
18:50:03.730, 	1, 	2, 	16.6306, 	24.6807, 	1, 	-1.38778e-15, 	3.04, 	(-0.1374,-0.607345);
18:50:03.750, 	1, 	2, 	16.3719, 	23.9851, 	1, 	-1.38778e-15, 	3.04, 	(-0.496079,0.201546);
18:50:03.791, 	1, 	2, 	16.006, 	22.4056, 	1, 	-1.38778e-15, 	3.04, 	(-0.144475,-0.585909);
18:50:03.810, 	1, 	2, 	15.7842, 	23.2229, 	1, 	-1.38778e-15, 	3.04, 	(0.27997,-0.588151);
18:50:03.830, 	1, 	2, 	16.9726, 	24.502, 	1, 	-1.38778e-15, 	3.04, 	(0.551233,0.0572698);
18:50:03.871, 	1, 	2, 	17.2424, 	24.5104, 	1, 	-1.38778e-15, 	3.04, 	(0.352299,-0.550141);
18:50:03.897, 	1, 	2, 	15.3539, 	24.1213, 	1, 	-1.38778e-15, 	3.04, 	(0.464328,0.402073);
18:50:03.911, 	1, 	2, 	15.9456, 	24.3337, 	1, 	-1.38778e-15, 	3.04, 	(0.201893,-0.479248);
