(-0.800637,-1.46533);(-1.96264,-1.85388);(-1.42687,0.180478);(-1.23522,0.492783);
17:15:49.958, 	0, 	2, 	27.2732, 	11.3985, 	0, 	20, 	0.608, 	(-0.00878971,0.00509612);
17:15:49.979, 	0, 	2, 	20.1459, 	10.5614, 	0, 	24, 	0.608, 	(-0.0507427,0.0519202);
17:15:49.998, 	1, 	1, 	25.0319, 	22.6879, 	0, 	28, 	0.608, 	(1.41174,0.47955);(-0.661876,1.85123);(-2.01197,0.766384);(-2.10584,-0.869541);
17:15:50.018, 	1, 	1, 	27.7937, 	23.6916, 	0, 	28, 	0.608, 	(0.584811,-1.56055);(2.01905,0.843166);(0.616722,1.9206);(-0.98715,1.9838);
17:15:50.039, 	0, 	2, 	25.9522, 	10.2065, 	0, 	28, 	0.608, 	(0.00207046,-0.00441239);
17:15:50.058, 	1, 	1, 	24.3054, 	25.0119, 	0, 	32, 	0.304, 	(-0.855454,-1.12979);(1.78458,-0.860023);(2.026,1.04916);(0.679169,2.21385);
17:15:50.078, 	1, 	1, 	27.8111, 	19.5025, 	0, 	32, 	-7.10543e-17, 	(1.6509,0.558236);(-1.13774,1.93896);(-2.14018,0.293349);(-1.77073,-1.41178);
17:15:50.100, 	1, 	2, 	26.8302, 	24.8695, 	1, 	32, 	0.304, 	(0.227401,0.395495);
17:15:50.122, 	0, 	2, 	21.4173, 	9.49523, 	1, 	32, 	0.304, 	(0.00890031,-0.063543);
17:15:50.140, 	0, 	2, 	28.1577, 	9.16519, 	0, 	36, 	0.304, 	(-0.0143954,-0.00919184);
17:15:50.159, 	1, 	1, 	28.2308, 	24.8066, 	0, 	40, 	0.304, 	(1.44636,-0.957389);(0.923564,1.61127);(-0.268173,0.916696);(-0.964694,0.298859);
17:15:50.180, 	1, 	2, 	28.6566, 	25.7165, 	1, 	40, 	0.608, 	(0.799673,-0.159391);
17:15:50.200, 	1, 	2, 	28.222, 	25.4545, 	1, 	40, 	0.912, 	(-0.140859,0.688925);
17:15:50.221, 	1, 	2, 	27.5769, 	26.8829, 	1, 	36, 	1.216, 	(0.797799,-0.541181);
17:15:50.241, 	1, 	2, 	28.3793, 	25.2753, 	1, 	32, 	1.52, 	(-0.75468,-0.339993);
17:15:50.261, 	1, 	2, 	22.6626, 	25.5508, 	1, 	32, 	1.824, 	(-0.744186,-0.542995);
17:15:50.281, 	1, 	2, 	26.9937, 	25.8282, 	1, 	32, 	2.128, 	(-0.410756,0.32212);
17:15:50.301, 	1, 	2, 	19.8349, 	23.9007, 	1, 	28, 	2.128, 	(0.117223,0.946541);
17:15:50.321, 	1, 	2, 	22.9275, 	25.8943, 	1, 	24, 	2.432, 	(0.961762,-0.265396);
17:15:50.342, 	1, 	2, 	26.3804, 	25.6341, 	1, 	24, 	2.736, 	(0.504131,0.448486);
17:15:50.362, 	1, 	2, 	28.4048, 	26.3646, 	1, 	24, 	3.04, 	(-0.851648,-0.120285);
17:15:50.382, 	1, 	2, 	21.4682, 	25.0062, 	1, 	24, 	3.04, 	(0.730457,-0.584014);
17:15:50.402, 	1, 	2, 	27.3752, 	25.6461, 	1, 	20, 	3.04, 	(-0.325028,0.571362);
17:15:50.424, 	1, 	2, 	19.3296, 	18.1398, 	1, 	20, 	3.04, 	(0.0123706,0.249501);
17:15:50.442, 	1, 	2, 	28.2648, 	20.178, 	1, 	20, 	3.04, 	(0.290467,0.0166063);
17:15:50.463, 	1, 	2, 	27.7417, 	19.7708, 	1, 	16, 	3.04, 	(0.0571348,0.268786);
17:15:50.483, 	1, 	2, 	27.4867, 	20.4253, 	1, 	12, 	3.04, 	(-0.0349642,-0.308473);
17:15:50.503, 	1, 	2, 	28.2465, 	20.3651, 	1, 	12, 	3.04, 	(-0.174245,0.26775);
17:15:50.523, 	1, 	2, 	23.5519, 	19.8515, 	1, 	12, 	3.04, 	(0.0542129,0.307304);
17:15:50.543, 	1, 	2, 	26.0934, 	20.2423, 	1, 	8, 	3.04, 	(0.220705,0.147944);
17:15:50.563, 	1, 	2, 	28.3495, 	20.2165, 	1, 	8, 	3.04, 	(-0.00984904,-0.317752);
17:15:50.584, 	1, 	2, 	27.3944, 	20.5607, 	1, 	8, 	3.04, 	(-0.0113193,-0.292434);
17:15:50.604, 	1, 	2, 	26.6953, 	20.4673, 	1, 	8, 	3.04, 	(-0.227477,0.133852);
17:15:50.624, 	1, 	2, 	26.8416, 	20.3896, 	1, 	4, 	3.04, 	(-0.204061,-0.0899391);
17:15:50.644, 	1, 	2, 	27.9587, 	25.2946, 	1, 	-1.249e-14, 	3.04, 	(0.578965,-0.3963);
17:15:50.664, 	1, 	2, 	25.4459, 	25.4638, 	1, 	-1.249e-14, 	3.04, 	(-0.785134,-0.254826);
17:15:50.684, 	1, 	2, 	28.0647, 	25.6541, 	1, 	-1.249e-14, 	3.04, 	(-0.618957,-0.640348);
17:15:50.705, 	1, 	2, 	21.223, 	24.7945, 	1, 	-1.249e-14, 	3.04, 	(0.105748,-0.969714);
17:15:50.725, 	1, 	2, 	26.8614, 	25.6767, 	1, 	-1.249e-14, 	3.04, 	(-0.562082,0.43623);
17:15:50.745, 	1, 	2, 	25.445, 	26.0545, 	1, 	-1.249e-14, 	3.04, 	(-0.536949,-0.083307);
17:15:50.765, 	1, 	2, 	27.2897, 	26.1251, 	1, 	-1.249e-14, 	3.04, 	(-0.109509,-0.689988);
17:15:50.785, 	1, 	2, 	23.5469, 	25.6196, 	1, 	-1.249e-14, 	3.04, 	(-0.0260352,0.78851);
17:15:50.805, 	1, 	2, 	25.974, 	25.8632, 	1, 	-1.249e-14, 	3.04, 	(-0.424075,0.380051);
17:15:50.825, 	1, 	2, 	26.5993, 	25.749, 	1, 	-1.249e-14, 	3.04, 	(-0.748923,0.342385);
17:15:50.845, 	1, 	2, 	22.0171, 	25.661, 	1, 	-1.249e-14, 	3.04, 	(-0.853919,0.215465);
17:15:50.866, 	1, 	2, 	24.4988, 	26.4988, 	1, 	-1.249e-14, 	3.04, 	(0.875515,0.0828483);
17:15:50.886, 	1, 	2, 	25.654, 	26.5346, 	1, 	-1.249e-14, 	3.04, 	(-0.845996,0.160708);
17:15:50.907, 	1, 	2, 	22.5168, 	25.0407, 	1, 	-1.249e-14, 	3.04, 	(-0.580872,0.469027);
17:15:50.926, 	1, 	2, 	25.1232, 	26.4169, 	1, 	-1.249e-14, 	3.04, 	(0.178937,-0.734941);
17:15:50.946, 	1, 	2, 	26.6315, 	25.5182, 	1, 	-1.249e-14, 	3.04, 	(0.0801386,0.587215);
17:15:50.967, 	1, 	2, 	25.6999, 	24.7606, 	1, 	-1.249e-14, 	3.04, 	(0.687475,-0.251683);
17:15:50.987, 	1, 	2, 	23.997, 	25.5946, 	1, 	-1.249e-14, 	3.04, 	(0.663581,0.565793);
17:15:51.007, 	1, 	2, 	26.7288, 	26.4632, 	1, 	-1.249e-14, 	3.04, 	(0.792269,0.424767);
17:15:51.027, 	1, 	2, 	26.5295, 	26.6362, 	1, 	-1.249e-14, 	3.04, 	(-0.304424,0.663631);
17:15:51.047, 	1, 	2, 	25.8433, 	26.0718, 	1, 	-1.249e-14, 	3.04, 	(0.29549,-0.638104);
17:15:51.067, 	1, 	2, 	24.9498, 	26.0658, 	1, 	-1.249e-14, 	3.04, 	(-0.583719,0.702352);
17:15:51.088, 	1, 	2, 	19.4257, 	23.638, 	1, 	-1.249e-14, 	3.04, 	(-0.730426,-0.237191);
17:15:51.108, 	1, 	2, 	21.9511, 	25.4575, 	1, 	-1.249e-14, 	3.04, 	(-0.57812,0.709165);
17:15:51.128, 	1, 	2, 	25.3859, 	26.005, 	1, 	-1.249e-14, 	3.04, 	(-0.881387,-0.239178);
17:15:51.148, 	1, 	2, 	25.0699, 	25.5535, 	1, 	-1.249e-14, 	3.04, 	(-0.373886,0.212001);
17:15:51.168, 	1, 	2, 	22.0281, 	25.3289, 	1, 	-1.249e-14, 	3.04, 	(0.499175,-0.641765);
17:15:51.188, 	1, 	2, 	22.9498, 	25.5919, 	1, 	-1.249e-14, 	3.04, 	(0.303672,0.72907);
17:15:51.208, 	1, 	2, 	24.7823, 	25.9123, 	1, 	-1.249e-14, 	3.04, 	(-0.360426,0.763452);
17:15:51.229, 	1, 	2, 	20.0829, 	18.7474, 	1, 	-1.249e-14, 	3.04, 	(0.0891051,-0.216379);
17:15:51.249, 	1, 	2, 	23.6413, 	19.4615, 	1, 	-1.249e-14, 	3.04, 	(-0.22559,0.0621167);
17:15:51.269, 	1, 	2, 	24.3104, 	19.9604, 	1, 	-1.249e-14, 	3.04, 	(0.123718,0.158618);
17:15:51.289, 	1, 	2, 	25.2681, 	19.1947, 	1, 	-1.249e-14, 	3.04, 	(0.0388401,0.246589);
17:15:51.309, 	1, 	2, 	22.6514, 	18.0209, 	1, 	-1.249e-14, 	3.04, 	(0.191452,-0.13675);
17:15:51.329, 	1, 	2, 	24.1689, 	18.7858, 	1, 	-1.249e-14, 	3.04, 	(-0.201874,0.0501398);
17:15:51.349, 	1, 	2, 	18.8543, 	17.2657, 	1, 	-1.249e-14, 	3.04, 	(-0.195834,-0.0778471);
17:15:51.370, 	1, 	2, 	21.8697, 	18.096, 	1, 	-1.249e-14, 	3.04, 	(0.146329,-0.193364);
17:15:51.390, 	1, 	2, 	24.1476, 	19.4509, 	1, 	-1.249e-14, 	3.04, 	(-0.082765,0.199201);
17:15:51.410, 	1, 	2, 	18.2212, 	24.0767, 	1, 	-1.249e-14, 	3.04, 	(0.857166,0.0565028);
17:15:51.430, 	0, 	2, 	24.0762, 	12.7208, 	1, 	-1.249e-14, 	3.04, 	(-0.0822548,0.0134047);
17:15:51.450, 	1, 	2, 	23.8241, 	19.0849, 	1, 	4, 	2.736, 	(0.131753,0.207441);
17:15:51.466, 	1, 	1, 	24.3272, 	19.6384, 	0, 	4, 	2.432, 	(-1.15666,0.964183);(0.0126577,-1.8733);(1.02981,0.0804852);(-0.219812,0.964109);
17:15:51.491, 	1, 	2, 	23.8539, 	25.3262, 	1, 	4, 	2.432, 	(0.269936,-0.547745);
17:15:51.511, 	0, 	2, 	23.9686, 	13.6737, 	1, 	4, 	2.432, 	(-0.0731794,-0.0569862);
17:15:51.531, 	0, 	2, 	23.5721, 	13.524, 	0, 	8, 	2.128, 	(0.084492,0.00386884);
17:15:51.546, 	1, 	1, 	23.8264, 	19.0462, 	0, 	12, 	1.52, 	(-0.43789,-1.3338);(1.65791,0.619655);(-0.364803,0.760656);(-0.615623,-0.504994);
17:15:51.566, 	1, 	1, 	24.8322, 	18.6528, 	0, 	12, 	1.216, 	(0.680259,-1.34426);(0.583443,1.98775);(-1.6214,0.237714);(0.0710785,-1.46328);
17:15:51.592, 	0, 	2, 	22.4061, 	14.0663, 	0, 	12, 	1.216, 	(0.0247616,0.0833024);
17:15:51.612, 	0, 	2, 	18.5776, 	13.7538, 	0, 	16, 	0.912, 	(-0.0697312,0.0146807);
17:15:51.626, 	1, 	1, 	23.6121, 	16.7186, 	0, 	20, 	0.608, 	(1.15049,-0.971794);(-0.486206,1.89678);(-1.6265,-0.663618);(0.909899,-1.25856);
17:15:51.651, 	0, 	2, 	22.7699, 	13.8344, 	0, 	20, 	0.608, 	(0.10658,-0.00318652);
17:15:51.672, 	0, 	2, 	18.216, 	12.8431, 	0, 	24, 	0.304, 	(-0.00896804,0.0556776);
17:15:51.687, 	1, 	1, 	23.7385, 	16.559, 	0, 	28, 	-7.10543e-17, 	(-0.179809,-1.27126);(1.16663,1.00114);(-0.507511,0.553169);(-0.307841,-0.62752);
17:15:51.712, 	0, 	2, 	21.5048, 	9.58001, 	0, 	28, 	-7.10543e-17, 	(0.0191477,0.0609053);
17:15:51.732, 	0, 	2, 	21.3417, 	11.1777, 	0, 	32, 	-7.10543e-17, 	(-0.0307167,0.0495841);
17:15:51.747, 	1, 	1, 	23.2518, 	12.7756, 	0, 	36, 	-7.10543e-17, 	(0.903536,1.16862);(-1.81847,-0.709934);(1.08942,-1.63832);(1.07445,1.36373);
17:15:51.767, 	1, 	1, 	22.1053, 	14.4711, 	0, 	36, 	-7.10543e-17, 	(-1.18289,0.0792309);(0.994719,-0.94353);(0.370122,0.406554);(-0.495882,0.120145);
17:15:51.793, 	1, 	2, 	21.7482, 	25.4817, 	1, 	36, 	0.304, 	(-0.164439,-0.382006);
17:15:51.813, 	0, 	2, 	18.3441, 	16.2936, 	1, 	36, 	0.304, 	(-0.119108,0.256725);
17:15:51.833, 	1, 	2, 	20.8945, 	25.405, 	1, 	40, 	0.608, 	(0.545317,-0.0826941);
17:15:51.848, 	1, 	1, 	21.6005, 	14.5094, 	0, 	40, 	0.608, 	(-0.890126,-1.31303);(1.77912,0.762698);(-0.933573,1.13103);(-0.624344,-1.10429);
17:15:51.873, 	1, 	2, 	22.3929, 	25.5617, 	1, 	40, 	0.912, 	(0.71405,0.26688);
17:15:51.893, 	1, 	2, 	21.153, 	25.8478, 	1, 	40, 	1.216, 	(0.20342,-0.732699);
17:15:51.914, 	1, 	2, 	20.8248, 	25.0385, 	1, 	40, 	1.52, 	(0.419405,0.153946);
17:15:51.934, 	1, 	2, 	21.4514, 	24.9609, 	1, 	36, 	1.824, 	(-0.601568,-0.34374);
17:15:51.954, 	1, 	2, 	20.624, 	18.5929, 	1, 	36, 	2.128, 	(0.212976,0.104122);
17:15:51.974, 	1, 	2, 	20.329, 	19.3682, 	1, 	36, 	2.432, 	(0.0193778,0.210133);
17:15:51.994, 	1, 	2, 	21.3798, 	19.8022, 	1, 	36, 	2.432, 	(-0.125512,0.119907);
17:15:52.014, 	1, 	2, 	18.9694, 	17.7259, 	1, 	32, 	2.736, 	(-0.236898,0.0100917);
17:15:52.035, 	0, 	2, 	21.2588, 	23.5427, 	1, 	32, 	2.736, 	(0.22328,0.158084);
17:15:52.055, 	0, 	2, 	21.0285, 	22.3934, 	0, 	32, 	2.432, 	(-0.199117,0.0847493);
17:15:52.068, 	1, 	1, 	21.6314, 	17.2953, 	0, 	36, 	2.128, 	(-1.05805,-0.401809);(0.796912,-0.708989);(-0.796912,0.708989);(-1.05805,-0.401809);
17:15:52.088, 	1, 	1, 	20.1144, 	15.6953, 	0, 	32, 	1.824, 	(-0.455067,-1.15557);(1.14172,0.861555);(-0.484433,0.434667);(-0.0932043,-0.565895);
17:15:52.115, 	1, 	2, 	20.1652, 	18.047, 	1, 	28, 	1.824, 	(-0.194655,-0.158652);
17:15:52.135, 	1, 	2, 	17.1802, 	17.9727, 	1, 	28, 	1.824, 	(0.205289,-0.0645844);
17:15:52.156, 	1, 	2, 	17.6145, 	25.821, 	1, 	24, 	1.824, 	(0.0989423,0.812143);
17:15:52.176, 	1, 	2, 	18.8018, 	26.0876, 	1, 	20, 	1.824, 	(-0.454072,0.108948);
17:15:52.196, 	1, 	2, 	19.867, 	25.492, 	1, 	20, 	1.824, 	(0.00856796,0.709445);
17:15:52.216, 	1, 	2, 	20.3082, 	18.4649, 	1, 	16, 	1.824, 	(-0.18239,-0.122197);
17:15:52.237, 	1, 	2, 	18.0589, 	25.9262, 	1, 	12, 	2.128, 	(0.33714,0.261716);
17:15:52.259, 	0, 	1, 	-0.223141, 	1.46629, 	1, 	12, 	2.128, 	(0.214631,0.101995);(0.143859,0.0729339);(-0.151228,0.234573);(0.000818698,0.197318);
17:15:52.276, 	1, 	2, 	18.8227, 	24.8622, 	1, 	16, 	2.432, 	(-0.527328,0.199313);
17:15:52.289, 	1, 	1, 	18.465, 	10.6411, 	0, 	16, 	2.432, 	(0.907906,-0.623662);(-0.584713,1.12842);(-0.317592,-0.345569);(0.42502,-0.0557573);
17:15:52.318, 	0, 	2, 	-0.235206, 	0.817934, 	0, 	16, 	2.432, 	(-0.0140466,-0.0408283);
17:15:52.350, 	1, 	1, 	18.8257, 	10.9695, 	0, 	16, 	1.824, 	(-1.22191,-0.701589);(1.54045,0.279181);(-0.859752,1.18054);(-0.587569,-1.12675);
17:15:52.370, 	1, 	1, 	18.0273, 	9.78985, 	0, 	16, 	1.52, 	(0.705769,-1.08932);(-0.248142,1.62874);(-0.952627,-0.676853);(0.942474,-0.487618);
17:15:52.397, 	1, 	2, 	17.1887, 	23.9455, 	1, 	16, 	1.52, 	(-0.100407,0.576151);
17:15:52.417, 	1, 	2, 	16.6253, 	24.8832, 	1, 	16, 	1.52, 	(-0.384865,0.543121);
17:15:52.437, 	1, 	2, 	16.9633, 	25.0277, 	1, 	16, 	1.52, 	(0.3441,0.118637);
17:15:52.458, 	1, 	2, 	17.6725, 	24.3622, 	1, 	16, 	1.52, 	(0.398409,-0.369577);
17:15:52.498, 	1, 	2, 	15.6016, 	25.2073, 	1, 	16, 	1.824, 	(-0.491432,0.409771);
17:15:52.559, 	1, 	2, 	16.0768, 	24.5315, 	1, 	16, 	1.824, 	(-0.316809,0.211535);
17:15:52.579, 	1, 	2, 	14.9122, 	25.1147, 	1, 	16, 	2.128, 	(0.443389,-0.369307);
17:15:52.599, 	0, 	1, 	-0.0546427, 	0.801691, 	1, 	16, 	2.128, 	(0.115286,-0.0560688);(-0.0465331,-0.0603766);(0.174788,-0.0278819);(0.016729,0.00753102);
17:15:52.634, 	0, 	2, 	14.8327, 	1.34547, 	0, 	20, 	2.128, 	(0.0125021,-0.25174);
17:15:52.651, 	0, 	1, 	15.6716, 	9.04912, 	0, 	20, 	2.128, 	(-1.01081,0.528856);(0.987791,-0.963281);(0.277623,0.773427);(-0.750726,-0.25874);
17:15:52.671, 	0, 	1, 	15.0727, 	9.95831, 	0, 	20, 	2.128, 	(1.03999,-0.578761);(-1.1062,0.94859);(-0.292729,-1.3272);(1.12603,0.479236);
17:15:52.793, 	0, 	2, 	12.8097, 	1.81566, 	0, 	24, 	1.824, 	(-0.300326,-0.05446);
17:15:52.873, 	0, 	1, 	15.0983, 	6.83479, 	0, 	28, 	1.52, 	(0.573489,-0.818092);(-0.732243,1.28581);(-0.544839,-1.08716);(1.1319,0.180714);
17:15:52.893, 	0, 	2, 	14.7522, 	1.57269, 	0, 	32, 	1.216, 	(-0.0998973,-0.203671);
17:15:52.935, 	0, 	1, 	14.2957, 	7.65046, 	0, 	36, 	0.912, 	(0.451537,-0.429163);(-0.769229,0.569986);(0.0407519,-1.41412);(0.973202,0.766508);
17:15:52.953, 	0, 	1, 	13.8566, 	8.82604, 	0, 	40, 	0.608, 	(-0.560312,0.98112);(0.538891,-1.33619);(0.612978,0.976089);(-1.04263,-0.158106);
17:15:52.994, 	0, 	2, 	14.4835, 	0.961595, 	0, 	44, 	0.304, 	(-0.0338832,-0.276669);
17:15:53.114, 	0, 	1, 	4.27123, 	6.75951, 	0, 	48, 	-7.10543e-17, 	(0.598004,0.0910375);(1.53743,0.295331);(-0.503404,-0.413151);(-0.591974,-0.152517);
17:15:53.134, 	0, 	1, 	13.3142, 	8.36086, 	0, 	52, 	-7.10543e-17, 	(-0.733997,0.183369);(0.894149,-0.127673);(-0.930168,1.1601);(-0.224667,-1.25577);
17:15:53.174, 	0, 	1, 	0.189153, 	0.317839, 	0, 	56, 	-7.10543e-17, 	(0.0648734,-0.0863156);(0.0373482,-0.0254341);(0.00991809,-0.0251975);(-0.0200178,0.163186);
17:15:53.194, 	0, 	1, 	14.1351, 	6.13854, 	0, 	56, 	-7.10543e-17, 	(0.302004,-0.910925);(-0.607879,1.41619);(-0.513233,-1.25933);(1.2066,0.427775);
17:15:53.214, 	0, 	1, 	14.1898, 	6.55599, 	0, 	60, 	-7.10543e-17, 	(0.6657,0.295179);(-0.94568,-0.639333);(1.45247,-0.201078);(-0.777836,1.11199);
17:15:53.234, 	0, 	1, 	13.4519, 	7.94681, 	0, 	64, 	-7.10543e-17, 	(0.569801,0.726008);(-0.636505,-1.09499);(1.39866,0.440921);(-1.17517,0.639926);
17:15:53.254, 	0, 	1, 	13.0612, 	8.10047, 	0, 	64, 	-7.10543e-17, 	(0.472943,-0.363424);(0.663972,0.801123);(-0.663972,-0.801123);(0.472943,-0.363424);
17:15:53.343, 	0, 	2, 	13.685, 	-0.687236, 	0, 	68, 	-7.10543e-17, 	(0.0362592,0.150257);
17:15:53.375, 	0, 	1, 	13.7281, 	6.34588, 	0, 	72, 	-7.10543e-17, 	(0.891632,0.0740719);(-1.2824,-0.29495);(1.2166,-0.654878);(-0.377691,1.12105);
17:15:53.398, 	0, 	2, 	13.9808, 	-0.49727, 	0, 	76, 	-7.10543e-17, 	(0.0215334,-0.146889);
17:15:53.415, 	1, 	1, 	13.9058, 	8.9651, 	0, 	80, 	-7.10543e-17, 	(-0.669728,0.272313);(1.03069,-0.268189);(-0.851961,1.13916);(-0.13425,-1.21911);
17:15:53.445, 	1, 	2, 	15.0831, 	24.7979, 	1, 	80, 	0.304, 	(0.487806,0.321546);
17:15:53.466, 	1, 	2, 	15.4174, 	24.3625, 	1, 	80, 	0.608, 	(-0.344525,-0.476292);
17:15:53.486, 	1, 	2, 	14.6854, 	23.3605, 	1, 	80, 	0.912, 	(-0.5644,-0.0460009);
17:15:53.506, 	1, 	2, 	14.4808, 	24.508, 	1, 	80, 	1.216, 	(-0.224688,-0.54236);
17:15:53.526, 	1, 	2, 	14.0414, 	19.7618, 	1, 	76, 	1.52, 	(-0.321427,-0.317869);
17:15:53.546, 	1, 	2, 	13.9008, 	24.1875, 	1, 	72, 	1.824, 	(-0.28445,0.465605);
17:15:53.566, 	1, 	2, 	15.0762, 	23.5509, 	1, 	68, 	2.128, 	(-0.516632,-0.242534);
17:15:53.587, 	1, 	2, 	15.1007, 	24.2926, 	1, 	64, 	2.432, 	(0.0379856,-0.581201);
17:15:53.597, 	1, 	2, 	13.7254, 	20.0256, 	1, 	60, 	2.736, 	(-0.378097,0.301267);
17:15:53.617, 	1, 	2, 	13.8485, 	24.5905, 	1, 	56, 	3.04, 	(0.0179406,0.533355);
17:15:53.637, 	1, 	2, 	13.4226, 	18.14, 	1, 	52, 	3.04, 	(0.307054,-0.213849);
17:15:53.658, 	1, 	2, 	13.4242, 	24.7418, 	1, 	48, 	3.04, 	(0.285384,0.482734);
17:15:53.677, 	1, 	2, 	13.659, 	24.2223, 	1, 	44, 	3.04, 	(-0.519213,-0.130662);
17:15:53.697, 	1, 	2, 	12.3001, 	18.4844, 	1, 	40, 	3.04, 	(-0.0429393,-0.353691);
17:15:53.717, 	1, 	2, 	14.019, 	19.5159, 	1, 	36, 	3.04, 	(-0.429165,0.130381);
17:15:53.737, 	1, 	2, 	14.2304, 	25.1374, 	1, 	32, 	3.04, 	(-0.437695,0.35103);
17:15:53.758, 	1, 	2, 	14.8133, 	23.4774, 	1, 	28, 	3.04, 	(0.509289,-0.272901);
17:15:53.778, 	1, 	2, 	13.5744, 	18.8768, 	1, 	24, 	3.04, 	(0.0974832,0.416598);
17:15:53.798, 	1, 	2, 	13.9704, 	24.0203, 	1, 	20, 	3.04, 	(-0.190446,-0.557152);
17:15:53.822, 	1, 	2, 	13.8702, 	20.6767, 	1, 	16, 	3.04, 	(0.376468,-0.262654);
17:15:53.839, 	1, 	2, 	15.004, 	24.7399, 	1, 	12, 	3.04, 	(-0.0286428,-0.626966);
17:15:53.858, 	1, 	2, 	15.5713, 	21.6187, 	1, 	8, 	3.04, 	(0.0219536,0.520738);
17:15:53.878, 	1, 	2, 	16.0137, 	24.5041, 	1, 	4, 	3.04, 	(0.581225,0.0403129);
17:15:53.899, 	1, 	2, 	13.4419, 	18.3525, 	1, 	-1.249e-14, 	3.04, 	(-0.309213,-0.289952);
17:15:53.919, 	1, 	2, 	14.7676, 	18.8632, 	1, 	-1.249e-14, 	3.04, 	(-0.377268,0.162142);
17:15:53.940, 	1, 	2, 	15.088, 	22.4583, 	1, 	-1.249e-14, 	3.04, 	(0.324932,0.43619);
17:15:53.959, 	1, 	2, 	14.7919, 	23.8736, 	1, 	-1.249e-14, 	3.04, 	(-0.232933,-0.548773);
17:15:53.986, 	1, 	2, 	14.1863, 	24.5277, 	1, 	-1.249e-14, 	3.04, 	(0.54905,-0.275727);
17:15:54.000, 	1, 	2, 	14.7947, 	21.7592, 	1, 	-1.249e-14, 	3.04, 	(0.399482,-0.38048);
