(-0.800637,-1.46533);(-1.96264,-1.85388);(-1.42687,0.180478);(-1.23522,0.492783);
15:38:45.470, 	0, 	2, 	26.8842, 	13.3916, 	1, 	-1.38778e-15, 	3.04, 	(-0.00184364,0.0565895);
15:38:45.489, 	1, 	2, 	19.4017, 	22.9253, 	1, 	4, 	2.736, 	(-0.630521,-0.207222);
15:38:45.503, 	1, 	1, 	29.0536, 	24.5295, 	0, 	4, 	2.432, 	(-1.05951,0.852647);(-1.04653,1.43423);(0.272973,1.89149);(1.98464,0.348506);
15:38:45.529, 	1, 	2, 	28.5172, 	23.9642, 	1, 	4, 	2.432, 	(-0.392082,-0.141523);
15:38:45.569, 	1, 	2, 	27.9795, 	23.6805, 	1, 	4, 	2.432, 	(-0.464871,0.235305);
15:38:45.569, 	1, 	2, 	20.6962, 	23.4168, 	1, 	4, 	2.432, 	(-0.516684,-0.324255);
15:38:45.589, 	1, 	2, 	23.3483, 	21.6103, 	1, 	4, 	2.432, 	(-0.291765,-0.0897552);
15:38:45.609, 	1, 	2, 	27.9415, 	23.846, 	1, 	4, 	2.432, 	(0.0189791,-0.180915);
15:38:45.629, 	1, 	2, 	19.7902, 	23.0786, 	1, 	4, 	2.432, 	(0.491223,-0.477309);
15:38:45.670, 	1, 	2, 	24.9894, 	25.1636, 	1, 	4, 	2.432, 	(0.658461,-0.238124);
15:38:45.670, 	1, 	2, 	27.075, 	25.2298, 	1, 	4, 	2.736, 	(0.170623,0.360688);
15:38:45.690, 	1, 	2, 	26.4833, 	25.2298, 	1, 	4, 	2.736, 	(0.170623,0.360688);
15:38:45.710, 	1, 	2, 	23.2764, 	24.8813, 	1, 	4, 	3.04, 	(-0.582808,0.195708);
15:38:45.731, 	1, 	2, 	26.8871, 	25.1563, 	1, 	4, 	3.04, 	(-0.132149,0.363558);
15:38:45.769, 	1, 	2, 	26.3495, 	23.5459, 	1, 	4, 	3.04, 	(-0.381155,0.139494);
15:38:45.771, 	1, 	2, 	27.0475, 	24.8044, 	1, 	4, 	3.04, 	(0.316033,-0.359588);
15:38:45.790, 	1, 	2, 	25.3053, 	24.8761, 	1, 	4, 	3.04, 	(0.498967,-0.283919);
15:38:45.811, 	1, 	2, 	19.4442, 	22.5792, 	1, 	4, 	3.04, 	(0.413563,-0.26979);
15:38:45.831, 	1, 	2, 	21.0721, 	23.6787, 	1, 	4, 	3.04, 	(-0.512318,0.0148937);
15:38:45.871, 	1, 	2, 	26.5404, 	22.2414, 	1, 	4, 	3.04, 	(0.0746205,-0.320467);
15:38:45.871, 	1, 	2, 	25.1639, 	23.8665, 	1, 	4, 	3.04, 	(-0.0612594,0.406076);
15:38:45.891, 	1, 	2, 	26.2947, 	24.6207, 	1, 	4, 	3.04, 	(-0.143735,-0.412939);
15:38:45.912, 	1, 	2, 	23.318, 	23.7398, 	1, 	4, 	3.04, 	(0.440348,-0.166766);
15:38:45.932, 	1, 	2, 	24.6043, 	23.2745, 	1, 	4, 	3.04, 	(-0.20529,0.367721);
15:38:45.972, 	1, 	2, 	20.1518, 	21.2069, 	1, 	4, 	3.04, 	(-0.211239,-0.33718);
15:38:45.972, 	1, 	2, 	23.4423, 	23.6257, 	1, 	-1.38778e-15, 	3.04, 	(-0.415572,0.0345496);
15:38:45.982, 	1, 	2, 	23.2951, 	22.9566, 	1, 	-1.38778e-15, 	3.04, 	(0.21772,-0.193071);
15:38:46.002, 	1, 	2, 	18.6571, 	21.4151, 	1, 	-1.38778e-15, 	3.04, 	(-0.322235,0.175663);
15:38:46.022, 	1, 	2, 	19.7908, 	21.5776, 	1, 	-1.38778e-15, 	3.04, 	(-0.341103,-0.0920579);
15:38:46.043, 	1, 	2, 	22.0351, 	21.5137, 	1, 	-1.38778e-15, 	3.04, 	(0.180964,-0.153491);
15:38:46.068, 	1, 	2, 	20.6981, 	21.7389, 	1, 	-1.38778e-15, 	3.04, 	(0.0861457,0.306052);
