19:23:42.971, 	392.898, 	27.6367, 	3.45675, 	-29.4845
19:23:43.071, 	137.236, 	22.0373, 	3.15616, 	-27.4476
19:23:43.172, 	631.881, 	30.6967, 	3.45675, 	-27.4476
19:23:43.271, 	2644.84, 	34.9241, 	3.30646, 	-29.4845
19:23:43.371, 	3037.76, 	35.3597, 	3.30646, 	-27.4476
19:23:43.471, 	2466.13, 	35.2323, 	3.30646, 	-29.4845
19:23:43.571, 	2135.88, 	36.1561, 	3.30646, 	-28.4611
19:23:43.671, 	1549.11, 	33.3665, 	3.30646, 	-28.4611
19:23:43.752, 	2021.44, 	32.8744, 	3.30646, 	-29.4845
19:23:43.802, 	1594.52, 	33.507, 	3.30646, 	-29.4845
19:23:43.852, 	644.648, 	29.4705, 	3.30646, 	-27.4476
19:23:43.905, 	1126.16, 	33.5062, 	3.30646, 	-29.4845
19:23:43.953, 	2625.2, 	37.0161, 	3.30646, 	-29.4845
19:23:44.054, 	1163.99, 	33.5793, 	3.30646, 	-27.4476
19:23:44.103, 	3297.47, 	37.2396, 	3.30646, 	-28.4611
19:23:44.153, 	1256.95, 	32.1067, 	3.30646, 	-27.4476
19:23:44.203, 	1390.76, 	34.0215, 	3.30646, 	-29.4845
19:23:44.253, 	3283.34, 	35.4792, 	3.30646, 	-29.4845
19:23:44.304, 	1427.93, 	32.5283, 	3.30646, 	-29.4845
19:23:44.404, 	914.301, 	32.8582, 	3.30646, 	-29.4845
19:23:44.454, 	2387.25, 	36.1124, 	3.30646, 	-29.4845
19:23:44.504, 	580.282, 	30.2949, 	3.30646, 	-30.5182
19:23:44.555, 	2139.74, 	34.7287, 	3.30646, 	-29.4845
19:23:44.605, 	1059.2, 	31.2183, 	3.30646, 	-29.4845
19:23:44.655, 	4411.31, 	37.33, 	3.30646, 	-29.4845
19:23:44.704, 	3287.59, 	36.9673, 	3.30646, 	-29.4845
19:23:44.754, 	948.389, 	31.1355, 	3.30646, 	-30.5182
19:23:44.855, 	1408.33, 	34.9819, 	3.30646, 	-29.4845
19:23:44.973, 	2123.48, 	36.0088, 	3.30646, 	-29.4845
19:23:45.073, 	2345.68, 	34.6967, 	3.30646, 	-28.4611
19:23:45.173, 	722.722, 	28.6402, 	3.30646, 	-29.4845
19:23:45.273, 	7975.13, 	38.3043, 	3.30646, 	-29.4845
19:23:45.373, 	997.101, 	29.7992, 	3.30646, 	-29.4845
19:23:45.473, 	2755.61, 	35.2921, 	3.30646, 	-28.4611
19:23:45.573, 	870.185, 	31.747, 	3.15616, 	-29.4845
19:23:45.673, 	113.992, 	24.4988, 	3.15616, 	-29.4845
19:23:45.773, 	864.618, 	30.7345, 	3.30646, 	-28.4611
19:23:45.874, 	7314.17, 	38.9877, 	3.30646, 	-29.4845
19:23:45.973, 	624.298, 	31.142, 	3.45675, 	-29.4845
19:23:46.073, 	1933.26, 	34.7321, 	3.30646, 	-29.4845
19:23:46.174, 	961.333, 	30.5487, 	3.30646, 	-28.4611
19:23:46.274, 	1061.23, 	33.7357, 	3.30646, 	-29.4845
19:23:46.374, 	2967.54, 	36.2072, 	3.30646, 	-29.4845
19:23:46.474, 	1073, 	31.6902, 	3.30646, 	-26.4433
19:23:46.574, 	2727.16, 	39.1994, 	3.30646, 	-29.4845
19:23:46.674, 	6075.83, 	38.2361, 	3.30646, 	-28.4611
19:23:46.774, 	452.174, 	25.9129, 	3.30646, 	-29.4845
19:23:46.859, 	2191.93, 	34.079, 	3.30646, 	-28.4611
19:23:46.909, 	9544.5, 	37.0691, 	3.30646, 	-29.4845
19:23:46.959, 	6430.59, 	37.7173, 	3.30646, 	-29.4845
19:23:47.009, 	90.1504, 	22.6943, 	3.60704, 	-36.9819
19:23:47.059, 	307.034, 	26.5678, 	3.45675, 	-29.4845
19:23:47.110, 	7324.87, 	39.5221, 	3.30646, 	-29.4845
19:23:47.160, 	9334.41, 	39.3953, 	3.30646, 	-29.4845
19:23:47.210, 	9357.21, 	39.3156, 	3.30646, 	-29.4845
19:23:47.260, 	576.812, 	29.5236, 	3.30646, 	-26.4433
19:23:47.310, 	380.957, 	29.4799, 	3.45675, 	-26.4433
19:23:47.360, 	6423.07, 	40.1151, 	3.30646, 	-29.4845
19:23:47.410, 	2067.29, 	35.1413, 	3.30646, 	-29.4845
19:23:47.459, 	10890.3, 	39.2968, 	3.30646, 	-29.4845
19:23:47.510, 	5602.85, 	37.5392, 	3.30646, 	-28.4611
19:23:47.560, 	8762.13, 	38.4925, 	3.30646, 	-28.4611
19:23:47.611, 	5407.2, 	37.7939, 	3.30646, 	-29.4845
19:23:47.711, 	3793.92, 	35.5415, 	3.30646, 	-29.4845
19:23:47.761, 	3516.47, 	36.2672, 	3.30646, 	-28.4611
19:23:47.811, 	2710.97, 	36.6766, 	3.30646, 	-28.4611
19:23:47.861, 	2815.51, 	35.6467, 	3.30646, 	-29.4845
19:23:47.975, 	16622.7, 	40.4662, 	3.30646, 	-29.4845
19:23:48.075, 	14374.7, 	40.159, 	3.30646, 	-29.4845
19:23:48.175, 	1626.04, 	35.3513, 	3.30646, 	-29.4845
19:23:48.275, 	1557.97, 	32.9902, 	3.30646, 	-27.4476
19:23:48.375, 	4802.95, 	39.3826, 	3.30646, 	-29.4845
19:23:48.476, 	2934.23, 	37.4903, 	3.30646, 	-28.4611
19:23:48.576, 	4235.32, 	36.7531, 	3.30646, 	-28.4611
19:23:48.676, 	10697.2, 	41.2808, 	3.30646, 	-29.4845
19:23:48.776, 	6851.55, 	38.3144, 	3.30646, 	-28.4611
19:23:48.876, 	6914.27, 	39.0239, 	3.30646, 	-29.4845
19:23:48.976, 	3005.29, 	36.3811, 	3.30646, 	-28.4611
19:23:49.076, 	6116.02, 	41.3461, 	3.30646, 	-29.4845
19:23:49.178, 	1810.01, 	33.8878, 	3.30646, 	-29.4845
19:23:49.276, 	4272.03, 	37.3834, 	3.30646, 	-28.4611
19:23:49.376, 	656.586, 	29.7778, 	3.30646, 	-28.4611
19:23:49.476, 	3366.21, 	35.4724, 	3.30646, 	-28.4611
19:23:49.576, 	12919, 	39.8133, 	3.30646, 	-28.4611
19:23:49.676, 	1415.95, 	34.8893, 	3.30646, 	-27.4476
19:23:49.777, 	5091.68, 	35.1953, 	3.30646, 	-28.4611
19:23:49.877, 	1916.78, 	32.6233, 	3.45675, 	-28.4611
19:23:49.966, 	650.525, 	29.797, 	3.45675, 	-27.4476
19:23:50.016, 	3400.91, 	37.3455, 	3.30646, 	-28.4611
19:23:50.066, 	5017.67, 	36.8006, 	3.30646, 	-28.4611
19:23:50.116, 	2542.99, 	36.6917, 	3.30646, 	-28.4611
19:23:50.166, 	107.334, 	22.4038, 	3.15616, 	-31.5631
19:23:50.216, 	3164.91, 	38.0049, 	3.30646, 	-28.4611
19:23:50.266, 	8610.98, 	42.2716, 	3.30646, 	-29.4845
19:23:50.315, 	8265.96, 	38.2014, 	3.30646, 	-29.4845
19:23:50.366, 	6300.75, 	39.309, 	3.30646, 	-28.4611
19:23:50.416, 	3781.28, 	36.9993, 	3.30646, 	-28.4611
19:23:50.466, 	5958.61, 	38.0397, 	3.30646, 	-29.4845
19:23:50.517, 	4959, 	39.0917, 	3.30646, 	-29.4845
19:23:50.567, 	2545.6, 	36.0671, 	3.30646, 	-29.4845
19:23:50.617, 	4723.09, 	39.0455, 	3.30646, 	-28.4611
19:23:50.667, 	4844.98, 	35.1967, 	3.30646, 	-28.4611
19:23:50.717, 	2080.01, 	32.4582, 	3.30646, 	-29.4845
19:23:50.767, 	9838.62, 	38.0106, 	3.30646, 	-29.4845
19:23:50.817, 	7794.62, 	39.3105, 	3.30646, 	-29.4845
19:23:50.867, 	2076.19, 	35.2129, 	3.30646, 	-29.4845
19:23:50.917, 	5058.13, 	36.0185, 	3.30646, 	-29.4845
19:23:50.978, 	9924.91, 	41.1144, 	3.30646, 	-29.4845
19:23:51.078, 	7031.27, 	35.4343, 	3.30646, 	-29.4845
19:23:51.178, 	6469.1, 	40.4886, 	3.30646, 	-28.4611
19:23:51.278, 	9666.12, 	38.7581, 	3.30646, 	-29.4845
19:23:51.378, 	1439.11, 	34.6322, 	3.30646, 	-29.4845
19:23:51.478, 	8619.28, 	37.9917, 	3.30646, 	-29.4845
19:23:51.578, 	4279.91, 	37.1386, 	3.30646, 	-29.4845
19:23:51.678, 	2741.45, 	36.1421, 	3.30646, 	-29.4845
19:23:51.778, 	1616.54, 	34.959, 	3.30646, 	-29.4845
19:23:51.878, 	4294.51, 	35.9091, 	3.30646, 	-29.4845
19:23:51.979, 	5124.41, 	38.2106, 	3.30646, 	-28.4611
19:23:52.079, 	1774.63, 	33.32, 	3.30646, 	-28.4611
19:23:52.179, 	3442.82, 	35.2064, 	3.30646, 	-29.4845
19:23:52.279, 	4769.82, 	39.4088, 	3.30646, 	-29.4845
19:23:52.379, 	3881.08, 	35.1587, 	3.30646, 	-28.4611
19:23:52.479, 	4956.56, 	36.4965, 	3.30646, 	-28.4611
19:23:52.579, 	1841.02, 	35.2008, 	3.15616, 	-28.4611
19:23:52.679, 	354.837, 	28.0156, 	3.30646, 	-27.4476
19:23:52.779, 	605.93, 	32.5183, 	3.30646, 	-28.4611
19:23:52.879, 	455.594, 	26.385, 	3.30646, 	-27.4476
19:23:52.922, 	78.4363, 	20.2633, 	3.15616, 	-25.4477
19:23:52.972, 	174.022, 	25.5879, 	3.15616, 	-26.4433
19:23:53.022, 	834.897, 	31.8098, 	3.30646, 	-27.4476
19:23:53.072, 	2945.72, 	35.1781, 	3.30646, 	-27.4476
19:23:53.122, 	6617.34, 	37.9902, 	3.30646, 	-27.4476
19:23:53.172, 	9203.15, 	38.7165, 	3.30646, 	-27.4476
19:23:53.223, 	10847.2, 	40.41, 	3.30646, 	-27.4476
19:23:53.272, 	9543.04, 	41.3915, 	3.30646, 	-27.4476
19:23:53.323, 	8454.06, 	40.9832, 	3.30646, 	-27.4476
19:23:53.373, 	5501.54, 	36.6364, 	3.30646, 	-27.4476
19:23:53.423, 	2471.93, 	34.9498, 	3.30646, 	-27.4476
19:23:53.473, 	882.842, 	33.2814, 	3.15616, 	-26.4433
19:23:53.523, 	628.444, 	28.3331, 	3.30646, 	-26.4433
19:23:53.573, 	431.385, 	28.1951, 	3.30646, 	-26.4433
19:23:53.623, 	190.254, 	23.6806, 	3.60704, 	-27.4476
19:23:53.674, 	41.7023, 	19.5819, 	3.60704, 	-27.4476
19:23:53.724, 	274.838, 	26.0409, 	3.30646, 	-29.4845
19:23:53.774, 	227.925, 	24.2961, 	3.45675, 	-28.4611
19:23:53.824, 	260.353, 	27.8268, 	3.30646, 	-27.4476
19:23:53.874, 	5506.02, 	39.0342, 	3.30646, 	-27.4476
19:23:53.980, 	5542.78, 	37.7134, 	3.30646, 	-26.4433
19:23:54.080, 	4096.75, 	36.7528, 	3.30646, 	-26.4433
19:23:54.180, 	1064.87, 	31.5083, 	3.30646, 	-27.4476
19:23:54.281, 	2027.5, 	34.8204, 	3.30646, 	-26.4433
19:23:54.381, 	148.212, 	24.273, 	3.15616, 	-26.4433
19:23:54.481, 	936.29, 	32.0053, 	3.30646, 	-26.4433
19:23:54.581, 	7500.96, 	39.3992, 	3.30646, 	-26.4433
19:23:54.681, 	8285.7, 	39.9709, 	3.30646, 	-26.4433
19:23:54.781, 	1011.25, 	33.3752, 	3.30646, 	-26.4433
19:23:54.881, 	5313.12, 	37.6567, 	3.30646, 	-27.4476
19:23:54.981, 	14008.6, 	41.0923, 	3.30646, 	-27.4476
19:23:55.081, 	753.337, 	30.1328, 	3.30646, 	-26.4433
19:23:55.181, 	83.1659, 	26.1379, 	3.60704, 	-9.44278
19:23:55.282, 	10176.4, 	41.3347, 	3.30646, 	-26.4433
19:23:55.382, 	7630.29, 	38.5154, 	3.30646, 	-26.4433
19:23:55.482, 	244.688, 	27.2315, 	3.45675, 	-27.4476
19:23:55.582, 	3596.08, 	37.0164, 	3.30646, 	-25.4477
19:23:55.682, 	1365.53, 	31.194, 	3.30646, 	-26.4433
19:23:55.782, 	2000.96, 	35.6636, 	3.30646, 	-26.4433
19:23:55.882, 	1412.16, 	35.1601, 	3.30646, 	-26.4433
19:23:55.928, 	888.393, 	33.3286, 	3.30646, 	-26.4433
19:23:55.978, 	1148.12, 	31.5944, 	3.30646, 	-24.4603
19:23:56.029, 	3510.44, 	37.9822, 	3.30646, 	-26.4433
19:23:56.078, 	1943.91, 	34.8102, 	3.30646, 	-25.4477
19:23:56.129, 	2499.62, 	33.6583, 	3.30646, 	-26.4433
19:23:56.179, 	654.882, 	26.8262, 	3.15616, 	-27.4476
19:23:56.230, 	1150.96, 	31.6861, 	3.30646, 	-24.4603
19:23:56.279, 	2989.81, 	34.0817, 	3.30646, 	-25.4477
19:23:56.329, 	740.734, 	31.4888, 	3.30646, 	-24.4603
19:23:56.379, 	1589.71, 	34.6789, 	3.30646, 	-27.4476
19:23:56.429, 	1626.7, 	31.5947, 	3.30646, 	-26.4433
19:23:56.479, 	1905.57, 	34.7227, 	3.30646, 	-26.4433
19:23:56.529, 	717.718, 	31.1424, 	3.30646, 	-24.4603
19:23:56.580, 	700.651, 	32.7641, 	3.30646, 	-26.4433
19:23:56.630, 	1877.39, 	32.6023, 	3.30646, 	-26.4433
19:23:56.680, 	5242.79, 	38.9568, 	3.30646, 	-27.4476
19:23:56.730, 	2002.17, 	34.5466, 	3.30646, 	-26.4433
19:23:56.780, 	1752.86, 	32.9093, 	3.30646, 	-26.4433
19:23:56.830, 	1253.64, 	30.4578, 	3.30646, 	-26.4433
19:23:56.880, 	2351.7, 	38.1151, 	3.30646, 	-26.4433
19:23:56.983, 	1718.56, 	34.6907, 	3.30646, 	-26.4433
19:23:57.083, 	2253.64, 	33.9017, 	3.30646, 	-27.4476
19:23:57.183, 	4411.13, 	35.8462, 	3.30646, 	-26.4433
19:23:57.283, 	2035.77, 	34.692, 	3.30646, 	-27.4476
19:23:57.383, 	3824, 	37.863, 	3.30646, 	-26.4433
19:23:57.483, 	2340.5, 	35.2707, 	3.30646, 	-26.4433
19:23:57.583, 	1327.78, 	33.9616, 	3.30646, 	-26.4433
19:23:57.684, 	3543.11, 	36.8185, 	3.30646, 	-26.4433
19:23:57.784, 	1273.2, 	30.1564, 	3.30646, 	-27.4476
19:23:57.884, 	5363.72, 	39.0182, 	3.30646, 	-26.4433
19:23:57.984, 	1365.55, 	31.8577, 	3.30646, 	-27.4476
19:23:58.084, 	1014.55, 	31.8278, 	3.30646, 	-27.4476
19:23:58.184, 	5468.25, 	39.3701, 	3.30646, 	-26.4433
19:23:58.284, 	1626.62, 	30.9084, 	3.30646, 	-26.4433
19:23:58.384, 	5053.16, 	38.547, 	3.30646, 	-27.4476
19:23:58.484, 	1588.2, 	33.262, 	3.30646, 	-26.4433
19:23:58.584, 	2202.56, 	34.1924, 	3.30646, 	-26.4433
19:23:58.684, 	1419.16, 	32.743, 	3.30646, 	-26.4433
19:23:58.785, 	2505.11, 	39.3615, 	3.30646, 	-27.4476
19:23:58.885, 	3833.95, 	36.6274, 	3.30646, 	-26.4433
19:23:58.935, 	1423.9, 	32.6798, 	3.30646, 	-27.4476
19:23:58.985, 	2424.99, 	33.8128, 	3.15616, 	-28.4611
19:23:59.035, 	3199.44, 	34.9325, 	3.30646, 	-26.4433
19:23:59.085, 	1594.54, 	35.758, 	3.30646, 	-26.4433
19:23:59.135, 	1186.03, 	30.3287, 	3.30646, 	-26.4433
19:23:59.185, 	802.645, 	30.9023, 	3.30646, 	-26.4433
19:23:59.235, 	788.381, 	31.2353, 	3.15616, 	-26.4433
19:23:59.286, 	1120.95, 	33.5841, 	3.30646, 	-26.4433
19:23:59.336, 	666.369, 	30.6131, 	3.30646, 	-25.4477
19:23:59.386, 	466.237, 	24.07, 	3.45675, 	-26.4433
19:23:59.436, 	388.876, 	29.053, 	3.30646, 	-26.4433
19:23:59.486, 	117.639, 	23.2792, 	3.15616, 	-26.4433
19:23:59.537, 	220.397, 	25.5566, 	3.30646, 	-26.4433
19:23:59.586, 	2971.79, 	36.9831, 	3.30646, 	-26.4433
19:23:59.637, 	7489.13, 	38.8673, 	3.30646, 	-26.4433
19:23:59.686, 	7868.75, 	39.6721, 	3.30646, 	-27.4476
19:23:59.735, 	4767.6, 	36.0948, 	3.30646, 	-26.4433
19:23:59.786, 	1603.42, 	31.4708, 	3.30646, 	-27.4476
19:23:59.887, 	920.15, 	29.2429, 	3.30646, 	-25.4477
19:23:59.937, 	3737.71, 	37.3347, 	3.30646, 	-26.4433
19:24:00.086, 	1965.21, 	35.1034, 	3.30646, 	-26.4433
19:24:00.186, 	560.087, 	26.027, 	3.30646, 	-23.4805
19:24:00.290, 	114.945, 	24.065, 	3.45675, 	-16.8018
19:24:00.386, 	2325.25, 	35.2912, 	3.30646, 	-26.4433
19:24:00.486, 	2258.84, 	35.744, 	3.30646, 	-25.4477
19:24:00.586, 	8846.48, 	39.3673, 	3.30646, 	-26.4433
19:24:00.686, 	1404.9, 	33.3765, 	3.30646, 	-25.4477
19:24:00.786, 	1640.03, 	36.3646, 	3.30646, 	-27.4476
19:24:00.886, 	2559.64, 	35.8922, 	3.30646, 	-26.4433
19:24:00.987, 	1013.92, 	30.2245, 	3.30646, 	-25.4477
19:24:01.087, 	1267.11, 	35.1104, 	3.30646, 	-27.4476
19:24:01.187, 	3818.04, 	34.1353, 	3.30646, 	-26.4433
19:24:01.287, 	799.341, 	31.5883, 	3.45675, 	-26.4433
19:24:01.387, 	837.023, 	30.0995, 	3.30646, 	-27.4476
19:24:01.487, 	807.264, 	30.7431, 	3.30646, 	-25.4477
19:24:01.587, 	724.966, 	31.8693, 	3.30646, 	-24.4603
19:24:01.688, 	4165.56, 	36.596, 	3.30646, 	-26.4433
19:24:01.788, 	10146.6, 	41.1068, 	3.30646, 	-26.4433
19:24:01.888, 	10614, 	40.6988, 	3.30646, 	-26.4433
19:24:01.988, 	2713.75, 	37.7279, 	3.30646, 	-26.4433
19:24:02.041, 	682.178, 	30.6562, 	3.30646, 	-24.4603
19:24:02.087, 	4488.94, 	35.1502, 	3.45675, 	-68.3862
19:24:02.191, 	3938.45, 	37.7291, 	3.30646, 	-25.4477
19:24:02.241, 	947.227, 	30.1697, 	3.30646, 	-28.4611
19:24:02.292, 	318.121, 	26.307, 	3.30646, 	-28.4611
19:24:02.342, 	5054.64, 	37.3074, 	3.30646, 	-25.4477
19:24:02.392, 	4216.36, 	36.8773, 	3.30646, 	-27.4476
19:24:02.442, 	5007.48, 	36.7068, 	3.30646, 	-26.4433
19:24:02.492, 	9264.37, 	41.0167, 	3.30646, 	-26.4433
19:24:02.542, 	1332.51, 	32.0253, 	3.15616, 	-24.4603
19:24:02.592, 	1000.43, 	32.5633, 	3.30646, 	-24.4603
19:24:02.642, 	3888.74, 	37.0004, 	3.30646, 	-26.4433
19:24:02.693, 	3052.56, 	33.7169, 	3.30646, 	-26.4433
19:24:02.743, 	6928.91, 	37.6625, 	3.30646, 	-26.4433
19:24:02.793, 	5333.23, 	39.2831, 	3.30646, 	-26.4433
19:24:02.843, 	1101.13, 	31.5576, 	3.30646, 	-26.4433
19:24:02.944, 	9290.4, 	39.3821, 	3.30646, 	-26.4433
19:24:02.993, 	2613.41, 	34.7428, 	3.30646, 	-26.4433
19:24:03.043, 	1822.98, 	34.6449, 	3.30646, 	-26.4433
19:24:03.093, 	2880.71, 	35.3206, 	3.30646, 	-26.4433
19:24:03.189, 	5256.81, 	38.5484, 	3.30646, 	-26.4433
19:24:03.288, 	5408.58, 	41.368, 	3.30646, 	-26.4433
19:24:03.389, 	3278.26, 	35.9388, 	3.30646, 	-25.4477
19:24:03.489, 	6040.75, 	38.2096, 	3.30646, 	-26.4433
19:24:03.589, 	12638.2, 	41.6935, 	3.30646, 	-26.4433
19:24:03.689, 	902.505, 	28.4824, 	3.30646, 	-27.4476
19:24:03.789, 	1869.67, 	38.3868, 	3.30646, 	-26.4433
19:24:03.889, 	1011.14, 	31.6302, 	3.30646, 	-25.4477
19:24:03.989, 	1234.5, 	34.9022, 	3.30646, 	-26.4433
19:24:04.089, 	8181.61, 	40.999, 	3.30646, 	-26.4433
19:24:04.189, 	1098.61, 	31.8407, 	3.45675, 	-26.4433
19:24:04.289, 	902.432, 	33.4795, 	3.30646, 	-26.4433
19:24:04.390, 	4503.66, 	35.6602, 	3.30646, 	-25.4477
19:24:04.489, 	43.399, 	18.697, 	3.45675, 	-4.03194
19:24:04.589, 	3218.7, 	34.482, 	3.30646, 	-26.4433
19:24:04.689, 	6110.86, 	39.9026, 	3.30646, 	-25.4477
19:24:04.790, 	1285.78, 	31.2863, 	3.30646, 	-26.4433
19:24:04.890, 	243.883, 	24.3776, 	3.30646, 	-23.4805
19:24:04.990, 	4194.85, 	37.258, 	3.30646, 	-25.4477
19:24:05.090, 	1585.95, 	33.2085, 	3.30646, 	-26.4433
19:24:05.148, 	926.562, 	31.9171, 	3.30646, 	-27.4476
19:24:05.190, 	1379.13, 	33.2576, 	3.45675, 	-63.9534
19:24:05.247, 	7517.01, 	41.0905, 	3.30646, 	-26.4433
19:24:05.298, 	2951.43, 	36.5468, 	3.30646, 	-25.4477
19:24:05.399, 	2734.9, 	36.5765, 	3.30646, 	-26.4433
19:24:05.449, 	812.897, 	30.5465, 	3.30646, 	-26.4433
19:24:05.498, 	8966.77, 	39.7133, 	3.30646, 	-26.4433
19:24:05.548, 	13102.2, 	39.4872, 	3.30646, 	-26.4433
19:24:05.598, 	1431.98, 	32.8312, 	3.30646, 	-24.4603
19:24:05.648, 	2307.57, 	35.7145, 	3.30646, 	-26.4433
19:24:05.698, 	2008, 	33.9067, 	3.30646, 	-27.4476
19:24:05.749, 	3841.73, 	36.4107, 	3.30646, 	-26.4433
19:24:05.799, 	542.81, 	27.3252, 	3.45675, 	-27.4476
19:24:05.849, 	200.432, 	24.9702, 	3.45675, 	-26.4433
19:24:05.899, 	3176.64, 	37.4809, 	3.30646, 	-26.4433
19:24:05.949, 	2953.23, 	37.5522, 	3.30646, 	-27.4476
19:24:05.999, 	3596.51, 	36.502, 	3.30646, 	-26.4433
19:24:06.049, 	2282.18, 	33.8974, 	3.30646, 	-27.4476
19:24:06.100, 	3308.91, 	35.3859, 	3.30646, 	-26.4433
19:24:06.150, 	2755.18, 	36.2452, 	3.30646, 	-26.4433
19:24:06.291, 	1552.36, 	33.4898, 	3.30646, 	-26.4433
19:24:06.391, 	1250.83, 	35.9423, 	3.30646, 	-26.4433
19:24:06.491, 	2099.63, 	32.1302, 	3.30646, 	-26.4433
19:24:06.591, 	1585.11, 	32.0975, 	3.30646, 	-26.4433
19:24:06.691, 	149.314, 	25.7149, 	3.30646, 	-13.0948
19:24:06.792, 	3631.53, 	36.3618, 	3.30646, 	-26.4433
19:24:06.891, 	5540.51, 	38.5187, 	3.30646, 	-25.4477
19:24:06.992, 	3785.57, 	40.8047, 	3.30646, 	-24.4603
19:24:07.092, 	4391.77, 	38.7022, 	3.30646, 	-23.4805
19:24:07.192, 	6338.75, 	39.4008, 	3.30646, 	-24.4603
19:24:07.292, 	9649.71, 	42.3746, 	3.30646, 	-24.4603
19:24:07.392, 	6794.57, 	39.5218, 	3.30646, 	-23.4805
19:24:07.492, 	6857.53, 	40.2941, 	3.30646, 	-23.4805
19:24:07.592, 	6174.68, 	39.7285, 	3.30646, 	-23.4805
19:24:07.692, 	3753.67, 	37.9921, 	3.45675, 	-23.4805
19:24:07.792, 	373.615, 	26.454, 	3.30646, 	-23.4805
19:24:07.892, 	1821.4, 	32.6836, 	3.45675, 	-23.4805
19:24:07.992, 	4184.49, 	39.4968, 	3.45675, 	-23.4805
19:24:08.092, 	4651.49, 	39.0231, 	3.30646, 	-23.4805
19:24:08.192, 	2373.99, 	35.3175, 	3.45675, 	-23.4805
19:24:08.254, 	1605.35, 	34.4431, 	3.30646, 	-24.4603
19:24:08.304, 	721.676, 	31.3382, 	3.30646, 	-22.508
19:24:08.354, 	4679.73, 	38.7526, 	3.45675, 	-23.4805
19:24:08.404, 	4395.47, 	41.1699, 	3.30646, 	-23.4805
19:24:08.454, 	2313.59, 	33.4925, 	3.30646, 	-23.4805
19:24:08.505, 	613.265, 	30.9075, 	3.30646, 	-20.5829
19:24:08.555, 	2216.62, 	34.5898, 	3.30646, 	-20.5829
19:24:08.605, 	3535.58, 	38.4513, 	3.30646, 	-22.508
19:24:08.655, 	4247.22, 	37.444, 	3.30646, 	-22.508
19:24:08.705, 	2841.32, 	35.5191, 	3.30646, 	-23.4805
19:24:08.755, 	1948.75, 	39.1046, 	3.30646, 	-23.4805
19:24:08.805, 	1909.9, 	31.7011, 	3.30646, 	-22.508
19:24:08.855, 	1434.05, 	33.5424, 	3.30646, 	-23.4805
19:24:08.905, 	1599.02, 	35.4712, 	3.30646, 	-23.4805
19:24:08.956, 	2092.73, 	34.5875, 	3.30646, 	-23.4805
19:24:09.006, 	606.806, 	31.6736, 	3.30646, 	-23.4805
19:24:09.057, 	1245.33, 	32.546, 	3.30646, 	-23.4805
19:24:09.106, 	2414.32, 	34.7396, 	3.30646, 	-23.4805
19:24:09.207, 	4326.87, 	39.1577, 	3.30646, 	-23.4805
19:24:09.257, 	11054.8, 	42.9607, 	3.30646, 	-23.4805
19:24:09.394, 	959.844, 	28.5848, 	3.30646, 	-23.4805
19:24:09.494, 	847.224, 	31.8974, 	3.30646, 	-23.4805
19:24:09.594, 	289.946, 	28.1921, 	3.45675, 	-23.4805
19:24:09.694, 	466.55, 	26.1771, 	3.45675, 	-23.4805
19:24:09.794, 	35.8862, 	16.4063, 	3.30646, 	-22.508
19:24:09.894, 	332.943, 	29.5994, 	3.30646, 	-23.4805
19:24:09.994, 	485.499, 	29.2289, 	3.45675, 	-24.4603
19:24:10.094, 	405.843, 	27.3747, 	3.30646, 	-23.4805
19:24:10.194, 	882.589, 	33.694, 	3.30646, 	-23.4805
19:24:10.294, 	211.166, 	28.5046, 	3.45675, 	-25.4477
19:24:10.395, 	383.333, 	26.8721, 	3.30646, 	-23.4805
19:24:10.495, 	162.536, 	23.488, 	3.30646, 	-24.4603
19:24:10.595, 	101.909, 	24.9202, 	3.45675, 	-24.4603
19:24:10.695, 	426.156, 	31.2928, 	3.30646, 	-21.5423
19:24:10.795, 	7226.04, 	42.1717, 	3.30646, 	-23.4805
19:24:10.895, 	1331.04, 	33.0795, 	3.30646, 	-22.508
19:24:10.995, 	3888.21, 	37.93, 	3.30646, 	-23.4805
19:24:11.095, 	6178.05, 	39.7488, 	3.30646, 	-23.4805
19:24:11.195, 	1937.54, 	36.4861, 	3.45675, 	-23.4805
19:24:11.295, 	4773.86, 	37.6858, 	3.45675, 	-23.4805
19:24:11.361, 	4959.74, 	41.068, 	3.30646, 	-22.508
19:24:11.411, 	5148.88, 	39.6064, 	3.45675, 	-23.4805
19:24:11.461, 	5115.2, 	37.8976, 	3.30646, 	-23.4805
19:24:11.511, 	7193.01, 	38.9047, 	3.30646, 	-23.4805
19:24:11.561, 	7088.09, 	40.3461, 	3.30646, 	-23.4805
19:24:11.611, 	8554.38, 	39.7474, 	3.30646, 	-23.4805
19:24:11.661, 	2177.11, 	35.9032, 	3.30646, 	-23.4805
19:24:11.711, 	7872.35, 	40.486, 	3.30646, 	-22.508
19:24:11.812, 	992.454, 	29.6028, 	3.30646, 	-22.508
19:24:11.912, 	6578.88, 	41.1383, 	3.30646, 	-22.508
19:24:11.962, 	7177.51, 	43.4846, 	3.30646, 	-23.4805
19:24:12.012, 	1692.22, 	33.681, 	3.30646, 	-22.508
19:24:12.062, 	1569.7, 	32.9051, 	3.30646, 	-22.508
19:24:12.112, 	3757.74, 	37.6711, 	3.30646, 	-22.508
19:24:12.162, 	2241.24, 	36.5082, 	3.30646, 	-21.5423
